CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
64,63,90,75,0,0,0,0,1187,1186,1187,1187,0,0,0,0,1,675,1400,1400,1555,0,777,2849,7981
66,84,78,78,0,0,0,0,1185,1186,1185,1189,0,0,0,0,2,675,1400,1400,1555,0,777,2889,8021
76,50,84,92,0,0,0,0,1185,1186,1187,1186,0,0,0,0,12,675,1400,1400,1555,0,777,2889,8021
84,73,75,76,0,0,0,0,1185,1188,1185,1185,0,0,0,0,7,675,1400,1400,1555,0,777,2969,8101
83,70,66,83,0,0,0,0,1185,1187,1187,1187,0,0,0,0,12,675,1400,1400,1555,0,777,2929,8061
69,91,69,85,0,0,0,0,1185,1186,1184,1184,0,0,0,0,4,675,1555,1400,1555,0,777,2929,8216
84,84,83,75,0,0,0,0,1184,1185,1185,1186,0,0,0,0,5,675,1400,1400,1555,0,777,2889,8021
66,92,92,75,0,0,0,0,1187,1186,1184,1186,0,0,0,0,4,675,1400,1400,1555,0,777,2889,8021
64,75,83,85,0,0,0,0,1185,1187,1187,1185,0,0,0,0,25,675,1400,1400,1555,0,777,2889,8021
91,71,71,85,0,0,0,0,1187,1186,1183,1187,0,0,0,0,16,675,1400,1400,1555,0,777,2889,8021
73,92,75,76,0,0,0,0,1186,1186,1186,1185,0,0,0,0,1,675,1555,1400,1555,0,777,2889,8176
69,83,83,69,0,0,0,0,1187,1186,1185,1183,0,0,0,0,21,675,1555,1400,1555,0,777,2889,8176
85,84,64,71,0,0,0,0,1186,1187,1186,1185,0,0,0,0,6,675,1555,1400,1555,0,777,2889,8176
64,60,85,92,0,0,0,0,1187,1186,1185,1186,0,0,0,0,32,675,1555,1400,1555,0,777,2889,8176
83,91,64,84,0,0,0,0,1186,1186,1187,1187,0,0,0,0,42,675,1555,1400,1555,0,777,2889,8176
84,85,58,84,0,0,0,0,1186,1184,1185,1187,0,0,0,0,46,675,1400,1400,1555,0,777,2889,8021
71,80,86,73,0,0,0,0,1187,1185,1182,1186,0,0,0,0,62,675,1400,1400,1555,0,777,2889,8021
58,76,75,92,0,0,0,0,1186,1185,1185,1186,0,0,0,0,4,675,1400,1400,1555,0,777,2889,8021
75,73,78,87,0,0,0,0,1189,1183,1187,1186,0,0,0,0,26,675,1400,1400,1555,0,777,2889,8021
69,92,80,66,0,0,0,0,1187,1186,1187,1187,0,0,0,0,13,675,1555,1400,1555,0,777,2889,8176
71,91,76,76,0,0,0,0,1185,1184,1188,1185,0,0,0,0,34,675,1555,1400,1555,0,777,2889,8176
87,77,76,93,0,0,0,0,1187,1184,1187,1187,0,0,0,0,44,675,1555,1400,1555,0,777,2889,8176
76,75,84,72,0,0,0,0,1187,1186,1186,1186,0,0,0,0,33,675,1555,1400,1555,0,777,2889,8176
85,92,64,60,0,0,0,0,1187,1188,1187,1187,0,0,0,0,4,675,1555,1400,1555,0,777,2889,8176
84,71,66,75,0,0,0,0,1187,1187,1186,1187,0,0,0,0,58,675,1555,1400,1555,0,777,2889,8176
84,75,76,75,0,0,0,0,1187,1186,1185,1186,0,0,0,0,3,675,1555,1400,1555,0,777,2889,8176
91,75,66,91,0,0,0,0,1186,1184,1186,1184,0,0,0,0,4,675,1555,1400,1555,0,777,2889,8176
69,69,78,78,0,0,0,0,1186,1186,1187,1183,0,0,0,0,3,675,1400,1400,1555,0,777,2849,7981
71,84,90,73,0,0,0,0,1186,1187,1185,1187,0,0,0,0,47,675,1400,1400,1555,0,777,2889,8021
84,86,73,69,0,0,0,0,1186,1185,1185,1185,0,0,0,0,41,675,1400,1400,1555,0,777,2889,8021
84,72,66,84,0,0,0,0,1187,1186,1187,1185,0,0,0,0,50,675,1400,1400,1555,0,777,2849,7981
84,66,75,76,0,0,0,0,1186,1185,1187,1183,0,0,0,0,46,675,1400,1400,1555,0,777,2849,7981
76,69,73,92,0,0,0,0,1186,1185,1188,1184,0,0,0,0,61,675,1555,1400,1555,0,777,2889,8176
85,69,84,78,0,0,0,0,1186,1187,1185,1185,0,0,0,0,59,675,1400,1400,1555,0,777,2849,7981
84,75,66,85,0,0,0,0,1186,1187,1185,1186,0,0,0,0,4,675,1400,1400,1555,0,777,2849,7981
92,81,72,84,0,0,0,0,1185,1187,1186,1187,0,0,0,0,28,675,1400,1400,1555,0,777,2889,8021
85,78,64,92,0,0,0,0,1187,1187,1187,1188,0,0,0,0,60,675,1400,1400,1555,0,777,2849,7981
92,84,58,84,0,0,0,0,1186,1187,1187,1187,0,0,0,0,22,675,1400,1400,1555,0,777,2849,7981
71,69,78,84,0,0,0,0,1187,1187,1187,1188,0,0,0,0,3,675,1400,1400,1555,0,777,2849,7981
84,92,69,76,0,0,0,0,1187,1186,1187,1188,0,0,0,0,6,675,1400,1400,1555,0,777,2849,7981
84,75,69,66,0,0,0,0,1186,1187,1187,1183,0,0,0,0,44,675,1400,1400,1555,0,777,2849,7981
64,80,57,53,0,0,0,0,1188,1187,1186,1187,0,0,0,0,0,675,1400,1244,1555,0,777,2849,7825
69,71,81,66,0,0,0,0,1186,1186,1183,1187,0,0,0,0,4,675,1244,1244,1555,0,777,2849,7669
87,71,69,73,0,0,0,0,1185,1188,1187,1188,0,0,0,0,2,675,1244,1244,1555,0,777,2849,7669
90,76,61,72,0,0,0,0,1187,1186,1185,1185,0,0,0,0,12,675,1244,1244,1555,0,777,2849,7669
76,76,58,69,0,0,0,0,1185,1186,1186,1187,0,0,0,0,61,675,1244,1244,1555,0,777,2849,7669
76,78,53,75,0,0,0,0,1186,1185,1185,1186,0,0,0,0,49,675,1245,1245,1555,0,777,2849,7671
84,69,69,50,0,0,0,0,1186,1187,1186,1187,0,0,0,0,3,675,1245,1245,1556,0,778,2849,7673
63,36,72,80,0,0,0,0,1186,1186,1187,1186,0,0,0,0,4,675,1245,1245,1556,0,622,2849,7517
78,57,82,86,0,0,0,0,1186,1187,1186,1183,0,0,0,0,6,675,1245,1245,1556,0,622,2849,7517
66,72,84,76,0,0,0,0,1186,1186,1185,1183,0,0,0,0,23,675,1245,1245,1556,0,778,2849,7673
66,58,64,69,0,0,0,0,1186,1186,1186,1186,0,0,0,0,31,675,1245,1245,1556,0,778,2849,7673
73,87,71,78,0,0,0,0,1187,1187,1186,1187,0,0,0,0,5,675,1245,1245,1556,0,778,2849,7673
76,66,54,57,0,0,0,0,1186,1186,1185,1186,0,0,0,0,0,675,1245,1245,1555,0,777,2849,7671
66,83,69,66,0,0,0,0,1186,1183,1186,1183,0,0,0,0,0,675,1245,1244,1555,0,777,2849,7670
61,76,63,66,0,0,0,0,1186,1187,1186,1186,0,0,0,0,19,675,1245,1244,1555,0,777,2849,7670
