CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,CV_mW
35,15,33,0,23,15,100,36,2263,2264,2265,2264,2261,2265,2263,2264,34,1377,2481,4186,2946,620,3520,13753,0.0
23,0,58,15,18,16,100,7,2265,2264,2263,2263,2265,2264,2265,2264,34,1377,2482,4186,2946,620,3520,13754,0.0
8,0,16,54,30,9,100,8,2264,2265,2263,2264,2265,2267,2263,2265,33,1377,2482,4342,2946,620,3520,13910,0.0
0,8,8,50,0,16,100,18,2264,2265,2266,2256,2265,2265,2265,2265,28,1377,2327,4342,2947,620,3520,13756,0.0
41,41,23,53,83,64,69,30,2264,2264,2265,2265,2265,2265,2265,2265,25,1377,2326,4807,2946,620,3520,14219,
50,90,54,54,100,84,75,30,2265,2265,2265,2264,2264,2265,2264,2264,0,1377,2325,5580,2945,620,3520,14990,0.0
46,92,16,100,100,83,100,84,2265,2263,2264,2264,2264,2263,2266,2264,0,1377,2169,6507,2943,619,3560,15798,0.0
46,100,33,92,80,100,84,53,2264,2264,2264,2264,2263,2264,2265,2260,0,1377,2323,6969,2942,619,3560,16413,0.0
18,53,84,69,58,100,75,50,2265,2265,2263,2265,2264,2265,2265,2262,0,1377,2168,7279,2942,619,3560,16568,0.0
25,27,8,8,8,100,15,50,2264,2264,2264,2265,2265,2264,2260,2264,0,1377,2169,6507,2943,619,3560,15798,0.0
25,35,15,8,16,100,8,45,2263,2266,2263,2265,2265,2264,2262,2265,0,1377,2325,5890,2945,620,3520,15300,0.0
8,18,18,8,16,100,7,53,2270,2269,2265,2263,2262,2265,2265,2265,0,1377,2325,5425,2945,620,3520,14835,0.0
0,0,23,18,8,100,8,54,2265,2265,2264,2264,2263,2264,2265,2265,0,1377,2326,5117,2946,620,3520,14529,
15,16,16,9,0,100,0,50,2264,2265,2264,2262,2261,2264,2264,2263,0,1377,2326,4807,2946,620,3520,14219,
16,18,16,23,7,100,8,50,2264,2268,2262,2261,2264,2265,2265,2265,0,1377,2326,4652,2946,620,3520,14064,0.0
25,25,0,0,0,100,8,50,2262,2264,2265,2268,2264,2263,2263,2263,0,1377,2327,4497,2946,620,3520,13910,0.0
21,23,7,0,7,100,8,61,2265,2265,2268,2260,2265,2266,2264,2267,0,1377,2482,4497,2946,620,3520,14065,0.0
23,25,0,0,0,100,18,57,2264,2264,2267,2264,2262,2264,2264,2265,18,1377,2482,4343,2947,620,3520,13912,0.0
0,18,16,7,0,100,16,53,2265,2265,2264,2260,2264,2264,2264,2263,9,1377,2327,4188,2947,620,3520,13602,0.0
16,23,16,8,8,100,18,27,2264,2262,2261,2265,2265,2258,2265,2264,0,1377,2482,4188,2947,620,3480,13717,0.0
25,0,54,0,0,100,23,15,2265,2271,2262,2265,2264,2262,2269,2265,0,1377,2327,4188,2947,620,3520,13602,0.0
30,8,53,14,0,100,18,0,2266,2265,2264,2265,2269,2258,2262,2265,34,1377,2327,4188,2947,465,3480,13407,0.0
27,0,50,16,14,100,23,7,2264,2265,2265,2265,2265,2264,2265,2262,34,1377,2327,4188,2947,465,3480,13407,
58,25,8,36,23,100,25,50,2264,2264,2265,2265,2265,2265,2260,2267,32,1377,2327,4342,2947,620,3520,13756,0.0
38,18,25,18,8,100,9,7,2265,2264,2265,2263,2262,2265,2264,2263,0,1377,2327,4342,2947,620,3520,13756,0.0
16,38,0,53,15,100,16,0,2265,2263,2265,2264,2264,2265,2259,2265,34,1377,2327,4343,2947,620,3520,13757,0.0
8,18,9,54,0,100,8,0,2265,2263,2268,2264,2264,2266,2264,2264,34,1377,2327,4188,2947,620,3520,13602,0.0
8,25,7,50,8,100,16,0,2264,2264,2265,2264,2264,2263,2261,2264,34,1377,2327,4188,2947,465,3520,13447,
0,30,0,53,8,100,9,8,2263,2262,2264,2265,2263,2264,2271,2265,32,1377,2327,4188,2947,465,3520,13447,0.0
28,18,7,58,8,100,15,7,2264,2264,2264,2264,2264,2263,2264,2264,12,1377,2327,4188,2947,465,3520,13447,0.0
8,30,9,50,8,100,16,0,2264,2267,2264,2263,2265,2260,2265,2264,28,1377,2327,4033,2947,465,3520,13292,0.0
16,16,0,53,10,100,25,0,2264,2264,2262,2269,2264,2264,2262,2265,34,1377,2327,4033,2947,465,3520,13292,0.0
27,0,0,50,8,100,16,0,2265,2265,2262,2266,2265,2265,2267,2265,34,1377,2327,4033,2947,465,3520,13292,0.0
15,0,0,54,8,100,16,30,2265,2263,2264,2265,2265,2263,2264,2264,0,1377,2327,4033,2947,465,3520,13292,0.0
8,0,8,45,15,100,16,27,2264,2261,2267,2264,2264,2264,2262,2265,7,1377,2327,4033,2947,465,3520,13292,0.0
21,8,0,45,16,100,9,25,2262,2264,2262,2272,2265,2264,2265,2264,14,1377,2327,4033,2947,465,3520,13292,0.0
0,0,0,50,0,100,23,33,2263,2263,2264,2265,2264,2263,2264,2264,34,1377,2327,4033,2947,465,3520,13292,0.0
16,0,8,58,0,100,16,25,2263,2263,2264,2268,2264,2265,2264,2263,22,1377,2327,3878,2947,465,3520,13137,0.0
7,0,8,50,8,100,18,27,2264,2265,2264,2264,2264,2260,2265,2263,0,1377,2327,4033,2947,465,3520,13292,0.0
9,8,8,61,8,100,16,25,2264,2262,2265,2264,2267,2265,2263,2264,4,1377,2327,4033,2947,465,3520,13292,0.0
8,25,45,16,23,100,50,25,2263,2264,2264,2263,2264,2262,2260,2265,0,1377,2327,4188,2947,465,3520,13447,0.0
16,57,8,15,25,100,25,15,2265,2263,2273,2265,2263,2263,2258,2265,2,1377,2327,4343,2947,620,3520,13757,
8,54,16,0,18,100,15,15,2265,2264,2264,2263,2264,2262,2265,2264,25,1377,2327,4188,2947,465,3520,13447,0.0
25,45,15,0,7,100,16,0,2264,2265,2265,2263,2263,2255,2265,2265,0,1377,2327,4033,2947,465,3520,13292,0.0
9,61,0,8,0,100,16,16,2269,2263,2262,2264,2264,2264,2264,2265,5,1377,2327,4033,2947,465,3520,13292,0.0
16,53,0,8,0,100,16,27,2265,2265,2265,2263,2265,2265,2265,2263,0,1377,2327,4033,2947,465,3520,13292,0.0
33,41,25,0,8,100,16,25,2264,2260,2268,2264,2268,2263,2265,2265,0,1377,2327,4188,2947,465,3520,13447,0.0
8,0,50,16,25,100,25,16,2264,2264,2262,2261,2264,2261,2263,2264,0,1377,2327,4188,2947,465,3520,13447,0.0
8,15,61,8,0,100,27,25,2265,2265,2265,2264,2272,2261,2265,2261,0,1377,2327,4188,2947,465,3520,13447,0.0
30,15,58,0,0,92,8,23,2264,2265,2265,2265,2265,2265,2260,2255,3,1377,2327,4188,2947,465,3520,13447,0.0
23,8,58,8,0,100,25,25,2262,2265,2264,2265,2264,2264,2263,2271,0,1377,2327,4188,2947,465,3520,13447,0.0
8,0,58,8,7,100,33,25,2265,2265,2264,2262,2264,2265,2264,2264,0,1377,2327,4033,2947,465,3520,13292,0.0
0,15,61,0,0,100,23,16,2265,2264,2264,2264,2264,2268,2265,2264,0,1377,2327,4033,2947,465,3520,13292,0.0
16,0,58,0,0,100,25,16,2264,2264,2259,2264,2265,2265,2271,2265,0,1377,2327,4188,2947,465,3520,13447,0.0
21,16,58,8,8,100,18,25,2262,2264,2265,2266,2265,2265,2265,2264,3,1377,2327,4188,2947,465,3520,13447,0.0
15,8,58,0,8,100,33,28,2263,2264,2265,2264,2264,2263,2264,2264,0,1377,2327,4188,2947,620,3520,13602,0.0
15,30,61,23,0,100,23,25,2264,2264,2265,2265,2265,2263,2265,2264,0,1377,2482,4343,2946,620,3520,13911,0.0
27,41,8,90,30,100,50,25,2264,2265,2265,2265,2259,2267,2266,2264,0,1377,2481,4962,2946,620,3520,14529,0.0
9,9,54,23,66,100,61,38,2263,2265,2263,2266,2262,2264,2265,2264,0,1377,2480,5270,2945,620,3520,14835,0.0
28,8,25,8,15,100,63,23,2265,2265,2265,2264,2259,2264,2264,2263,42,1377,2481,4962,2946,620,3520,14529,0.0
30,23,15,18,0,100,58,8,2265,2264,2265,2264,2265,2264,2262,2265,26,1377,2481,4807,2946,620,3520,14374,0.0
25,9,0,8,23,100,53,0,2264,2265,2260,2259,2268,2264,2265,2268,0,1377,2326,4652,2946,620,3520,14064,0.0
8,0,38,0,10,100,58,15,2264,2264,2264,2266,2264,2264,2263,2259,0,1377,2481,4497,2946,620,3520,14064,0.0
16,14,18,8,14,100,50,33,2264,2264,2264,2264,2270,2265,2264,2265,0,1377,2481,4497,2946,620,3520,14064,0.0
8,9,30,8,0,100,30,58,2265,2264,2264,2264,2265,2264,2261,2265,0,1377,2482,4342,2946,620,3520,13910,0.0
0,0,30,8,7,100,9,63,2265,2264,2268,2264,2265,2264,2269,2265,16,1377,2636,4342,2946,620,3520,14064,0.0
33,8,30,16,8,100,53,25,2268,2263,2264,2265,2265,2265,2263,2265,1,1377,2481,4342,2946,620,3560,13949,
69,23,25,8,0,100,0,7,2265,2267,2256,2265,2264,2264,2262,2269,0,1377,2636,4342,2946,620,3520,14064,0.0
58,28,30,30,18,100,0,0,2264,2265,2265,2265,2265,2263,2263,2264,0,1377,2791,4342,2946,620,3560,14259,0.0
0,58,16,0,8,100,0,9,2265,2265,2266,2258,2265,2264,2264,2263,32,1377,2636,4342,2946,620,3520,14064,
16,63,33,7,0,100,8,25,2264,2259,2264,2264,2266,2264,2261,2264,0,1377,2791,4342,2946,620,3520,14219,0.0
8,50,27,9,0,100,0,25,2264,2265,2264,2262,2262,2263,2262,2264,0,1377,2791,4186,2946,620,3560,14103,
21,25,53,7,16,100,0,9,2263,2264,2272,2264,2262,2264,2272,2265,10,1377,2636,4186,2946,620,3520,13908,0.0
0,36,66,0,0,100,8,25,2264,2264,2265,2265,2267,2264,2264,2263,31,1377,2791,4186,2946,620,3560,14103,0.0
8,35,69,8,8,100,0,25,2265,2264,2265,2264,2259,2262,2266,2270,0,1377,2791,4340,2946,620,3560,14257,0.0
16,25,33,46,0,100,50,30,2265,2264,2265,2269,2269,2264,2265,2268,42,1377,2790,4495,2945,620,3560,14410,
23,18,0,45,7,100,9,25,2264,2264,2261,2260,2264,2264,2265,2265,34,1377,2790,4495,2945,620,3560,14410,0.0
0,66,14,16,9,100,25,33,2263,2264,2264,2264,2265,2265,2263,2265,0,1377,2790,4495,2945,620,3560,14410,0.0
0,50,0,0,7,100,9,30,2268,2263,2258,2264,2265,2264,2264,2265,34,1377,2791,4342,2946,620,3560,14259,0.0
8,66,8,0,8,100,25,18,2262,2265,2265,2266,2264,2263,2266,2265,0,1377,2791,4342,2946,620,3560,14259,0.0
8,53,7,8,0,100,21,25,2264,2264,2261,2264,2265,2264,2265,2265,34,1377,2636,4186,2946,620,3520,13908,0.0
16,61,8,15,16,100,16,25,2262,2264,2264,2264,2263,2260,2264,2264,0,1377,2636,4186,2946,620,3560,13948,0.0
8,54,7,8,7,100,16,23,2264,2264,2265,2264,2265,2256,2264,2264,0,1377,2636,4186,2946,620,3520,13908,0.0
16,50,9,16,0,100,16,33,2267,2264,2265,2264,2265,2263,2266,2264,1,1377,2636,4186,2946,620,3520,13908,0.0
15,66,8,7,15,100,16,25,2265,2264,2264,2265,2264,2264,2265,2261,1,1377,2636,4186,2946,620,3520,13908,0.0
0,46,8,0,9,100,28,25,2265,2266,2265,2264,2267,2262,2265,2265,22,1377,2637,4186,2946,620,3520,13909,0.0
23,66,8,9,0,100,25,33,2264,2264,2264,2263,2262,2264,2264,2262,0,1377,2791,4186,2946,620,3520,14063,0.0
0,54,0,8,7,100,16,18,2265,2265,2264,2265,2264,2266,2265,2265,8,1377,2637,4186,2946,620,3520,13909,0.0
8,61,33,0,18,100,30,8,2264,2264,2265,2263,2261,2264,2264,2264,0,1377,2791,4186,2946,620,3520,14063,0.0
16,58,16,0,0,100,16,23,2265,2265,2264,2265,2268,2263,2265,2265,34,1377,2636,4186,2946,620,3520,13908,0.0
8,61,8,28,7,100,38,33,2264,2264,2264,2264,2264,2261,2265,2264,0,1377,2791,4186,2946,620,3520,14063,0.0
8,54,0,8,16,100,16,16,2264,2266,2265,2264,2266,2265,2264,2263,40,1377,2636,4186,2946,620,3520,13908,
23,58,25,8,30,100,58,18,2263,2264,2264,2268,2265,2264,2264,2264,0,1377,2636,4497,2946,620,3520,14219,0.0
8,58,15,30,18,100,16,8,2265,2267,2263,2264,2264,2265,2264,2265,0,1377,2636,4497,2946,620,3520,14219,
0,57,8,8,16,100,16,25,2261,2259,2265,2264,2264,2265,2265,2265,26,1377,2636,4342,2946,620,3520,14064,
15,63,0,0,0,100,25,30,2265,2259,2264,2264,2265,2265,2264,2264,21,1377,2636,4342,2946,620,3520,14064,0.0
9,45,0,8,0,100,25,30,2263,2267,2261,2264,2264,2263,2265,2265,2,1377,2636,4342,2946,620,3520,14064,0.0
0,69,0,8,8,100,16,25,2261,2258,2265,2264,2272,2264,2262,2265,0,1377,2636,4342,2946,620,3520,14064,0.0
0,50,0,9,8,100,23,30,2265,2263,2263,2265,2265,2264,2261,2265,34,1377,2636,4186,2947,620,3520,13909,
23,58,8,8,0,100,9,18,2268,2265,2264,2264,2265,2265,2263,2264,31,1377,2636,4342,2946,620,3520,14064,0.0
15,64,0,8,8,100,30,25,2265,2265,2263,2264,2265,2265,2264,2267,0,1377,2637,4186,2946,620,3560,13949,0.0
9,58,0,0,15,100,8,25,2264,2265,2265,2265,2265,2264,2266,2264,0,1377,2636,4186,2946,620,3520,13908,0.0
9,45,8,8,0,100,16,18,2265,2265,2262,2265,2264,2265,2266,2262,34,1377,2637,4031,2947,620,3520,13755,0.0
15,66,8,9,0,100,18,33,2265,2265,2264,2265,2265,2264,2263,2264,0,1377,2791,4186,2946,620,3560,14103,0.0
8,58,15,0,8,100,16,16,2264,2268,2265,2264,2262,2265,2264,2265,34,1377,2637,4186,2946,620,3560,13949,0.0
16,50,0,7,7,100,25,30,2264,2263,2265,2265,2264,2265,2265,2264,1,1377,2637,4033,2947,620,3560,13797,0.0
9,69,8,16,0,100,25,9,2264,2263,2263,2264,2265,2266,2266,2265,33,1377,2637,4186,2946,620,3560,13949,0.0
23,50,0,0,0,100,18,23,2264,2263,2265,2269,2265,2264,2266,2264,1,1377,2637,4188,2947,620,3520,13912,0.0
38,46,0,0,21,100,42,30,2264,2264,2264,2267,2264,2264,2264,2264,0,1377,2636,4186,2946,620,3520,13908,0.0
36,54,16,38,0,100,18,18,2265,2265,2264,2265,2264,2265,2262,2265,19,1377,2636,4497,2946,620,3520,14219,0.0
7,8,23,8,0,100,50,33,2265,2264,2265,2264,2265,2265,2263,2264,0,1377,2481,4342,2946,620,3520,13909,0.0
38,0,8,8,7,100,61,0,2264,2265,2265,2264,2264,2265,2264,2265,0,1377,2636,4342,2946,620,3520,14064,0.0
18,8,8,25,9,100,50,8,2265,2265,2266,2264,2265,2264,2264,2262,34,1377,2481,4186,2946,620,3520,13753,0.0
21,27,16,9,15,100,58,16,2266,2263,2265,2263,2264,2264,2265,2265,0,1377,2481,4186,2946,620,3520,13753,0.0
15,35,7,8,8,100,54,28,2265,2266,2263,2263,2264,2264,2265,2264,34,1377,2636,4186,2946,620,3520,13908,0.0
9,33,0,0,7,100,53,18,2263,2259,2263,2265,2264,2262,2266,2267,0,1377,2481,4186,2946,620,3520,13753,0.0
16,18,8,15,0,100,63,30,2265,2263,2265,2268,2265,2265,2265,2264,0,1377,2636,4186,2946,620,3520,13908,0.0
8,16,36,9,21,100,15,16,2269,2258,2265,2264,2262,2264,2264,2264,0,1377,2481,4186,2946,620,3520,13753,0.0
16,30,64,8,15,100,0,27,2264,2260,2262,2264,2264,2262,2264,2264,0,1377,2636,4186,2946,620,3520,13908,0.0
18,10,54,8,0,100,0,23,2263,2264,2263,2265,2265,2263,2264,2265,34,1377,2636,4186,2946,620,3520,13908,0.0
8,25,23,50,9,100,0,20,2265,2264,2262,2264,2257,2265,2265,2264,0,1377,2481,4031,2946,620,3520,13598,0.0
8,16,58,0,15,100,8,23,2264,2265,2265,2260,2265,2264,2264,2265,0,1377,2636,4186,2946,620,3520,13908,0.0
16,18,50,8,0,100,0,18,2262,2263,2265,2265,2264,2265,2265,2264,0,1377,2481,4031,2946,620,3520,13598,0.0
15,15,66,8,15,100,16,33,2263,2269,2265,2264,2264,2264,2264,2268,0,1377,2636,4186,2946,620,3520,13908,0.0
8,8,50,0,9,100,16,28,2264,2263,2263,2265,2264,2265,2265,2264,36,1377,2636,4186,2946,620,3520,13908,0.0
0,0,61,0,7,100,16,27,2264,2265,2264,2264,2263,2267,2264,2266,0,1377,2636,4186,2946,620,3520,13908,0.0
25,15,58,23,18,100,16,23,2264,2265,2265,2264,2265,2264,2273,2260,11,1377,2636,4186,2946,620,3520,13908,0.0
9,9,50,25,23,100,25,18,2264,2264,2265,2263,2265,2264,2264,2265,0,1377,2481,4186,2946,620,3520,13753,0.0
8,15,66,15,0,100,30,16,2264,2263,2268,2268,2264,2265,2265,2265,0,1377,2636,4342,2946,620,3520,14064,0.0
25,0,50,0,8,100,25,16,2264,2264,2264,2264,2259,2264,2263,2266,34,1377,2636,4186,2946,620,3520,13908,
21,7,61,8,8,100,27,23,2263,2264,2265,2255,2265,2264,2265,2264,0,1377,2636,4186,2946,620,3560,13948,0.0
16,8,54,16,0,100,23,9,2265,2265,2265,2264,2264,2263,2260,2261,34,1377,2636,4186,2946,620,3560,13948,0.0
60,64,75,68,57,94,57,60,2265,2265,2261,2264,2264,2265,2264,2265,0,1377,2480,5115,2945,620,3560,14720,
50,45,75,54,100,36,66,50,2265,2264,2265,2265,2265,2264,2264,2266,0,1377,2479,5732,2943,619,3560,15333,0.0
0,0,58,16,100,7,16,0,2265,2264,2265,2265,2265,2265,2265,2259,15,1377,2480,5270,2945,620,3560,14875,0.0
16,8,54,23,100,0,18,25,2267,2264,2265,2264,2265,2264,2263,2265,34,1377,2480,4960,2946,620,3560,14566,0.0
0,23,50,0,100,0,9,16,2262,2260,2258,2264,2265,2265,2264,2267,34,1377,2481,4652,2946,620,3560,14259,0.0
8,0,58,8,100,0,16,18,2262,2262,2262,2264,2265,2264,2262,2264,0,1377,2481,4497,2946,620,3560,14104,0.0
8,8,50,8,100,8,23,25,2262,2258,2264,2264,2264,2265,2261,2265,0,1377,2327,4343,2946,620,3560,13796,
50,41,64,16,58,0,16,25,2264,2264,2269,2264,2262,2257,2263,2264,0,1377,2481,4497,2946,620,3560,14104,0.0
66,7,100,9,18,0,9,25,2263,2264,2265,2267,2264,2264,2263,2265,0,1377,2481,4497,2946,620,3560,14104,0.0
54,0,100,8,15,0,18,25,2261,2265,2265,2265,2260,2265,2266,2265,0,1377,2481,4342,2946,620,3560,13949,0.0
16,8,90,30,8,0,23,66,2265,2264,2265,2265,2265,2264,2265,2264,0,1377,2636,4342,2946,620,3560,14104,0.0
15,40,15,23,100,0,41,36,2264,2262,2265,2269,2265,2264,2264,2267,33,1377,2481,4497,2946,620,3560,14104,0.0
18,25,9,33,100,14,25,50,2262,2264,2268,2265,2265,2265,2265,2264,0,1377,2636,4497,2946,620,3560,14259,0.0
18,0,16,8,100,0,50,15,2267,2264,2264,2265,2264,2264,2264,2258,7,1377,2636,4342,2946,620,3560,14104,0.0
28,8,33,15,100,0,75,18,2264,2264,2265,2266,2268,2264,2265,2263,0,1377,2636,4342,2946,620,3560,14104,0.0
0,14,38,8,100,0,58,23,2265,2264,2262,2263,2263,2265,2265,2264,2,1377,2636,4342,2946,620,3560,14104,0.0
9,16,35,0,100,0,69,25,2264,2264,2262,2263,2264,2259,2266,2264,22,1377,2636,4342,2946,620,3560,14104,0.0
23,18,0,33,100,0,61,8,2265,2265,2265,2264,2265,2263,2257,2264,23,1377,2791,4342,2946,620,3560,14259,0.0
0,25,16,23,100,0,66,0,2263,2265,2264,2263,2265,2264,2264,2265,0,1377,2791,4342,2946,620,3560,14259,0.0
15,23,27,0,100,0,54,15,2264,2264,2264,2265,2264,2265,2264,2264,0,1377,2791,4186,2946,620,3560,14103,0.0
9,16,25,16,100,0,54,8,2265,2264,2264,2269,2265,2264,2265,2265,20,1377,2791,4186,2946,620,3560,14103,0.0
38,18,7,0,100,0,61,0,2264,2264,2265,2264,2264,2264,2265,2264,26,1377,2791,4186,2946,620,3560,14103,0.0
41,50,0,8,100,0,63,8,2264,2268,2263,2262,2268,2265,2264,2265,0,1377,2791,4342,2946,620,3560,14259,0.0
41,18,8,8,100,8,54,15,2267,2262,2264,2265,2264,2265,2265,2265,0,1377,2791,4342,2946,620,3560,14259,
50,27,8,8,100,15,61,25,2264,2264,2264,2264,2262,2264,2264,2265,34,1377,2790,4650,2945,620,3560,14565,0.0
25,15,7,14,100,25,0,58,2264,2263,2263,2264,2264,2264,2265,2265,0,1377,2945,4495,2945,620,3560,14565,0.0
9,0,8,0,100,18,0,50,2265,2264,2264,2263,2262,2264,2265,2264,33,1377,2791,4342,2946,620,3520,14219,0.0
16,0,0,0,100,18,28,66,2265,2264,2266,2265,2262,2264,2265,2265,17,1377,2790,4340,2945,620,3560,14255,
53,15,8,7,100,0,9,58,2265,2263,2264,2264,2261,2264,2264,2265,0,1377,2636,4342,2946,620,3560,14104,0.0
30,33,27,30,100,8,8,53,2265,2262,2264,2263,2265,2265,2265,2265,26,1377,2790,4495,2945,620,3560,14410,0.0
8,8,0,38,100,0,30,66,2264,2263,2265,2259,2264,2259,2264,2258,0,1377,2790,4495,2945,620,3560,14410,0.0
0,0,8,23,100,7,15,53,2264,2263,2267,2262,2263,2265,2263,2255,34,1377,2791,4342,2946,620,3520,14219,0.0
0,15,38,9,100,8,0,58,2264,2264,2264,2261,2263,2262,2262,2263,0,1377,2636,4186,2946,620,3560,13948,0.0
18,8,16,30,100,8,7,63,2265,2265,2260,2264,2264,2259,2265,2262,3,1377,2791,4342,2946,620,3520,14219,0.0
7,8,18,27,100,0,8,58,2263,2263,2267,2262,2264,2264,2264,2265,0,1377,2636,4186,2946,620,3560,13948,0.0
15,8,15,16,100,25,0,33,2265,2265,2265,2265,2264,2270,2265,2264,34,1377,2636,4186,2946,620,3520,13908,0.0
8,0,18,33,66,58,36,0,2265,2265,2264,2264,2263,2264,2262,2259,0,1377,2791,4186,2946,620,3560,14103,0.0
8,8,16,27,0,58,100,8,2266,2264,2265,2264,2265,2265,2263,2262,34,1377,2636,4031,2946,620,3520,13753,0.0
8,7,16,30,0,58,100,0,2262,2264,2264,2259,2264,2265,2260,2266,20,1377,2791,4186,2946,620,3520,14063,0.0
8,15,9,25,30,61,100,0,2268,2264,2264,2264,2263,2264,2264,2264,34,1377,2791,4186,2946,620,3560,14103,0.0
36,9,7,27,0,63,100,0,2265,2265,2265,2264,2264,2261,2265,2264,34,1377,2946,4186,2946,620,3560,14258,0.0
16,0,20,25,0,61,100,7,2264,2265,2263,2264,2264,2263,2266,2264,2,1377,2946,4186,2946,620,3560,14258,
36,8,15,18,8,54,92,0,2263,2264,2267,2265,2263,2261,2266,2263,34,1377,3101,4340,3101,620,3560,14722,0.0
15,8,36,25,7,66,100,15,2265,2265,2258,2266,2264,2264,2265,2271,0,1377,3255,4340,3100,620,3600,14915,0.0
0,8,0,25,0,58,100,27,2265,2265,2264,2268,2264,2265,2265,2264,32,1377,3255,4185,3100,620,3600,14760,0.0
8,15,0,30,8,61,100,45,2264,2264,2261,2263,2262,2265,2260,2264,1,1377,3255,4340,3100,775,3600,15070,0.0
45,16,33,27,15,66,100,46,2264,2263,2263,2261,2263,2265,2259,2262,33,1377,3255,4495,3100,774,3600,15224,
36,8,14,30,15,54,100,9,2263,2261,2260,2264,2265,2265,2264,2265,34,1377,3410,4493,3100,774,3600,15377,0.0
8,0,18,33,41,33,100,23,2263,2266,2264,2264,2265,2265,2264,2264,34,1377,3410,4493,3100,774,3600,15377,0.0
8,15,28,33,58,15,100,23,2265,2264,2262,2258,2264,2265,2265,2264,8,1377,3563,4493,3098,774,3600,15528,0.0
33,28,0,16,41,16,100,0,2264,2265,2264,2262,2265,2265,2264,2265,0,1377,3100,4340,3100,775,3600,14915,0.0
0,8,16,9,58,8,100,0,2264,2265,2267,2265,2264,2263,2264,2265,0,1377,3100,4340,3100,620,3560,14720,0.0
15,0,18,16,58,23,100,9,2264,2264,2264,2264,2266,2264,2259,2263,0,1377,2946,4342,2946,620,3560,14414,0.0
23,18,8,23,50,0,100,0,2264,2267,2264,2262,2265,2261,2264,2264,0,1377,2636,4342,2946,620,3560,14104,0.0
25,8,0,23,54,8,100,8,2265,2268,2266,2264,2265,2264,2264,2265,0,1377,2636,4342,2946,620,3520,14064,0.0
16,16,8,16,53,15,100,7,2265,2264,2264,2263,2264,2261,2264,2264,0,1377,2636,4342,2946,620,3520,14064,0.0
16,33,15,16,8,16,100,41,2265,2263,2268,2262,2261,2261,2259,2264,0,1377,2481,4342,2946,620,3520,13909,0.0
30,41,25,8,15,7,100,30,2262,2263,2264,2265,2264,2266,2263,2265,0,1377,2481,4342,2947,620,3520,13910,0.0
18,7,50,15,0,8,100,23,2264,2258,2265,2265,2265,2265,2264,2264,0,1377,2482,4186,2947,620,3520,13755,0.0
30,7,50,0,0,9,100,25,2265,2264,2265,2271,2266,2264,2259,2268,34,1377,2482,4188,2947,620,3520,13757,
30,0,50,8,8,8,100,16,2265,2263,2264,2264,2264,2267,2265,2264,32,1377,2482,4188,2947,620,3520,13757,0.0
9,8,54,23,18,16,100,7,2264,2265,2266,2265,2265,2263,2265,2264,31,1377,2327,4188,2947,465,3520,13447,0.0
25,7,50,16,16,23,100,0,2261,2264,2264,2264,2261,2264,2264,2264,5,1377,2327,4033,2947,465,3520,13292,0.0
45,8,61,46,16,23,100,15,2265,2263,2264,2265,2264,2265,2269,2273,34,1377,2327,4343,2947,620,3520,13757,0.0
18,50,8,7,30,0,100,15,2264,2263,2263,2263,2264,2264,2262,2263,34,1377,2327,4343,2947,620,3520,13757,
15,45,53,15,25,66,8,8,2265,2264,2264,2259,2261,2264,2264,2265,4,1377,2327,4188,2947,620,3520,13602,0.0
27,30,18,21,25,16,75,0,2264,2264,2265,2264,2264,2263,2262,2264,34,1377,2327,4188,2947,620,3480,13562,0.0
50,36,36,8,16,33,16,15,2264,2264,2265,2265,2265,2260,2267,2267,32,1377,2327,4188,2947,620,3480,13562,0.0
8,100,42,27,16,8,9,25,2265,2270,2264,2263,2267,2265,2265,2264,0,1377,2327,4186,2946,465,3480,13404,0.0
15,100,8,53,18,0,15,16,2267,2265,2263,2261,2265,2266,2260,2265,34,1377,2327,4031,2947,465,3520,13290,0.0
8,100,16,54,21,15,7,18,2265,2265,2264,2264,2262,2264,2264,2265,34,1377,2327,4031,2947,465,3480,13250,0.0
0,100,0,50,25,0,0,30,2265,2264,2263,2263,2263,2264,2264,2263,34,1377,2327,4033,2947,465,3520,13292,0.0
8,100,0,58,23,9,8,30,2264,2265,2264,2263,2265,2263,2260,2258,32,1377,2327,4033,2947,465,3520,13292,0.0
9,100,7,50,16,7,7,30,2264,2265,2270,2267,2265,2265,2265,2264,8,1377,2327,4033,2947,465,3520,13292,0.0
8,100,8,58,16,0,0,18,2264,2261,2263,2262,2264,2264,2264,2257,19,1377,2327,4033,2947,465,3520,13292,0.0
15,100,0,53,10,8,0,18,2264,2260,2262,2264,2264,2263,2263,2265,33,1377,2327,4033,2947,465,3520,13292,0.0
