CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
46,46,33,25,25,25,16,15,2260,2256,2254,2257,2256,2255,2258,2249,8,420,774,4491,3252,1704,1084,3772,15077
15,33,27,53,33,38,16,9,2257,2257,2259,2258,2257,2256,2260,2265,15,420,774,4491,3252,1704,1084,3766,15071
58,23,41,16,30,33,23,23,2257,2258,2258,2257,2257,2259,2258,2257,24,420,774,4491,3252,1704,1084,3766,15071
16,33,25,16,50,9,8,41,2253,2252,2256,2252,2256,2257,2263,2258,22,420,774,4491,3252,1703,1084,3846,15150
30,18,0,0,58,46,16,50,2254,2255,2259,2257,2256,2258,2258,2258,11,420,774,4336,3252,1703,929,3806,14800
41,33,61,33,40,53,25,36,2259,2258,2258,2259,2257,2257,2259,2258,8,420,774,4799,3251,1703,1083,3806,15416
53,18,46,21,25,36,35,8,2257,2258,2257,2252,2257,2257,2257,2254,21,420,774,4644,3251,1703,928,3806,15106
72,46,50,18,46,61,58,30,2258,2259,2255,2258,2258,2259,2258,2259,20,420,774,5108,3249,1702,928,3812,15573
53,54,27,50,46,36,33,40,2258,2255,2259,2258,2257,2258,2257,2256,10,420,774,5416,3249,1702,1083,3766,15990
72,61,0,38,41,38,16,23,2258,2258,2255,2261,2253,2259,2258,2257,14,420,774,5261,3249,1702,928,3766,15680
64,90,25,45,9,58,8,16,2262,2255,2259,2257,2255,2258,2258,2259,0,420,774,5418,3251,1703,928,3731,15805
