CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
69,61,53,61,0,0,0,0,1187,1187,1187,1187,0,0,0,0,4,675,777,1089,1555,778,777,3049,8025
57,50,76,61,0,0,0,0,1188,1188,1187,1186,0,0,0,0,9,675,777,1089,1555,778,777,3049,8025
50,54,66,25,0,0,0,0,1186,1186,1187,1187,0,0,0,0,11,675,777,1089,1555,778,777,3049,8025
66,53,41,53,0,0,0,0,1186,1187,1188,1188,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
53,69,69,41,0,0,0,0,1190,1190,1187,1189,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
76,66,53,54,0,0,0,0,1190,1189,1190,1189,0,0,0,0,6,675,777,1089,1555,933,777,3049,8180
50,50,61,80,0,0,0,0,1189,1190,1190,1190,0,0,0,0,10,675,777,1089,1555,777,777,3049,8024
57,71,36,50,0,0,0,0,1190,1191,1190,1190,0,0,0,0,8,675,777,1089,1555,777,777,3049,8024
46,73,50,66,0,0,0,0,1190,1190,1190,1190,0,0,0,0,6,675,777,1089,1555,777,777,3049,8024
42,83,53,38,0,0,0,0,1190,1190,1190,1189,0,0,0,0,7,675,777,1089,1555,777,777,3049,8024
38,69,64,36,0,0,0,0,1190,1190,1190,1190,0,0,0,0,5,675,777,1089,1555,777,777,3049,8024
75,50,38,62,0,0,0,0,1190,1190,1191,1190,0,0,0,0,11,675,777,1089,1555,933,777,3049,8180
75,75,45,50,0,0,0,0,1189,1190,1190,1190,0,0,0,0,1,675,777,1089,1555,777,777,3049,8024
53,78,58,64,0,0,0,0,1191,1190,1190,1190,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
46,50,71,69,0,0,0,0,1189,1190,1190,1190,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
41,73,76,64,0,0,0,0,1190,1190,1190,1190,0,0,0,0,1,675,777,1244,1555,933,777,3049,8335
61,61,76,58,0,0,0,0,1190,1190,1190,1191,0,0,0,0,2,675,777,1244,1555,933,777,3049,8335
75,66,61,40,0,0,0,0,1191,1188,1190,1190,0,0,0,0,7,675,777,1089,1555,933,777,3049,8180
62,60,53,57,0,0,0,0,1190,1190,1191,1190,0,0,0,0,8,675,777,1244,1555,777,777,3049,8179
66,64,61,53,0,0,0,0,1187,1190,1190,1190,0,0,0,0,6,675,777,1244,1555,777,777,3049,8179
61,50,60,46,0,0,0,0,1189,1190,1190,1190,0,0,0,0,11,675,777,1089,1555,777,777,3049,8024
57,84,61,30,0,0,0,0,1191,1190,1190,1188,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
57,84,53,50,0,0,0,0,1189,1190,1190,1190,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
57,53,61,38,0,0,0,0,1190,1190,1190,1191,0,0,0,0,7,675,777,1089,1555,933,777,3049,8180
70,66,54,58,0,0,0,0,1190,1190,1190,1190,0,0,0,0,6,675,777,1089,1555,933,777,3049,8180
71,83,38,53,0,0,0,0,1187,1189,1190,1190,0,0,0,0,7,675,777,1089,1555,933,777,3049,8180
58,78,38,53,0,0,0,0,1190,1190,1190,1192,0,0,0,0,3,675,777,1089,1555,933,777,3049,8180
64,72,60,53,0,0,0,0,1189,1190,1190,1189,0,0,0,0,5,675,777,1089,1555,778,777,3049,8025
69,76,53,25,0,0,0,0,1192,1190,1190,1190,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
45,84,38,46,0,0,0,0,1190,1190,1190,1191,0,0,0,0,11,675,777,1089,1555,933,777,3049,8180
