Frame,Captura,Procesamiento,Tracking(ms),Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms)
0,"0,044161","6,638363","42,042235","0,066163",97,"6790,728763","0,433425"
1,"0,02815","0,057366","81,03094","0,054921",96,"221,468169","0,844072"
2,"0,030218","0,060739","79,530639","0,052789",96,"223,276611","0,828444"
3,"0,008251","0,048856","75,893654","0,041497",96,"174,497489","0,790559"
4,"0,143926","0,03987","76,218215","0,055383",96,"315,396827","0,79394"
5,"0,936114","0,042891","78,129543","0,038777",96,"1095,911763","0,813849"
6,"0,017883","0,044521","67,506251","0,054365",96,"184,276417","0,70319"
7,"0,008602","0,048139","76,69779","0,049584",95,"183,022688","0,807345"
8,"0,006945","0,048401","75,519106","0,058907",96,"189,771479","0,786657"
9,"0,037871","0,052548","79,58168","0,057867",96,"227,867787","0,828976"
10,"0,008071","0,048807","74,5476","0,037923",96,"169,348648","0,776538"
11,"0,007014","0,044963","67,137688","0,054601",96,"173,716646","0,699351"
12,"0,025456","0,04515","73,654499","0,052203",96,"196,462923","0,767234"
13,"0,0076","0,04269","74,74569","0,04038",96,"165,414462","0,778601"
14,"0,012578","0,045792","73,374997","0,045555",96,"177,29974","0,764323"
15,"0,005729","0,051791","78,30568","0,040501",96,"176,326667","0,815684"
16,"0,007975","0,044628","59,739743","0,037468",96,"149,809636","0,622289"
17,"0,005477","0,047739","56,876589","0,037533",96,"147,625591","0,592464"
18,"0,006357","0,044488","54,668669","0,037667",96,"143,180596","0,569465"
19,"0,009307","0,045364","55,859994","0,045113",96,"155,644175","0,581875"
20,"0,007711","0,046038","56,395285","0,040944",96,"151,088774","0,587451"
21,"0,007665","0,040723","58,205521","0,040756",96,"147,349224","0,606308"
22,"0,005421","0,04089","57,201501","0,0354",95,"138,912506","0,602121"
23,"0,00638","0,03961","54,988812","0,043201",95,"144,180228","0,57883"
24,"0,008155","0,044249","55,910619","0,040867",95,"149,181476","0,588533"
25,"0,005863","0,040495","55,916892","0,043175",95,"145,449671","0,588599"
26,"0,011234","0,03628","56,080708","0,043274",95,"146,868559","0,590323"
27,"0,012668","0,041192","59,964649","0,048666",95,"162,490665","0,631207"
28,"0,005608","0,038525","61,56646","0,038965",95,"144,664416","0,648068"
29,"0,007431","0,032291","57,75689","0,046589",96,"144,068065","0,601634"
30,"0,005779","0,037111","59,374572","0,055981",96,"158,245265","0,618485"
31,"0,006103","0,037412","61,406163","0,055636",96,"160,557638","0,639648"
32,"0,007217","0,041062","61,639103","0,040233",96,"150,150229","0,642074"
33,"0,007294","0,034076","55,44346","0,047421",96,"144,233768","0,577536"
34,"0,008604","0,036293","61,039169","0,058519",96,"164,455598","0,635825"
35,"0,006059","0,036695","68,444569","0,046131",96,"157,329889","0,712964"
36,"0,008606","0,038241","60,057455","0,038685",95,"145,589998","0,632184"
37,"0,00911","0,039804","56,887149","0,065667",96,"171,468305","0,592574"
38,"0,010998","0,039871","71,298602","0,059478",97,"181,645782","0,735037"
39,"0,006403","0,047231","66,868361","0,048498",97,"168,999892","0,689365"
40,"0,006761","0,040144","60,538182","0,044054",96,"151,4982","0,630606"
41,"0,005894","0,039537","57,2736","0,049059",97,"151,763877","0,590449"
42,"0,006555","0,043248","62,220956","0,062174",96,"174,197756","0,648135"
43,"0,006292","0,043202","66,276874","0,042863",95,"158,633442","0,697651"
44,"0,005524","0,035974","56,109573","0,061669",94,"159,276163","0,59691"
45,"0,005366","0,044488","65,968507","0,048327",93,"164,150333","0,709339"
46,"0,009554","0,054486","58,514848","0,047049",95,"169,60453","0,615946"
47,"0,006137","0,043692","60,070991","0,048482",96,"158,381271","0,625739"
48,"0,005605","0,036544","58,337046","0,04408",95,"144,566486","0,614074"
49,"0,009512","0,054834","55,818775","0,042715",94,"162,880316","0,593817"
50,"0,013199","0,058903","57,872799","0,040851",95,"170,825583","0,609187"
51,"0,011658","0,043757","53,906774","0,043182",95,"152,50398","0,56744"
52,"0,013622","0,037161","58,830511","0,03967",95,"149,283911","0,619269"
53,"0,009468","0,04409","56,471096","0,061121",95,"171,150368","0,594433"
54,"0,01036","0,05398","63,334676","0,056148",95,"183,822434","0,666681"
55,"0,010907","0,040078","66,021053","0,048055",96,"165,061512","0,687719"
56,"0,006577","0,053647","59,441742","0,049743",96,"169,409253","0,619185"
57,"0,011006","0,042619","60,94281","0,049907",96,"164,47537","0,634821"
58,"0,009095","0,04285","63,112457","0,052977",96,"168,034528","0,657421"
59,"0,01234","0,039594","61,98568","0,054618",96,"168,537562","0,645684"
60,"0,005528","0,036802","63,726344","0,044384",96,"150,440193","0,663816"
61,"0,010389","0,038263","60,114832","0,053141",97,"161,906984","0,619741"
62,"0,009653","0,035038","62,867356","0,041491",97,"149,049083","0,648117"
63,"0,005527","0,038651","59,546419","0,039324",95,"143,047528","0,626804"
64,"0,005395","0,038088","59,408077","0,039854",95,"142,744666","0,625348"
65,"0,010819","0,049152","56,730628","0,051876",96,"168,577594","0,590944"
66,"0,011531","0,052867","60,416448","0,041266",97,"166,080637","0,62285"
67,"0,012024","0,040507","56,61363","0,050464",97,"159,607762","0,583646"
68,"0,00635","0,043998","59,992586","0,044041",97,"154,381545","0,61848"
69,"0,010237","0,045912","60,249335","0,041787",96,"158,185644","0,627597"
70,"0,010573","0,043359","56,309455","0,046566",96,"156,807299","0,586557"
71,"0,00581","0,050343","59,303302","0,045616",96,"161,072379","0,617743"
72,"0,013019","0,042011","59,285702","0,045035",96,"159,351621","0,617559"
73,"0,006108","0,049707","57,714549","0,050606",96,"164,135575","0,601193"
74,"0,006345","0,04062","61,796037","0,054835",96,"163,596316","0,643709"
75,"0,005993","0,042641","65,919895","0,046511",98,"161,064796","0,672652"
76,"0,009658","0,036701","58,170572","0,045153",97,"149,683448","0,599697"
77,"0,0056","0,041531","61,924364","0,046339",98,"155,394812","0,631881"
78,"0,009565","0,0362","60,215925","0,043804",96,"149,784765","0,627249"
79,"0,01074","0,045138","58,654725","0,051626",96,"166,158846","0,610987"
80,"0,006203","0,040549","59,676601","0,051837",96,"158,265773","0,621631"
81,"0,011519","0,037305","60,012906","0,041196",96,"150,031691","0,625134"
82,"0,005445","0,042992","58,713225","0,041258",97,"148,407928","0,605291"
83,"0,010193","0,0436","57,52686","0,047027",97,"158,346897","0,59306"
84,"0,009273","0,03999","58,170637","0,04398",96,"151,413616","0,605944"
85,"0,010146","0,045383","58,851439","0,039161",96,"153,541691","0,613036"
86,"0,006435","0,049746","57,990212","0,036353",95,"150,525156","0,610423"
87,"0,010648","0,037604","57,351875","0,040586",95,"146,18999","0,603704"
88,"0,010459","0,037689","58,213487","0,041114",96,"147,474247","0,60639"
89,"0,01137","0,042262","57,249469","0,040479",97,"151,360492","0,590201"
90,"0,009188","0,039676","57,720245","0,043111",96,"149,695","0,601253"
91,"0,009938","0,040999","58,494684","0,04937",96,"158,800902","0,60932"
92,"0,00988","0,041487","59,248931","0,049742",95,"160,357301","0,623673"
93,"0,010488","0,038397","59,106203","0,049789",95,"157,779954","0,622171"
94,"0,01019","0,039259","59,914309","0,04633",96,"155,692968","0,624107"
95,"0,00649","0,035293","58,754633","0,03808",97,"138,617668","0,605718"
96,"0,009001","0,041299","56,751428","0,050169",97,"157,220534","0,585066"
97,"0,00824","0,038933","61,986126","0,061192",98,"170,351506","0,632511"
98,"0,005978","0,039778","67,913979","0,043039",98,"156,709212","0,693"
99,"0,007543","0,037182","59,614806","0,042847",98,"147,186647","0,608314"
100,"0,006788","0,037671","62,52081","0,039254",98,"146,233864","0,637967"
101,"0,005805","0,040933","58,268049","0,044945",98,"149,950309","0,594572"
102,"0,006313","0,037704","60,209811","0,041",97,"145,227636","0,62072"
103,"0,006292","0,040742","60,419486","0,040797",97,"148,250093","0,622881"
104,"0,005352","0,037815","57,707637","0,047625",97,"148,498779","0,594924"
105,"0,006443","0,039199","60,829011","0,039337",97,"145,808371","0,627103"
106,"0,009882","0,039494","57,852732","0,048873",96,"156,10182","0,602633"
107,"0,009506","0,038232","61,291531","0,041297",97,"150,327127","0,631871"
108,"0,009172","0,042386","59,298117","0,047027",97,"157,883671","0,611321"
109,"0,005487","0,055527","60,078541","0,043496",97,"164,588588","0,619366"
110,"0,008464","0,038601","59,353608","0,045264",97,"151,68358","0,611893"
111,"0,011796","0,045028","59,230081","0,050156",97,"166,210941","0,610619"
112,"0,005514","0,040315","64,614995","0,050602",97,"161,045879","0,666134"
113,"0,012989","0,046718","64,720825","0,047598",97,"172,025926","0,667225"
114,"0,010549","0,039553","61,097697","0,046196",97,"157,395519","0,629873"
115,"0,009874","0,039048","59,210208","0,039879",97,"148,010944","0,610415"
116,"0,008999","0,044895","58,858094","0,040491",97,"153,243625","0,606784"
117,"0,009598","0,037485","58,476795","0,038668",97,"144,22704","0,602854"
118,"0,009915","0,048127","58,09316","0,038082",97,"154,216221","0,598899"
119,"0,0064","0,040804","56,831688","0,036253",97,"140,28924","0,585894"
120,"0,0123","0,041334","56,054624","0,039861",96,"149,548591","0,583902"
121,"0,007237","0,041976","56,179302","0,045131",96,"150,522527","0,585201"
122,"0,007094","0,042056","55,410366","0,040109",96,"144,67042","0,577191"
123,"0,007139","0,045996","56,89217","0,048464",96,"158,492052","0,592627"
124,"0,009775","0,046895","58,526909","0,039404",96,"154,601197","0,609655"
125,"0,013545","0,040728","56,269675","0,041881",96,"152,424063","0,586142"
126,"0,005345","0,040824","60,700235","0,043361",96,"150,230032","0,632294"
127,"0,008361","0,043083","59,849824","0,03884",96,"150,133931","0,623436"
128,"0,006747","0,04091","56,897323","0,039046",96,"143,600286","0,59268"
129,"0,009846","0,038814","55,548422","0,035271",96,"139,479438","0,578629"
130,"0,005342","0,03683","57,408708","0,053048",96,"152,629576","0,598007"
131,"0,006042","0,037693","61,553271","0,045432",96,"150,720073","0,64118"
132,"0,005523","0,035701","61,976588","0,053328",96,"156,527791","0,645589"
133,"0,009167","0,034281","64,005491","0,049976",96,"157,42947","0,666724"
134,"0,005816","0,038169","60,371035","0,048962",96,"153,318284","0,628865"
135,"0,009859","0,039877","58,251951","0,039",96,"146,987531","0,606791"
136,"0,010209","0,036386","55,74776","0,03798",96,"140,322874","0,580706"
137,"0,007339","0,044389","56,374799","0,043276",96,"151,378537","0,587237"
138,"0,005598","0,040789","59,384232","0,038226",96,"143,996561","0,618586"
139,"0,005473","0,037573","57,332159","0,041111",96,"141,489074","0,59721"
140,"0,007846","0,035107","57,104244","0,042585",96,"142,642957","0,594836"
141,"0,008428","0,040398","57,418117","0,038691",96,"144,934754","0,598105"
142,"0,005601","0,041712","60,884244","0,039477",97,"147,674285","0,627673"
143,"0,012126","0,042845","58,242766","0,038913",96,"152,126799","0,606695"
144,"0,009822","0,049278","58,950962","0,043908",96,"161,959523","0,614073"
145,"0,010119","0,04207","60,88066","0,040444",96,"153,513878","0,634174"
146,"0,008066","0,038192","56,982638","0,056037",96,"159,277402","0,593569"
147,"0,009588","0,035491","71,384682","0,048042",95,"164,506147","0,751418"
148,"0,010641","0,038007","66,315592","0,054951",95,"169,914486","0,698059"
149,"0,012369","0,038707","62,831863","0,059365",94,"173,273312","0,668424"
150,"0,010176","0,039919","67,825941","0,047714",94,"165,63411","0,721553"
151,"0,006222","0,03886","60,140846","0,054528",95,"159,750704","0,633062"
152,"0,005493","0,037693","65,412059","0,042441",94,"151,039289","0,695873"
153,"0,010631","0,043168","62,644622","0,039018",95,"155,461657","0,659417"
154,"0,005456","0,039021","58,329683","0,044813",96,"147,619627","0,607601"
155,"0,009326","0,038004","59,461227","0,045022",96,"151,813629","0,619388"
156,"0,00793","0,040435","60,89762","0,052523",96,"161,785496","0,63435"
157,"0,008851","0,035836","63,705731","0,049982",95,"158,375338","0,670587"
158,"0,00955","0,051573","64,889919","0,05352",95,"179,533085","0,683052"
159,"0,005471","0,049035","63,97544","0,048095",97,"166,577002","0,659541"
160,"0,012087","0,043449","61,841125","0,048212",93,"165,589689","0,664958"
161,"0,009935","0,054623","56,811301","0,044135",90,"165,504661","0,631237"
162,"0,010414","0,04131","52,969249","0,039189",86,"143,881418","0,615922"
163,"0,010926","0,046849","51,012958","0,040507",81,"149,295677","0,62979"
164,"0,005718","0,046356","52,605455","0,035346",73,"140,025095","0,720623"
165,"0,012534","0,037734","51,81239","0,032655",65,"134,735833","0,797114"
166,"0,00599","0,043093","43,468927","0,034282",52,"126,834504","0,835941"
167,"0,005842","0,044565","44,975436","0,035255",44,"130,63713","1,022169"
168,"0,005954","0,046995","42,38388","0,027155",38,"122,487818","1,115365"
169,"0,009111","0,044222","43,494624","0,017737",34,"114,56428","1,279254"
170,"0,014472","0,049333","34,588637","0,023211",30,"121,605311","1,152955"
171,"0,007089","0,041005","32,216291","0,022056",29,"102,365421","1,110907"
172,"0,007754","0,040843","34,245931","0,019513",30,"102,35563","1,141531"
173,"0,009415","0,031866","37,447949","0,015151",30,"93,879775","1,248265"
174,"0,009977","0,034091","31,339351","0,022174",31,"97,580377","1,010947"
175,"0,012306","0,036287","34,602525","0,028161",30,"111,356278","1,153417"
176,"0,006855","0,040574","34,163078","0,020196",30,"101,788015","1,138769"
177,"0,01154","0,03496","32,904582","0,026551",28,"105,955683","1,175164"
178,"0,008127","0,038462","38,080909","0,030885",28,"115,555947","1,360032"
179,"0,006733","0,035621","33,991774","0,023373",24,"99,718888","1,416324"
180,"0,006729","0,041386","39,173669","0,025527",40,"112,814816","0,979342"
181,"0,011271","0,04483","51,679519","0,037676",62,"145,456472","0,833541"
182,"0,006374","0,046647","65,340917","0,045302",79,"163,665141","0,8271"
183,"0,008479","0,044772","72,757773","0,046473",84,"172,481557","0,866164"
184,"0,008044","0,041735","80,800006","0,044648",91,"175,226176","0,887912"
185,"0,007642","0,046","68,758787","0,046694",91,"169,094856","0,755591"
186,"0,005736","0,046166","60,666248","0,04861",92,"161,178295","0,659416"
187,"0,005739","0,042798","67,431583","0,045553",94,"161,521734","0,717357"
188,"0,008278","0,050095","68,616315","0,049453",92,"176,442781","0,74583"
189,"0,005307","0,050816","62,982429","0,049189",90,"168,293919","0,699805"
190,"0,005696","0,044408","63,710562","0,047535",92,"161,349791","0,692506"
191,"0,007039","0,045544","63,311182","0,044432",90,"160,325995","0,703458"
192,"0,007122","0,039018","59,3946","0,044006",88,"149,540423","0,674939"
193,"0,00891","0,052409","62,315035","0,05268",91,"176,31327","0,684781"
194,"0,006121","0,039687","65,577024","0,046931",91,"158,316164","0,720627"
195,"0,005871","0,044327","60,614149","0,043428",92,"154,239574","0,658849"
196,"0,0085","0,040864","59,411143","0,052501",92,"161,276666","0,645773"
197,"0,008028","0,04099","62,680877","0,045543",89,"157,241933","0,70428"
198,"0,009462","0,048252","61,090269","0,050378",88,"169,182093","0,694208"
199,"0,008183","0,048265","59,938082","0,045194",90,"161,580585","0,665979"
200,"0,00543","0,04285","59,26816","0,046299",91,"153,84784","0,651298"
201,"0,005728","0,042846","60,211184","0,04139",91,"150,174886","0,661661"
202,"0,005707","0,043268","56,786563","0,04335",90,"149,11272","0,630962"
203,"0,007832","0,040282","56,614618","0,052497",92,"157,225549","0,615376"
204,"0,007659","0,036568","60,694248","0,051738",89,"156,659503","0,681958"
205,"0,005623","0,041832","63,235497","0,048259",91,"158,949924","0,694896"
206,"0,006566","0,035676","62,037836","0,044103",91,"148,383338","0,681734"
207,"0,006101","0,035362","58,031746","0,045211",92,"144,705585","0,63078"
208,"0,009618","0,047907","59,935746","0,043787",90,"161,246999","0,665953"
209,"0,010549","0,042408","61,52021","0,047449",92,"161,927034","0,668698"
210,"0,005946","0,04093","61,715324","0,042972",93,"151,563436","0,663606"
211,"0,012064","0,035593","57,306396","0,041269",91,"146,232028","0,629741"
212,"0,011376","0,03905","56,928041","0,043826",91,"151,180953","0,625583"
213,"0,005529","0,037675","60,680775","0,046241",90,"150,125985","0,674231"
214,"0,005528","0,036322","59,27024","0,041819",90,"142,939159","0,658558"
215,"0,006714","0,042434","55,779567","0,044402",90,"149,329243","0,619773"
216,"0,006822","0,049333","59,437929","0,04108",91,"156,672655","0,653164"
217,"0,010166","0,042927","57,748274","0,04383",91,"154,671145","0,634596"
218,"0,011878","0,038584","58,780967","0,043044",91,"152,287088","0,645945"
219,"0,009142","0,040846","57,312732","0,041022",89,"148,323143","0,643963"
220,"0,008378","0,04514","56,334475","0,047784",88,"157,635904","0,640164"
221,"0,005335","0,035436","60,515487","0,053869",89,"155,155106","0,679949"
222,"0,008837","0,036604","61,549716","0,042949",85,"149,940345","0,724114"
223,"0,008906","0,038955","57,424034","0,043643",86,"148,927205","0,667721"
224,"0,005544","0,04152","60,97775","0,045788",86,"153,829918","0,709044"
225,"0,006092","0,037282","57,953117","0,041852",88,"143,179297","0,658558"
226,"0,008478","0,036564","57,408385","0,044564",88,"147,01402","0,652368"
227,"0,009431","0,035797","64,729268","0,048668",89,"158,625873","0,727295"
228,"0,005371","0,033937","65,689861","0,04489",88,"149,887893","0,746476"
229,"0,005621","0,038058","63,149668","0,044236",89,"151,064592","0,709547"
230,"0,011023","0,034302","61,93575","0,041667",90,"148,928037","0,688175"
231,"0,009975","0,037357","57,935643","0,041371",89,"146,638672","0,650962"
232,"0,009174","0,046006","58,793895","0,042993",91,"156,967165","0,646087"
233,"0,009851","0,048487","60,038982","0,041486",91,"159,863664","0,659769"
234,"0,0059","0,039524","54,752153","0,043185",90,"143,361514","0,608357"
235,"0,008142","0,045073","60,599202","0,041247",88,"155,061466","0,688627"
236,"0,008376","0,035071","61,232578","0,043112",88,"147,791627","0,695825"
237,"0,005983","0,038245","61,577172","0,046643",92,"152,448247","0,669317"
238,"0,007448","0,03866","61,037913","0,047758",92,"154,904787","0,663456"
239,"0,009637","0,038158","59,909983","0,041639",95,"149,344121","0,630631"
240,"0,009604","0,043821","54,432681","0,048313",94,"156,169906","0,579071"
241,"0,009114","0,042072","64,930014","0,040428",94,"156,544742","0,690745"
242,"0,009093","0,036932","57,521638","0,042818",93,"146,363617","0,618512"
243,"0,005482","0,038995","59,460616","0,041151",91,"145,089376","0,653413"
244,"0,006002","0,037604","59,129271","0,049254",91,"151,989213","0,649772"
245,"0,006195","0,032326","61,950791","0,044079",94,"144,55111","0,659051"
246,"0,013587","0,044593","59,699989","0,04486",95,"162,739585","0,628421"
247,"0,009076","0,045781","58,198952","0,055675",94,"168,730864","0,619138"
248,"0,009219","0,04025","67,124717","0,044851",94,"161,445214","0,714093"
249,"0,00634","0,039898","59,427078","0,057047",92,"162,712285","0,645947"
250,"0,010617","0,038714","68,911815","0,044727",94,"162,969803","0,733104"
251,"0,008375","0,031823","60,261521","0,04265",92,"143,109564","0,655017"
252,"0,008037","0,051555","59,046579","0,04046",93,"159,098823","0,634909"
253,"0,010605","0,037383","59,33037","0,043343",94,"150,66166","0,631174"
254,"0,01124","0,039997","58,94683","0,044173",92,"154,357942","0,640726"
255,"0,006275","0,038511","63,151907","0,051808",90,"159,74631","0,701688"
256,"0,009367","0,04398","66,98503","0,052788",91,"173,11963","0,736099"
257,"0,005667","0,040387","66,44801","0,043309",92,"155,810752","0,722261"
258,"0,005456","0,035416","60,401336","0,03804",91,"139,31353","0,663751"
259,"0,009547","0,052562","63,439058","0,04279",91,"168,338459","0,697133"
260,"0,006411","0,03973","61,78643","0,047071",89,"154,999157","0,69423"
261,"0,005549","0,056788","58,182631","0,049858",91,"170,37869","0,63937"
262,"0,005727","0,04071","58,449396","0,044953",86,"149,840239","0,679644"
263,"0,010216","0,04","61,428555","0,059754",88,"171,398197","0,698052"
264,"0,00663","0,039732","73,52888","0,042443",87,"162,334025","0,84516"
265,"0,008476","0,04048","74,005417","0,086423",87,"209,383739","0,850637"
266,"0,010711","0,0439","93,940124","0,044486",88,"193,037214","1,067501"
267,"0,009672","0,052892","66,41252","0,045631",88,"174,608504","0,754688"
268,"0,011437","0,047194","61,80003","0,04935",87,"169,780866","0,710345"
269,"0,011226","0,036861","67,231442","0,047381",90,"162,698685","0,747016"
270,"0,005774","0,048618","61,042232","0,055004",89,"170,438373","0,685868"
271,"0,008392","0,042992","70,207464","0,043475",88,"165,066481","0,797812"
272,"0,009748","0,044377","58,982383","0,047931",88,"161,037415","0,670254"
273,"0,005438","0,03799","61,673655","0,039439",88,"144,540129","0,700837"
274,"0,010868","0,041057","55,345111","0,045021",86,"152,290283","0,643548"
275,"0,005925","0,053228","61,617588","0,044493",86,"165,263485","0,716484"
276,"0,008018","0,07191","65,415765","0,039763",86,"185,106123","0,760648"
277,"0,005321","0,082126","60,717671","0,059436",86,"207,599807","0,706019"
278,"0,008675","0,050284","71,308128","0,04138",86,"171,647041","0,829164"
279,"0,005598","0,047702","61,203263","0,041634",86,"156,137101","0,711666"
280,"0,005922","0,049883","60,731847","0,051563",86,"168,099628","0,706184"
281,"0,005284","0,041618","66,80726","0,041955",87,"155,663606","0,7679"
282,"0,008785","0,060489","57,814324","0,038263",86,"165,351586","0,67226"
283,"0,00815","0,042385","59,551435","0,042552",86,"152,637498","0,692459"
284,"0,006412","0,046386","61,954214","0,053224",85,"167,976006","0,728873"
285,"0,006255","0,037672","63,350828","0,039711",85,"146,988604","0,745304"
286,"0,007721","0,048693","62,725516","0,045712",84,"164,852103","0,746732"
287,"0,007964","0,050995","71,188762","0,057867",85,"188,015005","0,837515"
288,"0,013334","0,042677","77,521531","0,053207",84,"186,739838","0,922875"
289,"0,005551","0,057923","72,11812","0,041854",84,"177,446275","0,858549"
290,"0,0098","0,045032","60,523548","0,050486",84,"165,840953","0,720518"
291,"0,007759","0,045194","66,139961","0,046845",85,"165,936923","0,778117"
292,"0,006287","0,050446","61,865792","0,038549",83,"157,148414","0,745371"
293,"0,00565","0,043314","60,782345","0,063325",84,"173,071525","0,723599"
294,"0,005331","0,046653","76,388672","0,057007",84,"185,379861","0,909389"
295,"0,007555","0,047148","68,539698","0,0459",83,"169,142558","0,825779"
296,"0,006819","0,050298","60,429048","0,062284",83,"179,829853","0,728061"
297,"0,00688","0,051458","72,252942","0,041573",84,"172,163959","0,860154"
298,"0,011863","0,053137","61,30954","0,044081",82,"170,389535","0,747677"
299,"0,005326","0,061522","64,243449","0,043011",81,"174,101947","0,793129"
300,"0,009306","0,054014","60,695781","0,039492",82,"163,508353","0,740192"
301,"0,00526","0,039021","55,480828","0,040479",81,"140,240453","0,684948"
302,"0,011592","0,053092","58,650685","0,040971",82,"164,305833","0,715252"
303,"0,010959","0,047461","55,661062","0,036044",83,"150,125755","0,670615"
304,"0,007642","0,048704","57,261815","0,042635",83,"156,242673","0,689901"
305,"0,008535","0,074419","57,181298","0,042906",83,"183,040862","0,688931"
306,"0,006113","0,055508","59,835992","0,041477",82,"162,93485","0,729707"
307,"0,009808","0,048442","54,97565","0,042365",82,"155,590125","0,670435"
308,"0,011229","0,061348","58,27889","0,063382",81,"194,237749","0,719492"
309,"0,005583","0,048163","67,379255","0,041813",82,"162,938371","0,821698"
310,"0,005708","0,053347","57,425022","0,038454",82,"154,933869","0,700305"
311,"0,011151","0,046765","54,937696","0,0402",82,"153,052845","0,669972"
312,"0,006734","0,040526","55,629924","0,036474",82,"139,363896","0,678414"
313,"0,010723","0,041114","53,572891","0,035876",82,"141,286586","0,653328"
314,"0,005523","0,039259","56,671736","0,037584",82,"139,037511","0,691119"
315,"0,009275","0,042434","53,225866","0,03591",82,"140,844515","0,649096"
316,"0,005737","0,041718","56,352776","0,047",82,"150,807708","0,687229"
317,"0,011624","0,043458","57,755599","0,056871",83,"169,708666","0,695851"
318,"0,007553","0,036371","64,67067","0,039487",82,"148,081682","0,788667"
319,"0,012592","0,043351","56,16131","0,046581",82,"158,684905","0,684894"
320,"0,005796","0,059606","62,658215","0,036317",81,"164,377801","0,773558"
321,"0,012175","0,041737","56,297062","0,05976",82,"169,968519","0,68655"
322,"0,010647","0,041824","67,471355","0,041558",81,"161,500665","0,83298"
323,"0,009955","0,039621","59,710034","0,03567",81,"144,956018","0,737161"
324,"0,011311","0,039329","53,613981","0,035527",81,"139,779917","0,661901"
325,"0,011819","0,044505","55,472155","0,054026",82,"165,821778","0,67649"
326,"0,010599","0,037786","58,665021","0,033239",83,"140,289095","0,706807"
327,"0,006029","0,04047","58,545367","0,037531",83,"142,575482","0,705366"
328,"0,010558","0,044435","54,411205","0,035146",83,"144,549341","0,655557"
329,"0,0103","0,051723","54,774423","0,038675",82,"155,472453","0,667981"
330,"0,005765","0,037492","53,917676","0,044305",82,"141,479554","0,657533"
331,"0,006431","0,050762","59,445476","0,037546",81,"154,183941","0,733895"
332,"0,006096","0,041081","55,082183","0,040569",82,"142,82807","0,671734"
333,"0,010205","0,057148","60,197419","0,039008",82,"166,55801","0,734115"
334,"0,012541","0,046473","55,518942","0,036284",83,"150,817276","0,668903"
335,"0,005616","0,038515","53,354992","0,032968",83,"130,454163","0,642831"
336,"0,005691","0,042282","53,805991","0,039671",82,"141,450367","0,656171"
337,"0,010983","0,045345","57,928951","0,040395",81,"154,652284","0,715172"
338,"0,00636","0,04298","58,348588","0,045525",82,"153,213236","0,711568"
339,"0,00741","0,039653","57,362907","0,037011",83,"141,437215","0,691119"
340,"0,005768","0,041919","53,372208","0,035573",82,"136,63297","0,650881"
341,"0,010937","0,038383","53,237929","0,035568",81,"138,12607","0,657258"
342,"0,006817","0,052591","52,571591","0,038059",82,"150,038258","0,641117"
343,"0,009462","0,042262","51,935431","0,036752",82,"140,411274","0,633359"
344,"0,005525","0,049216","55,524093","0,033975",82,"144,239756","0,677123"
345,"0,005851","0,039183","53,416146","0,039391",82,"137,840264","0,651416"
346,"0,006471","0,038452","56,278019","0,041837",83,"143,03768","0,678048"
347,"0,010401","0,042145","52,241174","0,035914",83,"140,701175","0,629412"
348,"0,007292","0,043582","55,220557","0,039998",83,"146,092264","0,665308"
349,"0,010857","0,044834","55,131497","0,034944",81,"145,766937","0,680636"
350,"0,009486","0,047856","51,323336","0,037838",80,"146,503774","0,641542"
351,"0,010375","0,038358","53,232809","0,048846",80,"150,812568","0,66541"
352,"0,008805","0,038837","66,7197","0,055411",81,"169,773082","0,8237"
353,"0,008074","0,037965","65,292364","0,035423",82,"146,754186","0,796248"
354,"0,010491","0,035135","57,111117","0,046756",81,"149,493525","0,705076"
355,"0,005636","0,041085","59,158453","0,036902",81,"142,782274","0,730351"
356,"0,006993","0,03964","52,462466","0,036293",81,"135,388715","0,647685"
357,"0,008984","0,040928","54,543883","0,042848",80,"147,304837","0,681799"
358,"0,00545","0,039369","56,453003","0,047962",81,"149,234663","0,696951"
359,"0,007099","0,040294","59,664078","0,03432",80,"141,376505","0,745801"
360,"0,005696","0,041213","53,507638","0,037983",80,"138,400291","0,668845"
361,"0,010236","0,037861","57,401595","0,044214",80,"149,711391","0,71752"
362,"0,009521","0,042436","59,62638","0,039381",81,"150,964927","0,736128"
363,"0,010796","0,053707","60,629823","0,04277",81,"167,903418","0,748516"
364,"0,010915","0,052316","60,92763","0,041685",81,"165,843184","0,752193"
365,"0,006532","0,04615","61,115384","0,047509",79,"161,306859","0,773612"
366,"0,00972","0,046048","60,764741","0,036102",80,"152,634643","0,759559"
367,"0,009421","0,040086","55,74388","0,038076",80,"143,326397","0,696799"
368,"0,009894","0,042044","59,758034","0,054068",80,"165,763212","0,746975"
369,"0,008283","0,0435","62,98655","0,037371",80,"152,140025","0,787332"
370,"0,006554","0,048472","56,992135","0,042505",79,"154,523187","0,721419"
371,"0,005801","0,040333","54,247771","0,053215",80,"153,597508","0,678097"
372,"0,009735","0,045636","64,132913","0,038711",79,"158,215278","0,811809"
373,"0,006892","0,047485","60,20865","0,041632",78,"156,217323","0,771906"
374,"0,006472","0,048487","56,884513","0,049315",78,"161,157601","0,729289"
375,"0,009383","0,045661","61,107319","0,062819",79,"178,970312","0,77351"
