Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS
1100,"0,006074","0,068544","0,07134","0,075538",96,"221,496622","0,743128",0
1101,"0,009457","0,07503","0,081682","0,066413",94,"232,582005","0,868953",0
1102,"0,005422","0,061784","0,072319","0,060332",94,"199,856279","0,769347",0
1103,"0,01068","0,065259","0,070156","0,054731",94,"200,825733","0,746338",0
1104,"0,005331","0,055578","0,069605","0,068092",95,"198,605883","0,732689",0
1105,"0,010455","0,049743","0,072548","0,05955",95,"192,29634","0,763665",0
1106,"0,010666","0,068923","0,07157","0,073197",96,"224,356434","0,745524",0
1107,"0,005897","0,055732","0,078681","0,079986",97,"220,295861","0,811147",0
1108,"0,012247","0,050458","0,078559","0,060616",96,"201,879446","0,818324",0
1109,"0,009656","0,053749","0,072691","0,093124",96,"229,21967","0,757198",0
1110,"0,005503","0,045417","0,080062","0,071965",97,"202,947048","0,825386",0
1111,"0,011664","0,053769","0,072869","0,061683",96,"199,984989","0,759051",0
1112,"0,007929","0,079907","0,074215","0,103844",96,"265,895212","0,773075",0
1113,"0,007465","0,056599","0,087936","0,074083",96,"226,083875","0,916003",0
1114,"0,010642","0,054591","0,080831","0,085116",95,"231,180529","0,850855",0
1115,"0,005388","0,054405","0,080485","0,071765",95,"212,043665","0,847213",0
1116,"0,009542","0,05661","0,079403","0,061475",96,"207,031269","0,827119",0
1117,"0,012678","0,054301","0,083393","0,059833",96,"210,20409","0,868673",0
1118,"0,009978","0,080286","0,070927","0,065965",95,"227,157302","0,746602",0
1119,"0,012288","0,062652","0,072844","0,081607",95,"229,390815","0,766777",0
1120,"0,006283","0,05742","0,078552","0,057468",95,"199,722352","0,826862",0
1121,"0,01153","0,065751","0,072371","0,072505",94,"222,156491","0,7699",0
1122,"0,008613","0,053222","0,074362","0,100162",94,"236,359141","0,79108",0
1123,"0,010848","0,058491","0,086276","0,072738",94,"228,352974","0,917828",0
1124,"0,00957","0,083","0,074807","0,08307",94,"250,447672","0,795822",0
1125,"0,010575","0,075644","0,076462","0,072213",94,"234,89555","0,81343",0
1126,"0,011215","0,071128","0,075859","0,079182",94,"237,384147","0,807014",0
1127,"0,010809","0,066968","0,074907","0,069256",94,"221,940416","0,796887",0
1128,"0,008406","0,065186","0,079296","0,062434",94,"215,321771","0,84357",0
1129,"0,008435","0,052326","0,072894","0,057863",94,"191,517295","0,775467",0
1130,"0,01137","0,056789","0,070677","0,074234",95,"213,069951","0,743969",0
1131,"0,012342","0,06512","0,073074","0,058165",95,"208,701681","0,769199",0
1132,"0,011518","0,053431","0,072114","0,043145",94,"180,207004","0,767166",0
1133,"0,010725","0,063779","0,066104","0,05797",94,"198,578426","0,703239",0
1134,"0,009899","0,087051","0,072008","0,053596",95,"222,554204","0,757977",0
1135,"0,006655","0,076398","0,067238","0,061976",99,"212,266555","0,679177",0
1136,"0,012606","0,061875","0,075003","0,064069",100,"213,553558","0,750031",0
1137,"0,007657","0,066968","0,071709","0,069193",97,"215,527698","0,739266",0
1138,"0,011187","0,062151","0,074768","0,059675",100,"207,781064","0,747681",0
1139,"0,006674","0,063756","0,073535","0,074919",102,"218,883855","0,720929",0
1140,"0,01389","0,061519","0,076991","0,058164",98,"210,56417","0,785622",0
1141,"0,009766","0,054562","0,075528","0,074268",97,"214,124048","0,778634",0
1142,"0,006327","0,062282","0,079662","0,054094",98,"202,364841","0,812874",0
1143,"0,014134","0,059575","0,070864","0,067066",97,"211,638331","0,730555",0
1144,"0,010496","0,04647","0,078813","0,050169",96,"185,947816","0,820964",0
1145,"0,011477","0,052501","0,072867","0,067013",97,"203,859278","0,751211",0
1146,"0,006123","0,046032","0,069695","0,070909",96,"192,759271","0,725993",0
1147,"0,006375","0,063146","0,07512","0,047245",97,"191,884926","0,774429",0
1148,"0,008604","0,053526","0,070024","0,071281",97,"203,434491","0,721898",0
1149,"0,008611","0,060388","0,076106","0,05906",99,"204,164733","0,768743",0
1150,"0,015139","0,055994","0,074907","0,062053",100,"208,092724","0,749068",0
1151,"0,010279","0,057387","0,076758","0,060336",99,"204,759992","0,775329",0
1152,"0,006309","0,057013","0,082286","0,120735",99,"266,344317","0,831176",0
1153,"0,01066","0,056755","0,103669","0,062351",99,"233,434583","1,04716",0
1154,"0,011674","0,05531","0,08268","0,062378",101,"212,042605","0,818614",0
1155,"0,005459","0,062215","0,073248","0,061331",100,"202,252865","0,73248",0
1156,"0,005925","0,054115","0,072809","0,093139",101,"225,987192","0,720878",0
1157,"0,010803","0,04606","0,084763","0,064889",101,"206,514538","0,839233",0
1158,"0,010703","0,064498","0,079165","0,066029",100,"220,395604","0,791654",0
1159,"0,011206","0,051449","0,076792","0,060393",99,"199,840626","0,775681",0
1160,"0,008993","0,058445","0,069994","0,075383",100,"212,814994","0,699935",0
1161,"0,012201","0,049689","0,075974","0,096309",100,"234,172666","0,759739",0
1162,"0,00561","0,059086","0,082549","0,079809",98,"227,054283","0,842341",0
1163,"0,006519","0,046385","0,081238","0,086371",98,"220,51369","0,828959",0
1164,"0,012213","0,088243","0,082094","0,059313",98,"241,862337","0,837689",0
1165,"0,005408","0,063898","0,076155","0,065377",98,"210,838164","0,777089",0
1166,"0,011778","0,053085","0,074952","0,051702",99,"191,517642","0,757093",0
1167,"0,005689","0,050751","0,074302","0,073013",99,"203,754919","0,750529",0
1168,"0,005552","0,069283","0,076534","0,059839",97,"211,207269","0,789005",0
1169,"0,010526","0,04748","0,071973","0,056743",95,"186,722346","0,757609",0
1170,"0,005782","0,06092","0,070448","0,056974",96,"194,12442","0,733835",0
1171,"0,005823","0,049074","0,068089","0,055507",94,"178,492329","0,724346",0
1172,"0,012321","0,061493","0,072573","0,092924",94,"239,311112","0,772058",0
1173,"0,014009","0,084431","0,082024","0,068506",97,"248,970092","0,845611",0
1174,"0,005727","0,064984","0,076381","0,063899",96,"210,991707","0,795638",0
1175,"0,006153","0,073002","0,074681","0,043321",97,"197,157107","0,769909",0
1176,"0,005653","0,056841","0,07374","0,062529",97,"198,764606","0,76021",0
1177,"0,010075","0,059241","0,072683","0,054918",95,"196,917191","0,765087",0
1178,"0,005592","0,055588","0,070425","0,060703",96,"192,308559","0,733592",0
1179,"0,011623","0,054809","0,071196","0,071907",98,"209,534357","0,726485",0
1180,"0,012443","0,051735","0,074814","0,051077",100,"190,070055","0,748143",0
1181,"0,01199","0,049347","0,070622","0,064462",99,"196,420622","0,713353",0
1182,"0,010926","0,047355","0,075463","0,067946",100,"201,690437","0,754632",0
1183,"0,010916","0,055184","0,075235","0,057071",100,"198,40609","0,752354",0
1184,"0,009775","0,071922","0,071908","0,055732",99,"209,337004","0,726342",0
1185,"0,007222","0,063491","0,070391","0,09782",97,"238,923957","0,725678",0
1186,"0,006544","0,050797","0,084497","0,068687",101,"210,524835","0,836601",0
1187,"0,010568","0,053558","0,077809","0,074701",97,"216,636482","0,802155",0
1188,"0,010509","0,059198","0,076695","0,068017",98,"214,418681","0,782604",0
1189,"0,005717","0,051545","0,074169","0,06553",97,"196,961639","0,764631",0
1190,"0,014118","0,051639","0,071736","0,053463",99,"190,95691","0,724609",0
1191,"0,012577","0,058461","0,07226","0,079041",99,"222,338732","0,729894",0
1192,"0,01243","0,047576","0,076624","0,075719",102,"212,349176","0,751212",0
1193,"0,012108","0,053111","0,081603","0,073498",102,"220,319532","0,800026",0
1194,"0,008086","0,056943","0,075846","0,072597",100,"213,472077","0,758461",0
1195,"0,011516","0,048197","0,078717","0,053635",96,"192,064578","0,819965",0
1196,"0,006219","0,048965","0,072135","0,060348",97,"187,666835","0,743659",0
1197,"0,010111","0,078002","0,074283","0,050599",94,"212,995765","0,790246",0
1198,"0,006172","0,063996","0,072621","0,056332",96,"199,12158","0,756469",0
1199,"0,006832","0,062488","0,071525","0,054952",96,"195,796561","0,745053",0
1200,"0,006058","0,053861","0,070734","0,067294",98,"197,946581","0,721774",0
1201,"0,008229","0,056553","0,074151","0,063454",95,"202,38631","0,780535",0
1202,"0,010444","0,056984","0,076501","0,076848",95,"220,776578","0,805278",0
1203,"0,005529","0,061324","0,07925","0,052979",96,"199,081321","0,825526",0
1204,"0,005819","0,069082","0,071597","0,05586",99,"202,358787","0,723201",0
1205,"0,012588","0,051609","0,068039","0,066483",97,"198,719065","0,701431",0
1206,"0,00556","0,057849","0,072565","0,063784",99,"199,757063","0,732976",0
1207,"0,012256","0,049547","0,077879","0,05699",99,"196,671672","0,786654",0
1208,"0,011993","0,048536","0,072791","0,061937",98,"195,256501","0,742761",0
1209,"0,010326","0,047583","0,070053","0,073496",98,"201,457817","0,714827",0
1210,"0,008953","0,051765","0,077002","0,081349",98,"219,069201","0,785733",0
1211,"0,005579","0,051379","0,081226","0,066012",97,"204,195736","0,837383",0
1212,"0,011944","0,06137","0,075731","0,071442",99,"220,487252","0,764962",0
1213,"0,0065","0,055601","0,078236","0,073889",99,"214,226157","0,790264",0
1214,"0,010719","0,064184","0,079961","0,055936",98,"210,799308","0,815925",0
1215,"0,007875","0,05243","0,070493","0,057224",97,"188,022212","0,726734",0
1216,"0,011184","0,044798","0,069321","0,069781",97,"195,084974","0,714654",0
1217,"0,010805","0,056656","0,07333","0,071876",98,"212,667141","0,748265",0
1218,"0,012426","0,058283","0,07452","0,076348",99,"221,577605","0,752729",0
1219,"0,01133","0,051482","0,077862","0,072472",99,"213,146395","0,786486",0
1220,"0,012453","0,055384","0,077541","0,069189",99,"214,567037","0,783242",0
1221,"0,012193","0,060652","0,074847","0,069319",99,"217,011088","0,756029",0
1222,"0,013074","0,070452","0,077651","0,099078",94,"260,254839","0,82607",0
1223,"0,008708","0,05981","0,087855","0,063989",93,"220,362317","0,944675",0
1224,"0,010153","0,052517","0,077345","0,056036",95,"196,050747","0,814153",0
1225,"0,011536","0,077441","0,071067","0,06219",97,"222,234372","0,732648",0
1226,"0,012901","0,053263","0,073525","0,0648",98,"204,488134","0,750251",0
1227,"0,01222","0,053146","0,072716","0,063298",96,"201,379188","0,757453",0
1228,"0,011246","0,054303","0,075559","0,048235",96,"189,343583","0,787074",0
1229,"0,005651","0,052445","0,06646","0,053565",93,"178,121141","0,714621",0
1230,"0,010762","0,058755","0,067458","0,061588",92,"198,563856","0,733244",0
1231,"0,011506","0,061729","0,071189","0,067352",90,"211,776312","0,790994",0
1232,"0,013202","0,056981","0,070631","0,062327",90,"203,14026","0,784784",0
1233,"0,009155","0,06086","0,076147","0,047754",91,"193,915413","0,836784",0
1234,"0,010957","0,085848","0,071475","0,046979",93,"215,258556","0,768544",0
1235,"0,010503","0,064907","0,067642","0,062018",92,"205,070623","0,73524",0
1236,"0,009758","0,051274","0,072276","0,090582",94,"223,889616","0,768893",0
1237,"0,011452","0,059578","0,080661","0,064763",94,"216,454933","0,858096",0
1238,"0,010819","0,052035","0,076636","0,074197",95,"213,687889","0,806699",0
1239,"0,012107","0,055552","0,078082","0,078784",93,"224,525165","0,839589",0
1240,"0,006665","0,04352","0,076239","0,058532",92,"184,956145","0,828689",0
1241,"0,012968","0,047756","0,072258","0,05968",90,"192,661465","0,802862",0
1242,"0,011481","0,053769","0,071239","0,084222",88,"220,710555","0,809529",0
1243,"0,010344","0,052787","0,083743","0,078067",92,"224,940384","0,91025",0
1244,"0,007967","0,067369","0,079832","0,070687",91,"225,855595","0,877277",0
1245,"0,011572","0,057872","0,072824","0,058608",91,"200,875642","0,800263",0
1246,"0,008242","0,047943","0,073623","0,069797",93,"199,604733","0,791648",0
1247,"0,005488","0,056315","0,074656","0,060891",94,"197,350645","0,794218",0
1248,"0,009948","0,062405","0,075072","0,079373",97,"226,798294","0,77394",0
1249,"0,005375","0,060834","0,083158","0,071894",98,"221,26098","0,848551",0
1250,"0,007007","0,065598","0,076943","0,060241",97,"209,78985","0,793229",0
1251,"0,005434","0,064531","0,076503","0,077224",95,"223,692582","0,805297",0
1252,"0,012641","0,056369","0,079721","0,057057",95,"205,788352","0,839166",0
1253,"0,011794","0,055616","0,073449","0,068388",94,"209,246178","0,781369",0
1254,"0,010595","0,085647","0,071749","0,053046",93,"221,036264","0,771491",0
1255,"0,005446","0,069843","0,069828","0,078846",93,"223,963282","0,750838",0
1256,"0,012269","0,053106","0,079708","0,069926",92,"215,009519","0,866396",0
1257,"0,012875","0,051584","0,072741","0,062276",91,"199,476214","0,799356",0
1258,"0,011477","0,055344","0,071919","0,048421",90,"187,161688","0,799102",0
1259,"0,012027","0,055129","0,069397","0,067598",88,"204,151186","0,788602",0
1260,"0,011354","0,079636","0,069506","0,080822",90,"241,317917","0,772285",0
1261,"0,010959","0,058189","0,07782","0,088625",90,"235,593458","0,864672",0
1262,"0,005933","0,05526","0,078708","0,06287",91,"202,770609","0,864926",0
1263,"0,013066","0,05975","0,073589","0,055734",92,"202,139443","0,799878",0
1264,"0,01122","0,05149","0,07144","0,066722",94,"200,8734","0,760005",0
1265,"0,013231","0,052049","0,07337","0,067839",93,"206,489087","0,788928",0
1266,"0,01039","0,053139","0,07525","0,08336",94,"222,139164","0,800527",0
1267,"0,005821","0,06814","0,080379","0,076124",93,"230,463969","0,864292",0
1268,"0,009188","0,056577","0,079112","0,065059",98,"209,936129","0,807261",0
1269,"0,011596","0,058368","0,07323","0,073617",93,"216,81149","0,787418",0
1270,"0,012123","0,050426","0,077168","0,073218",93,"212,934956","0,829764",0
1271,"0,009882","0,053605","0,075295","0,070131",94,"208,913776","0,801015",0
1272,"0,010519","0,065792","0,074532","0,070944",94,"221,78612","0,792889",0
1273,"0,005575","0,067631","0,074677","0,07375",92,"221,632355","0,811709",0
1274,"0,013929","0,060012","0,076229","0,079274",93,"229,443728","0,819666",0
1275,"0,005728","0,051513","0,071668","0,081916",93,"210,825257","0,770628",0
1276,"0,011015","0,055355","0,078871","0,077889",91,"223,130697","0,866716",0
1277,"0,005436","0,062034","0,077406","0,087014",92,"231,890177","0,84137",0
1278,"0,010688","0,071769","0,083967","0,087469",91,"253,892968","0,922713",0
1279,"0,010533","0,066286","0,078991","0,081025",91,"236,834921","0,868035",0
1280,"0,0055","0,05067","0,073164","0,07632",91,"205,65311","0,803998",0
1281,"0,005486","0,06379","0,078046","0,073362",92,"220,684151","0,848326",0
1282,"0,009446","0,059418","0,072977","0,074257",91,"216,098814","0,80195",0
1283,"0,009851","0,05936","0,075191","0,068541",91,"212,943468","0,826279",0
1284,"0,010362","0,063441","0,077071","0,072305",94,"223,17889","0,8199",0
1285,"0,009922","0,066423","0,076523","0,059236",91,"212,103908","0,840912",0
1286,"0,006414","0,060522","0,073446","0,054805",90,"195,187468","0,816072",0
1287,"0,009638","0,067326","0,069263","0,072506",93,"218,732955","0,744766",0
1288,"0,00967","0,065535","0,073889","0,0482",94,"197,293647","0,786048",0
1289,"0,006505","0,07146","0,065666","0,072204",93,"215,836244","0,706091",0
1290,"0,013108","0,080297","0,072283","0,063371",93,"229,059132","0,777239",0
1291,"0,01435","0,072757","0,070871","0,083191",93,"241,167764","0,76205",0
1292,"0,007292","0,056435","0,078873","0,0615",91,"204,100653","0,866738",0
1293,"0,010311","0,058321","0,075315","0,05463",91,"198,577963","0,827637",0
1294,"0,013438","0,053916","0,068829","0,060975",91,"197,157801","0,756357",0
1295,"0,011327","0,049296","0,072279","0,056717",88,"189,619111","0,821357",0
1296,"0,010136","0,060822","0,07024","0,051861",89,"193,059496","0,789218",0
1297,"0,009816","0,053606","0,067769","0,058675",91,"189,866834","0,744717",0
1298,"0,007525","0,051869","0,067556","0,072855",92,"199,805156","0,734304",0
1299,"0,010229","0,054685","0,072766","0,091929",92,"229,608789","0,790939",0
1300,"0,009851","0,05202","0,0791","0,079999",94,"220,969857","0,841484",0
1301,"0,006491","0,056502","0,076667","0,084132",94,"223,791301","0,815602",0
1302,"0,006475","0,053938","0,078756","0,057364",91,"196,534057","0,865455",0
1303,"0,010347","0,062284","0,075845","0,060363",91,"208,838665","0,83346",0
1304,"0,0092","0,057731","0,072375","0,058036",94,"197,342256","0,769952",0
1305,"0,009868","0,05269","0,068802","0,08868",93,"220,041046","0,739806",0
1306,"0,006285","0,057919","0,085666","0,085656",95,"235,525641","0,901745",0
1307,"0,005741","0,052552","0,080024","0,084851",97,"223,168264","0,824988",0
1308,"0,010822","0,048687","0,082194","0,084784",96,"226,487714","0,856191",0
1309,"0,005694","0,048003","0,083639","0,06504",95,"202,376281","0,880411",0
1310,"0,010619","0,057483","0,081982","0,070129",93,"220,213758","0,881532",0
1311,"0,005383","0,067319","0,072682","0,073201",93,"218,585009","0,781525",0
1312,"0,013208","0,066738","0,075714","0,073353",95,"229,012856","0,796985",0
1313,"0,010174","0,079808","0,076484","0,074607",90,"241,072684","0,849824",0
1314,"0,01409","0,054359","0,074159","0,074863",92,"217,471772","0,80608",0
1315,"0,005994","0,052796","0,077816","0,075419",92,"212,024412","0,845823",0
1316,"0,013068","0,048263","0,079017","0,073886",94,"214,234788","0,840608",0
1317,"0,01098","0,066225","0,075293","0,065823",95,"218,321507","0,79256",0
1318,"0,011488","0,062692","0,074593","0,070713",97,"219,484922","0,768995",0
1319,"0,009067","0,077184","0,07454","0,075382",97,"236,172742","0,768454",0
1320,"0,011593","0,065217","0,076137","0,061118",96,"214,066012","0,793095",0
1321,"0,010004","0,065843","0,072756","0,058113",96,"206,716165","0,75788",0
1322,"0,010121","0,054089","0,071766","0,057321",96,"193,296784","0,747561",0
1323,"0,010267","0,055078","0,070083","0,060318",98,"195,746691","0,715131",0
1324,"0,005813","0,061972","0,06962","0,066733",94,"204,138316","0,740643",0
1325,"0,005906","0,058915","0,070903","0,073379",92,"209,103316","0,770686",0
1326,"0,005392","0,063053","0,074438","0,059419",95,"202,301781","0,783558",0
1327,"0,01191","0,0586","0,069836","0,070432",96,"210,777506","0,727454",0
1328,"0,005486","0,060721","0,072026","0,074788",96,"213,021836","0,750273",0
1329,"0,010633","0,057319","0,076787","0,066964",95,"211,702795","0,808288",0
1330,"0,009445","0,059394","0,073368","0,075172",94,"217,379063","0,780513",0
1331,"0,007372","0,058326","0,080976","0,074413",97,"221,087492","0,834803",0
1332,"0,012269","0,051945","0,080297","0,068602",98,"213,11275","0,819358",0
1333,"0,00806","0,053406","0,079604","0,103022",95,"244,092279","0,837932",0
1334,"0,006453","0,046448","0,08906","0,090736",97,"232,696258","0,918146",0
1335,"0,005714","0,053497","0,078146","0,100644",95,"238,000283","0,822587",0
1336,"0,005954","0,051514","0,087313","0,089802",96,"234,583641","0,909515",0
1337,"0,010787","0,057291","0,075606","0,087205",93,"230,888462","0,812966",0
1338,"0,009897","0,050997","0,077347","0,088777",95,"227,019032","0,814183",0
1339,"0,005688","0,052932","0,081524","0,053057",95,"193,200363","0,858144",0
1340,"0,015256","0,064703","0,077189","0,058201",93,"215,34876","0,829986",0
1341,"0,005988","0,059799","0,086642","0,094132",95,"246,561257","0,912026",0
1342,"0,010783","0,061878","0,083242","0,09466",94,"250,563237","0,885551",0
1343,"0,01256","0,065699","0,083297","0,093254",95,"254,809611","0,876809",0
1344,"0,011626","0,064478","0,088686","0,073679",99,"238,468783","0,895821",0
1345,"0,012753","0,094312","0,083959","0,074908",99,"265,931925","0,848072",0
1346,"0,009027","0,090215","0,081747","0,091899",97,"272,88924","0,842756",0
1347,"0,008899","0,086336","0,084983","0,079045",94,"259,26326","0,904073",0
1348,"0,012067","0,073185","0,083376","0,069456",95,"238,083933","0,877641",0
1349,"0,009791","0,074064","0,08682","0,083048",96,"253,723222","0,90437",0
1350,"0,011378","0,063266","0,085277","0,082022",97,"241,942928","0,879142",0
1351,"0,009186","0,051947","0,080203","0,078005",92,"219,340975","0,871769",0
1352,"0,011661","0,055338","0,081257","0,083574",95,"231,830233","0,855332",0
1353,"0,005859","0,084432","0,084988","0,086486",95,"261,765391","0,894614",0
1354,"0,005429","0,082672","0,084493","0,08427",92,"256,863755","0,918397",0
1355,"0,005477","0,089039","0,082774","0,082516",96,"259,804595","0,862228",0
1356,"0,010397","0,06246","0,082858","0,064912",94,"220,62734","0,881471",0
1357,"0,00831","0,063872","0,083566","0,074574",96,"230,322545","0,870478",0
1358,"0,012423","0,066247","0,079038","0,057951",92,"215,658819","0,859103",0
1359,"0,005558","0,070225","0,077471","0,063724",89,"216,97933","0,870462",0
1360,"0,006293","0,064534","0,073934","0,069908",91,"214,668693","0,812463",0
1361,"0,005676","0,063253","0,074351","0,071883",95,"215,163146","0,78264",0
1362,"0,009962","0,065225","0,074765","0,068284",90,"218,235451","0,830726",0
1363,"0,006479","0,065753","0,073249","0,073523",92,"219,004286","0,796187",0
1364,"0,011857","0,068745","0,076334","0,088218",92,"245,154021","0,829718",0
1365,"0,005525","0,079097","0,077175","0,079178",90,"240,975105","0,857502",0
1366,"0,006106","0,086016","0,07817","0,067822",87,"238,114045","0,898501",0
1367,"0,009023","0,067007","0,076686","0,068507",89,"221,222854","0,861646",0
1368,"0,009312","0,069691","0,07625","0,057591",90,"212,844158","0,847226",0
1369,"0,013029","0,058068","0,071722","0,071775",93,"214,59448","0,77121",0
1370,"0,012331","0,058385","0,074093","0,048734",95,"193,543799","0,779929",0
1371,"0,01276","0,054891","0,068729","0,078189",94,"214,568591","0,731161",0
1372,"0,010024","0,049047","0,079785","0,074435",93,"213,290677","0,857906",0
1373,"0,008893","0,056501","0,074613","0,08294",93,"222,946934","0,802289",0
1374,"0,008324","0,052937","0,079283","0,080507",92,"221,050397","0,861771",0
1375,"0,009658","0,061701","0,080038","0,068472",91,"219,868196","0,879539",0
1376,"0,008218","0,061769","0,075032","0,073765",93,"218,783859","0,806791",0
1377,"0,006171","0,070736","0,073653","0,109616",93,"260,176034","0,791969",0
1378,"0,007482","0,0656","0,10388","0,092556",91,"269,516693","1,141535",0
1379,"0,010297","0,06508","0,097658","0,067241",93,"240,275873","1,050082",0
1380,"0,012519","0,055683","0,074438","0,065286",93,"207,925752","0,800411",0
1381,"0,010211","0,06287","0,075875","0,066441",92,"215,397013","0,824727",0
1382,"0,005606","0,05202","0,069643","0,048456",92,"175,725494","0,756993",0
1383,"0,009016","0,0663","0,070124","0,072334",90,"217,773925","0,779157",0
1384,"0,012142","0,05548","0,075172","0,071085",92,"213,879758","0,817089",0
1385,"0,012553","0,065785","0,074905","0,080049",93,"233,290745","0,805428",0
1386,"0,011226","0,06328","0,084497","0,079653",93,"238,656021","0,908568",0
1387,"0,006972","0,055299","0,076267","0,074476",92,"213,014084","0,828992",0
1388,"0,009595","0,059231","0,076567","0,090001",91,"235,393882","0,841399",0
1389,"0,01015","0,079362","0,078362","0,078395",92,"246,268119","0,851756",0
1390,"0,00548","0,081506","0,078884","0,083456",92,"249,325316","0,85743",0
1391,"0,006419","0,063198","0,079962","0,070422",94,"220,001643","0,850661",0
1392,"0,01015","0,059044","0,075489","0,081049",93,"225,732151","0,811709",0
1393,"0,013113","0,049381","0,079874","0,07773",94,"220,097135","0,849719",0
1394,"0,006632","0,054641","0,076581","0,083396",94,"221,25018","0,814696",0
1395,"0,011913","0,071386","0,077451","0,097953",91,"258,7039","0,851113",0
1396,"0,013149","0,068628","0,075538","0,094733",92,"252,047492","0,821061",0
1397,"0,011815","0,079201","0,073401","0,100756",93,"265,172907","0,789255",0
1398,"0,00812","0,061961","0,078447","0,088494",91,"237,022182","0,862055",0
1399,"0,009809","0,060002","0,076677","0,07744",92,"223,926688","0,833443",0
1400,"0,005585","0,066231","0,079437","0,06916",90,"220,413022","0,882637",0
1401,"0,022736","0,057962","0,072671","0,068472",91,"221,841184","0,798579",0
1402,"0,013993","0,076798","0,073907","0,092503",90,"257,201045","0,82119",0
1403,"0,011115","0,059902","0,077165","0,081149",90,"229,331165","0,857392",0
1404,"0,009541","0,074123","0,078719","0,084339",91,"246,722187","0,865048",0
1405,"0,006643","0,064959","0,073613","0,074916",92,"220,130255","0,800142",0
1406,"0,00848","0,071838","0,076626","0,080068",93,"237,0121","0,823931",0
1407,"0,009574","0,078096","0,0857","0,080359",92,"253,728753","0,931519",0
1408,"0,014242","0,073305","0,078731","0,067747",91,"234,024984","0,865171",0
1409,"0,010718","0,067324","0,082215","0,068457",94,"228,714241","0,874632",0
1410,"0,00768","0,077564","0,077601","0,078372",93,"241,215816","0,834416",0
1411,"0,006382","0,070988","0,077388","0,090261",91,"245,019066","0,850418",0
1412,"0,005855","0,060844","0,080995","0,085865",86,"233,558337","0,941802",0
1413,"0,007868","0,061689","0,083097","0,0898",90,"242,454466","0,923298",0
1414,"0,010532","0,055032","0,079811","0,085028",89,"230,402511","0,896749",0
1415,"0,005544","0,081576","0,085236","0,082467",84,"254,822756","1,014718",0
1416,"0,008279","0,082703","0,077051","0,088092",85,"256,123968","0,906479",0
1417,"0,007744","0,06774","0,077933","0,078829",87,"232,245861","0,895785",0
1418,"0,005665","0,076252","0,088213","0,087819",85,"257,949078","1,037799",0
1419,"0,007289","0,062844","0,088359","0,08441",88,"242,902614","1,004077",0
1420,"0,007679","0,065625","0,078154","0,057102",88,"208,559954","0,888117",0
1421,"0,009112","0,062249","0,088042","0,075435",90,"234,838494","0,978248",0
1422,"0,007274","0,056512","0,080711","0,086321",91,"230,818594","0,886938",0
1423,"0,009262","0,059524","0,078101","0,099274",90,"246,160621","0,867793",0
1424,"0,009234","0,092247","0,080016","0,073877",90,"255,373884","0,889071",0
1425,"0,005531","0,088751","0,07736","0,070056",92,"241,698366","0,840868",0
1426,"0,008279","0,077293","0,07843","0,087847",92,"251,848823","0,852497",0
1427,"0,008764","0,076943","0,077377","0,077922",88,"241,005915","0,879285",0
1428,"0,006007","0,069985","0,081781","0,069",87,"226,772131","0,940006",0
1429,"0,010405","0,087611","0,083519","0,083328",86,"264,86396","0,971152",0
1430,"0,006453","0,057178","0,07388","0,09678",84,"234,290658","0,879523",0
1431,"0,005608","0,08194","0,073797","0,077757",86,"239,102276","0,858105",0
1432,"0,009602","0,06769","0,076215","0,079671",84,"233,17819","0,907316",0
1433,"0,012325","0,062554","0,073428","0,050869",81,"199,175546","0,906513",0
1434,"0,007169","0,074713","0,074439","0,066916",82,"223,236957","0,907793",0
1435,"0,005817","0,082026","0,074179","0,061066",79,"223,087671","0,938973",0
1436,"0,008293","0,085341","0,075587","0,071421",80,"240,641706","0,944833",0
1437,"0,007983","0,06227","0,075838","0,064382",76,"210,473417","0,997869",0
1438,"0,005624","0,06211","0,073894","0,08038",76,"222,008037","0,972291",0
1439,"0,005628","0,073379","0,076474","0,061271",74,"216,751342","1,033433",0
1440,"0,00615","0,079214","0,071715","0,039879",70,"196,958354","1,024503",0
1441,"0,011415","0,057992","0,072654","0,05178",68,"193,84096","1,068448",0
1442,"0,006953","0,075445","0,07572","0,065905",68,"224,023266","1,113527",0
1443,"0,006604","0,069068","0,059677","0,063555",64,"198,90478","0,932451",0
1444,"0,01145","0,076337","0,062053","0,065162",61,"215,001724","1,017268",0
1445,"0,008809","0,072546","0,062478","0,065793",62,"209,626528","1,007713",0
1446,"0,011506","0,057889","0,062483","0,049927",64,"181,803854","0,976291",0
1447,"0,009103","0,056305","0,058572","0,064897",61,"188,876791","0,960195",0
1448,"0,00535","0,058242","0,0636","0,067187",61,"194,379161","1,042615",0
1449,"0,008497","0,068969","0,056379","0,06029",60,"194,134252","0,939645",0
1450,"0,006049","0,064922","0,063461","0,060473",59,"194,904593","1,075613",0
1451,"0,009759","0,073027","0,061977","0,0573",62,"202,062176","0,999624",0
1452,"0,009479","0,070314","0,056966","0,044205",58,"180,964261","0,98218",0
1453,"0,00872","0,056352","0,058422","0,06011",61,"183,603649","0,957735",0
1454,"0,007383","0,068211","0,058107","0,063593",63,"197,293792","0,922332",0
1455,"0,009168","0,070121","0,059799","0,063486",61,"202,574198","0,980319",0
1456,"0,008842","0,072233","0,059713","0,055036",62,"195,823035","0,963112",0
