Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms)
1116,"0,007973","0,089093","0,086754","0,051996",96,"235,816099","0,903685"
1117,"0,010461","0,091068","0,070866","0,046111",96,"218,505588","0,738186"
1118,"0,005902","0,049007","0,063262","0,058182",95,"176,352823","0,665914"
1119,"0,012878","0,043875","0,069210","0,047920",95,"173,883386","0,728527"
1120,"0,005950","0,056544","0,065586","0,053810",95,"181,890313","0,690383"
1121,"0,007028","0,041587","0,067307","0,046280",94,"162,202496","0,716031"
1122,"0,012899","0,040318","0,064459","0,059660",94,"177,337437","0,685739"
1123,"0,005411","0,041233","0,074690","0,051729",94,"173,062746","0,794572"
1124,"0,010090","0,050301","0,065894","0,055009",94,"181,293971","0,701003"
1125,"0,007761","0,046510","0,065026","0,055126",94,"174,423311","0,691763"
1126,"0,006217","0,046292","0,066388","0,051470",94,"170,367379","0,706256"
1127,"0,009067","0,076988","0,066585","0,052088",94,"204,727625","0,708350"
1128,"0,008237","0,053915","0,063552","0,045698",94,"171,401628","0,676085"
1129,"0,011030","0,042227","0,062404","0,054865",94,"170,525306","0,663869"
1130,"0,005503","0,048789","0,064975","0,061388",95,"180,654617","0,683945"
1131,"0,005769","0,046665","0,065622","0,051815",95,"169,871234","0,690755"
1132,"0,010462","0,047853","0,064147","0,045233",94,"167,695726","0,682418"
1133,"0,008955","0,045101","0,061740","0,051172",94,"166,969235","0,656812"
1134,"0,012543","0,055437","0,065201","0,058081",95,"191,261228","0,686325"
1135,"0,005670","0,045229","0,070188","0,043989",99,"165,075947","0,708968"
1136,"0,009289","0,041100","0,065163","0,051362",100,"166,914064","0,651628"
1137,"0,007721","0,047335","0,068709","0,045966",97,"169,731484","0,708345"
1138,"0,012533","0,044263","0,065676","0,052280",100,"174,751674","0,656757"
1139,"0,009365","0,042337","0,069695","0,053525",102,"174,922048","0,683283"
1140,"0,011342","0,042654","0,067941","0,055215",98,"177,152405","0,693276"
1141,"0,010375","0,048033","0,066916","0,044807",97,"170,130571","0,689855"
1142,"0,006218","0,048820","0,062781","0,050763",98,"168,583024","0,640626"
1143,"0,009636","0,043227","0,066930","0,071425",97,"191,218120","0,689998"
1144,"0,006417","0,039533","0,075047","0,045402",96,"166,399101","0,781744"
1145,"0,005675","0,046083","0,065807","0,047726",97,"165,290034","0,678422"
1146,"0,006516","0,048841","0,065514","0,049285",96,"170,156075","0,682438"
1147,"0,010584","0,039772","0,067668","0,058484",97,"176,508795","0,697612"
1148,"0,005540","0,044198","0,067784","0,050246",97,"167,768562","0,698808"
1149,"0,010812","0,043772","0,068672","0,047581",99,"170,837413","0,693655"
1150,"0,007534","0,050064","0,065863","0,047201",100,"170,662687","0,658632"
1151,"0,007485","0,051136","0,064074","0,065768",99,"188,462976","0,647210"
1152,"0,011308","0,044489","0,070601","0,048881",99,"175,279340","0,713144"
1153,"0,009759","0,039108","0,070418","0,052326",99,"171,611202","0,711297"
1154,"0,013344","0,048513","0,078096","0,054906",101,"194,859666","0,773229"
1155,"0,011429","0,052381","0,065892","0,062508",100,"192,209133","0,658920"
1156,"0,005510","0,046643","0,070256","0,058016",101,"180,423918","0,695600"
1157,"0,005917","0,047849","0,068890","0,047456",101,"170,112393","0,682082"
1158,"0,005770","0,050692","0,064660","0,043253",100,"164,374799","0,646595"
1159,"0,009337","0,044182","0,063495","0,045292",99,"162,305312","0,641361"
1160,"0,005476","0,045431","0,064725","0,068503",100,"184,135610","0,647254"
1161,"0,013049","0,039863","0,074019","0,054440",100,"181,370897","0,740188"
1162,"0,011664","0,035052","0,067788","0,051063",98,"165,567260","0,691719"
1163,"0,005450","0,047948","0,067445","0,042526",98,"163,368233","0,688213"
1164,"0,006681","0,045408","0,064750","0,052533",98,"169,371756","0,660713"
1165,"0,012391","0,056173","0,065562","0,047252",98,"181,376914","0,668996"
1166,"0,012643","0,042210","0,066579","0,048172",99,"169,603797","0,672511"
1167,"0,005514","0,045464","0,064753","0,048789",99,"164,520724","0,654071"
1168,"0,005743","0,046910","0,065595","0,058994",97,"177,242230","0,676232"
1169,"0,005524","0,041401","0,068451","0,052830",95,"168,205311","0,720535"
1170,"0,011368","0,041214","0,072631","0,049701",96,"174,913950","0,756572"
1171,"0,010211","0,041615","0,063715","0,055349",94,"170,890309","0,677817"
1172,"0,012181","0,051070","0,065481","0,044368",94,"173,099480","0,696603"
1173,"0,005470","0,045925","0,064801","0,061498",97,"177,694981","0,668052"
1174,"0,009511","0,042012","0,069642","0,051522",96,"172,686984","0,725433"
1175,"0,005560","0,045320","0,064753","0,049935",97,"165,566971","0,667553"
1176,"0,005587","0,044709","0,067213","0,046745",97,"164,253739","0,692917"
1177,"0,006515","0,047604","0,065440","0,057512",95,"177,071822","0,688838"
1178,"0,010262","0,040940","0,066637","0,047243",96,"165,081129","0,694131"
1179,"0,005665","0,042661","0,063985","0,048368",98,"160,678912","0,652908"
1180,"0,011164","0,054319","0,074654","0,053141",100,"193,277779","0,746536"
1181,"0,005933","0,049344","0,066396","0,056492",99,"178,165495","0,670669"
1182,"0,010386","0,040126","0,071307","0,044650",100,"166,468989","0,713068"
1183,"0,005671","0,044185","0,063772","0,054570",100,"168,198367","0,637718"
1184,"0,012519","0,041430","0,067066","0,050548",99,"171,562269","0,677436"
1185,"0,005642","0,049349","0,072943","0,057008",97,"184,942744","0,751995"
1186,"0,005576","0,043491","0,068930","0,069276",101,"187,273711","0,682480"
1187,"0,011239","0,045954","0,074222","0,060646",97,"192,061766","0,765178"
1188,"0,005412","0,042741","0,069880","0,049078",98,"167,111893","0,713065"
1189,"0,009819","0,043513","0,065634","0,050474",97,"169,440173","0,676643"
1190,"0,006788","0,042070","0,066617","0,052779",99,"168,253983","0,672902"
1191,"0,010161","0,051176","0,065644","0,051160",99,"178,141749","0,663074"
1192,"0,007584","0,044583","0,064742","0,059129",102,"176,038790","0,634722"
1193,"0,007305","0,053508","0,067553","0,068617",102,"196,982046","0,662280"
1194,"0,012137","0,040892","0,072678","0,136118",100,"261,824467","0,726776"
1195,"0,013655","0,040970","0,120417","0,061866",96,"236,907076","1,254339"
1196,"0,010904","0,051208","0,077533","0,064707",97,"204,351860","0,799308"
1197,"0,012435","0,046866","0,069920","0,047852",94,"177,073261","0,743829"
1198,"0,009808","0,058334","0,064627","0,047225",96,"179,993883","0,673195"
1199,"0,006212","0,050536","0,066362","0,048582",96,"171,692001","0,691269"
1200,"0,011927","0,041133","0,070484","0,044333",98,"167,877136","0,719226"
1201,"0,005508","0,046087","0,063997","0,047798",95,"163,389991","0,673652"
1202,"0,005935","0,044503","0,064585","0,048325",95,"163,347973","0,679842"
1203,"0,009958","0,040360","0,068703","0,048411",96,"167,432543","0,715659"
1204,"0,006694","0,039494","0,068991","0,070452",99,"185,631535","0,696881"
1205,"0,005679","0,045731","0,074857","0,071440",97,"197,707542","0,771722"
1206,"0,009899","0,113997","0,072477","0,044848",99,"241,220422","0,732090"
1207,"0,011270","0,052413","0,065993","0,044834",99,"174,509034","0,666593"
1208,"0,008401","0,049288","0,062816","0,059954",98,"180,458763","0,640976"
1209,"0,012369","0,041879","0,070855","0,047836",98,"172,938607","0,723007"
1210,"0,010916","0,043531","0,066481","0,043549",98,"164,477807","0,678380"
1211,"0,011938","0,048280","0,065013","0,047106",97,"172,337592","0,670239"
1212,"0,006047","0,040568","0,063094","0,044164",99,"153,872478","0,637313"
1213,"0,010117","0,044269","0,065765","0,049025",99,"169,176449","0,664295"
1214,"0,006078","0,041366","0,069111","0,059083",98,"175,638324","0,705219"
1215,"0,008404","0,048047","0,073922","0,060123",97,"190,495879","0,762081"
1216,"0,005952","0,056920","0,068113","0,044778",97,"175,763609","0,702200"
1217,"0,012779","0,057436","0,068148","0,061393",98,"199,755716","0,695384"
1218,"0,005489","0,040830","0,072867","0,048227",99,"167,412989","0,736026"
1219,"0,006593","0,039727","0,071383","0,059320",99,"177,022856","0,721038"
1220,"0,005893","0,052414","0,070383","0,046925",99,"175,615442","0,710944"
1221,"0,014800","0,045141","0,064483","0,056395",99,"180,819416","0,651342"
1222,"0,008221","0,044375","0,068137","0,062234",94,"182,966633","0,724858"
1223,"0,008152","0,038919","0,069853","0,067285",93,"184,209048","0,751105"
1224,"0,012320","0,042951","0,074722","0,051281",95,"181,273673","0,786544"
1225,"0,005820","0,048311","0,067694","0,057090",97,"178,915119","0,697872"
1226,"0,005480","0,053991","0,066786","0,068482",98,"194,738376","0,681489"
1227,"0,012632","0,051651","0,077115","0,051862",96,"193,259278","0,803278"
1228,"0,009315","0,048032","0,071166","0,046850",96,"175,363561","0,741315"
1229,"0,005465","0,051215","0,062511","0,052437",93,"171,628314","0,672163"
1230,"0,012572","0,047913","0,072461","0,044797",92,"177,742979","0,787624"
1231,"0,005985","0,049321","0,062671","0,059703",90,"177,679711","0,696341"
1232,"0,005899","0,039955","0,067959","0,055915",90,"169,727122","0,755096"
1233,"0,005776","0,043762","0,067539","0,052613",91,"169,689329","0,742182"
1234,"0,010702","0,055335","0,071408","0,046329",93,"183,773958","0,767833"
1235,"0,005526","0,058495","0,064394","0,058222",92,"186,636722","0,699930"
1236,"0,006968","0,044968","0,067719","0,072300",94,"191,955581","0,720413"
1237,"0,005779","0,041097","0,077014","0,046463",94,"170,353197","0,819300"
1238,"0,005552","0,063467","0,065982","0,045449",95,"180,450792","0,694549"
1239,"0,005693","0,037573","0,064664","0,053286",93,"161,215250","0,695311"
1240,"0,010352","0,035573","0,066150","0,056194",92,"168,269436","0,719023"
1241,"0,006084","0,051914","0,068855","0,043337",90,"170,189956","0,765057"
1242,"0,005636","0,041893","0,062652","0,047021",88,"157,202137","0,711960"
1243,"0,007628","0,050367","0,064263","0,048385",92,"170,642902","0,698509"
1244,"0,011702","0,045593","0,063108","0,054477",91,"174,879701","0,693492"
1245,"0,007066","0,045018","0,071123","0,056880",91,"180,086009","0,781567"
1246,"0,011113","0,042140","0,067952","0,051360",93,"172,564796","0,730671"
1247,"0,006185","0,041643","0,068409","0,049537",94,"165,774364","0,727758"
1248,"0,013204","0,064703","0,065173","0,066254",97,"209,334380","0,671887"
1249,"0,008876","0,043006","0,080411","0,072595",98,"204,887748","0,820516"
1250,"0,006784","0,041558","0,076883","0,067961",97,"193,185865","0,792604"
1251,"0,005924","0,049448","0,070783","0,062583",95,"188,737408","0,745082"
1252,"0,005626","0,054600","0,072064","0,054284",95,"186,574831","0,758574"
1253,"0,006305","0,039486","0,066478","0,046710",94,"158,978268","0,707210"
1254,"0,006528","0,038898","0,063395","0,046936",93,"155,758209","0,681672"
1255,"0,012300","0,040123","0,065759","0,049019",93,"167,200403","0,707082"
1256,"0,012016","0,049478","0,064784","0,047888",92,"174,166170","0,704178"
1257,"0,013234","0,047263","0,068943","0,069848",91,"199,287375","0,757611"
1258,"0,010159","0,047444","0,072906","0,056451",90,"186,959998","0,810067"
1259,"0,010432","0,036861","0,066359","0,047485",88,"161,137004","0,754080"
1260,"0,010580","0,065702","0,063097","0,043398",90,"182,776512","0,701077"
1261,"0,012025","0,057005","0,064823","0,047297",90,"181,150401","0,720258"
1262,"0,011480","0,044486","0,065836","0,045803",91,"167,605505","0,723471"
1263,"0,011420","0,050830","0,062365","0,040200",92,"164,815063","0,677880"
1264,"0,005527","0,041975","0,064749","0,056796",94,"169,046806","0,688820"
1265,"0,010573","0,040111","0,077195","0,046100",93,"173,979697","0,830058"
1266,"0,010516","0,044414","0,064987","0,061275",94,"181,191618","0,691352"
1267,"0,011287","0,044992","0,070019","0,048120",93,"174,417410","0,752892"
1268,"0,010000","0,049163","0,069676","0,047955",98,"176,793916","0,710977"
1269,"0,011997","0,053342","0,062996","0,059059",93,"187,393739","0,677373"
1270,"0,013562","0,046503","0,069316","0,080477",93,"209,857887","0,745338"
1271,"0,010821","0,040007","0,077814","0,059322",94,"187,964193","0,827813"
1272,"0,008177","0,044135","0,070099","0,050212",94,"172,622271","0,745732"
1273,"0,010332","0,043256","0,066149","0,059825",92,"179,561827","0,719014"
1274,"0,007472","0,039325","0,068356","0,067501",93,"182,654075","0,735007"
1275,"0,014603","0,044823","0,071979","0,065436",93,"196,840241","0,773965"
1276,"0,007363","0,047149","0,074565","0,048449",91,"177,526101","0,819391"
1277,"0,006298","0,040940","0,064310","0,059032",92,"170,579695","0,699018"
1278,"0,011500","0,053272","0,068596","0,050337",91,"183,705601","0,753803"
1279,"0,005872","0,043451","0,068362","0,058242",91,"175,927515","0,751230"
1280,"0,014307","0,041775","0,066760","0,048401",91,"171,243753","0,733631"
1281,"0,010240","0,045242","0,059987","0,042472",92,"157,940818","0,652036"
1282,"0,006487","0,068765","0,059733","0,057114",91,"192,098589","0,656402"
1283,"0,005782","0,047925","0,068223","0,073523",91,"195,453244","0,749700"
1284,"0,012970","0,045111","0,076150","0,043906",94,"178,136654","0,810103"
1285,"0,005710","0,045164","0,063990","0,044348",91,"159,211906","0,703186"
1286,"0,005636","0,056888","0,059707","0,043552",90,"165,782843","0,663410"
1287,"0,013551","0,065296","0,060425","0,057309",93,"196,580325","0,649729"
1288,"0,012398","0,044683","0,065909","0,051502",94,"174,492900","0,701164"
1289,"0,009585","0,054252","0,061920","0,053478",93,"179,234775","0,665811"
1290,"0,013800","0,043293","0,063699","0,061999",93,"182,791868","0,684936"
1291,"0,011574","0,057395","0,066761","0,050301",93,"186,030934","0,717864"
1292,"0,012485","0,039573","0,063465","0,043432",91,"158,956310","0,697423"
1293,"0,010204","0,039758","0,061594","0,056434",91,"167,990124","0,676859"
1294,"0,006606","0,048904","0,067990","0,059620",91,"183,119529","0,747139"
1295,"0,005473","0,066498","0,067466","0,043944",88,"183,381139","0,766658"
1296,"0,011748","0,045726","0,061224","0,051277",89,"169,974297","0,687905"
1297,"0,008697","0,035754","0,063567","0,043315",91,"151,333462","0,698536"
1298,"0,011514","0,039410","0,061222","0,054246",92,"166,391984","0,665453"
1299,"0,006570","0,046609","0,062891","0,053362",92,"169,431876","0,683594"
1300,"0,010104","0,034612","0,062096","0,056957",94,"163,769550","0,660599"
1301,"0,005539","0,041867","0,065749","0,066080",94,"179,234839","0,699461"
1302,"0,009721","0,049311","0,069462","0,053963",91,"182,456622","0,763317"
1303,"0,005689","0,045826","0,064893","0,063516",91,"179,924208","0,713108"
1304,"0,005434","0,041861","0,068477","0,066796",94,"182,567700","0,728474"
1305,"0,005873","0,050940","0,071446","0,061272",93,"189,530202","0,768232"
1306,"0,009052","0,057149","0,071946","0,070260",95,"208,407075","0,757324"
1307,"0,006897","0,042318","0,073718","0,075916",97,"198,849050","0,759977"
1308,"0,006616","0,045556","0,078181","0,069805",96,"200,158859","0,814389"
1309,"0,010407","0,040168","0,073936","0,058890",95,"183,400976","0,778273"
1310,"0,008796","0,046199","0,065677","0,061957",93,"182,630197","0,706205"
1311,"0,006360","0,041109","0,067589","0,050823",93,"165,880474","0,726759"
1312,"0,008511","0,047800","0,065011","0,074337",95,"195,658432","0,684330"
1313,"0,007919","0,055378","0,078403","0,061364",90,"203,064280","0,871146"
1314,"0,010883","0,045526","0,069263","0,057733",92,"183,404914","0,752855"
1315,"0,009695","0,043983","0,069319","0,056839",92,"179,836554","0,753467"
1316,"0,007925","0,053965","0,072156","0,053114",94,"187,160608","0,767618"
1317,"0,005765","0,057517","0,070937","0,062852",95,"197,071573","0,746709"
1318,"0,005475","0,058141","0,070851","0,047759",97,"182,226661","0,730426"
1319,"0,010244","0,075868","0,066856","0,051400",97,"204,367657","0,689235"
1320,"0,008431","0,052631","0,064530","0,052303",96,"177,895648","0,672186"
1321,"0,006165","0,046167","0,066060","0,052136",96,"170,526985","0,688120"
1322,"0,007802","0,042326","0,064319","0,045882",96,"160,330346","0,669994"
1323,"0,012289","0,042654","0,065069","0,053132",98,"173,143149","0,663966"
1324,"0,009488","0,074466","0,063192","0,051987",94,"199,132834","0,672257"
1325,"0,008555","0,056159","0,063172","0,054637",92,"182,522798","0,686653"
1326,"0,007125","0,048852","0,065901","0,053408",95,"175,285310","0,693691"
1327,"0,007368","0,047902","0,065771","0,076027",96,"197,067156","0,685110"
1328,"0,011732","0,046286","0,072596","0,049862",96,"180,475969","0,756209"
1329,"0,005979","0,047169","0,065886","0,063313",95,"182,346313","0,693534"
1330,"0,009890","0,046140","0,068197","0,055107",94,"179,333879","0,725502"
1331,"0,006281","0,042777","0,064944","0,061784",97,"175,785455","0,669526"
1332,"0,009606","0,045955","0,066744","0,055561",98,"177,866784","0,681063"
1333,"0,011851","0,039737","0,066955","0,046322",95,"164,864694","0,704791"
1334,"0,011346","0,040181","0,062179","0,044290",97,"157,996176","0,641022"
1335,"0,011196","0,039555","0,062252","0,049303",95,"162,305746","0,655281"
1336,"0,008503","0,041573","0,062455","0,065912",96,"178,442901","0,650574"
1337,"0,005657","0,045486","0,069609","0,059949",93,"180,700777","0,748480"
1338,"0,009071","0,049941","0,071104","0,052370",95,"182,486220","0,748465"
1339,"0,010947","0,062176","0,067321","0,045379",95,"185,822378","0,708638"
1340,"0,005439","0,042588","0,062928","0,045824",93,"156,777696","0,676640"
1341,"0,007872","0,048377","0,064087","0,045022",95,"165,358404","0,674602"
1342,"0,010619","0,040978","0,062657","0,045634",94,"159,888375","0,666565"
1343,"0,005594","0,047300","0,066017","0,065121",95,"184,031785","0,694918"
1344,"0,011328","0,042895","0,073561","0,059028",99,"186,811472","0,743037"
1345,"0,005542","0,035194","0,070207","0,058874",99,"169,818062","0,709166"
1346,"0,009145","0,039405","0,067673","0,067237",97,"183,458993","0,697661"
1347,"0,010037","0,035596","0,072322","0,069244",94,"187,198751","0,769385"
1348,"0,005565","0,053000","0,072841","0,049411",95,"180,816942","0,766749"
1349,"0,005565","0,053404","0,071248","0,056287",96,"186,504196","0,742165"
1350,"0,009103","0,045384","0,069278","0,052756",97,"176,521930","0,714210"
1351,"0,005581","0,034621","0,064346","0,076583",92,"181,130233","0,699414"
1352,"0,010851","0,042294","0,080115","0,071153",95,"204,413384","0,843316"
1353,"0,011417","0,037906","0,076422","0,046856",95,"172,601654","0,804445"
1354,"0,007132","0,044884","0,065929","0,045523",92,"163,468543","0,716618"
1355,"0,007231","0,051152","0,067436","0,048131",96,"173,949224","0,702454"
1356,"0,011710","0,049778","0,066106","0,065452",94,"193,045915","0,703254"
1357,"0,005865","0,045144","0,076590","0,061815",96,"189,414257","0,797817"
1358,"0,012108","0,054862","0,070548","0,053835",92,"191,353114","0,766827"
1359,"0,009869","0,058255","0,068708","0,046674",89,"183,505105","0,771997"
1360,"0,005791","0,043316","0,063877","0,062233",91,"175,217178","0,701948"
1361,"0,009091","0,041311","0,072990","0,064504",95,"187,896951","0,768320"
1362,"0,007343","0,042693","0,073105","0,044547",90,"167,687743","0,812274"
1363,"0,006408","0,064672","0,064687","0,045353",92,"181,120247","0,703119"
1364,"0,007757","0,062894","0,067426","0,069666",92,"207,743268","0,732892"
1365,"0,009456","0,037729","0,075181","0,055682",90,"178,048258","0,835346"
1366,"0,005802","0,043777","0,069482","0,086911",87,"205,972096","0,798646"
1367,"0,013284","0,037184","0,084410","0,041216",89,"176,094105","0,948428"
1368,"0,009776","0,056161","0,069099","0,046303",90,"181,339582","0,767766"
1369,"0,005637","0,049903","0,065781","0,077434",93,"198,754322","0,707318"
1370,"0,008821","0,047314","0,074116","0,069400",95,"199,650833","0,780173"
1371,"0,005590","0,036785","0,073025","0,048064",94,"163,464540","0,776865"
1372,"0,011669","0,051956","0,063656","0,054245",93,"181,526052","0,684472"
1373,"0,010606","0,052978","0,063671","0,064199",93,"191,454525","0,684637"
1374,"0,007210","0,041752","0,067338","0,051102",92,"167,402321","0,731935"
1375,"0,005570","0,037676","0,067447","0,055632",91,"166,324874","0,741174"
1376,"0,013194","0,043085","0,066997","0,051109",93,"174,385240","0,720396"
1377,"0,011709","0,052503","0,063266","0,052494",93,"179,971371","0,680280"
1378,"0,010461","0,076156","0,063085","0,069384",91,"219,086672","0,693241"
1379,"0,005473","0,052570","0,071359","0,053795",93,"183,197700","0,767302"
1380,"0,008109","0,043591","0,069372","0,059246",93,"180,318198","0,745940"
1381,"0,010978","0,059878","0,067362","0,072031",92,"210,249248","0,732195"
1382,"0,007502","0,060952","0,073342","0,051374",92,"193,169917","0,797198"
1383,"0,008411","0,039993","0,068607","0,051226",90,"168,236750","0,762298"
1384,"0,012623","0,041424","0,065250","0,048124",92,"167,421296","0,709242"
1385,"0,010281","0,046722","0,061404","0,070639",93,"189,046208","0,660258"
1386,"0,006882","0,044970","0,078192","0,047423",93,"177,467468","0,840774"
1387,"0,013422","0,045904","0,068261","0,053845",92,"181,431106","0,741969"
1388,"0,005477","0,040883","0,067718","0,049146",91,"163,223857","0,744159"
1389,"0,006288","0,042049","0,065593","0,068088",92,"182,018390","0,712968"
1390,"0,006497","0,061817","0,069155","0,061129",92,"198,597736","0,751681"
1391,"0,006363","0,045169","0,067743","0,061675",94,"180,949966","0,720672"
1392,"0,010539","0,045736","0,066023","0,052339",93,"174,637089","0,709927"
1393,"0,008945","0,062681","0,063536","0,059584",94,"194,746967","0,675919"
1394,"0,005641","0,046411","0,063874","0,065976",94,"181,903569","0,679515"
1395,"0,010834","0,042435","0,068019","0,058860",91,"180,147056","0,747460"
1396,"0,011770","0,035956","0,065378","0,058085",92,"171,188828","0,710626"
1397,"0,007877","0,057082","0,069386","0,060979",93,"195,323852","0,746083"
1398,"0,006646","0,043454","0,081701","0,083864",91,"215,665420","0,897814"
1399,"0,011042","0,047199","0,099045","0,045517",92,"202,802406","1,076572"
1400,"0,005633","0,047282","0,061467","0,051573",90,"165,955672","0,682964"
1401,"0,009838","0,057351","0,062647","0,061212",91,"191,048235","0,688431"
1402,"0,009824","0,051488","0,064762","0,070106",90,"196,179949","0,719575"
1403,"0,006958","0,044039","0,073351","0,044491",90,"168,839333","0,815014"
1404,"0,014676","0,041927","0,061292","0,048348",91,"166,243651","0,673543"
1405,"0,006573","0,042178","0,061666","0,047722",92,"158,139055","0,670280"
1406,"0,011151","0,045645","0,062750","0,048798",93,"168,343920","0,674731"
1407,"0,012076","0,048447","0,066080","0,069491",92,"196,095048","0,718265"
1408,"0,011986","0,046333","0,071892","0,046086",91,"176,297118","0,790027"
1409,"0,005460","0,054534","0,065381","0,068397",94,"193,771825","0,695548"
1410,"0,012299","0,095510","0,070751","0,055423",93,"233,982975","0,760763"
1411,"0,005651","0,043607","0,068619","0,059876",91,"177,752914","0,754051"
1412,"0,009395","0,044212","0,070854","0,043526",86,"167,987043","0,823888"
1413,"0,010960","0,047474","0,061576","0,059779",90,"179,790082","0,684183"
1414,"0,005778","0,063242","0,068379","0,051352",89,"188,751026","0,768307"
1415,"0,011895","0,040037","0,064671","0,047394",84,"163,996812","0,769897"
1416,"0,007285","0,042300","0,061217","0,042355",85,"153,156723","0,720202"
1417,"0,006219","0,039057","0,064496","0,073273",87,"183,045339","0,741334"
1418,"0,008329","0,044350","0,080163","0,069563",85,"202,404694","0,943098"
1419,"0,013896","0,059587","0,078110","0,065148",88,"216,740305","0,887611"
1420,"0,010663","0,043654","0,070180","0,052339",88,"176,836272","0,797505"
1421,"0,005504","0,058100","0,064453","0,046954",90,"175,011244","0,716146"
1422,"0,006184","0,043783","0,063137","0,067149",91,"180,252241","0,693813"
1423,"0,011574","0,052025","0,069936","0,049881",90,"183,415944","0,777064"
1424,"0,011163","0,039739","0,063834","0,051659",90,"166,395398","0,709271"
1425,"0,005778","0,049007","0,065913","0,050361",92,"171,058486","0,716446"
1426,"0,010078","0,044486","0,067117","0,048122",92,"169,803335","0,729531"
1427,"0,009954","0,033959","0,068140","0,052173",88,"164,226419","0,774318"
1428,"0,011720","0,043417","0,074918","0,056850",87,"186,903820","0,861125"
1429,"0,005563","0,061978","0,070791","0,068328",86,"206,659734","0,823146"
1430,"0,010405","0,055675","0,070465","0,047351",84,"183,896475","0,838867"
1431,"0,008937","0,049330","0,060294","0,058673",86,"177,234143","0,701090"
1432,"0,009471","0,040666","0,066419","0,048183",84,"164,738824","0,790705"
1433,"0,010722","0,039594","0,063677","0,048797",81,"162,789727","0,786132"
1434,"0,009332","0,046619","0,062305","0,069725",82,"187,981588","0,759817"
1435,"0,009721","0,040840","0,072509","0,051064",79,"174,133417","0,917830"
1436,"0,008531","0,046439","0,062507","0,055002",80,"172,478987","0,781343"
1437,"0,011390","0,041346","0,062399","0,050015",76,"165,149398","0,821041"
1438,"0,009177","0,046705","0,060618","0,045954",76,"162,453841","0,797606"
1439,"0,005563","0,054105","0,058630","0,043387",74,"161,685300","0,792295"
1440,"0,006302","0,050601","0,057942","0,040883",70,"155,728083","0,827736"
1441,"0,010400","0,049846","0,058261","0,039905",68,"158,412153","0,856782"
1442,"0,009465","0,038512","0,059771","0,040192",68,"147,939757","0,878986"
1443,"0,008890","0,047863","0,053734","0,040547",64,"151,035011","0,839593"
1444,"0,006400","0,041548","0,053915","0,039682",61,"141,544988","0,883846"
1445,"0,010288","0,040642","0,052446","0,039289",62,"142,665381","0,845903"
1446,"0,005444","0,060283","0,054103","0,046799",64,"166,628909","0,845362"
1447,"0,005420","0,046234","0,056715","0,039171",61,"147,539423","0,929752"
1448,"0,011217","0,047691","0,056909","0,036943",61,"152,760292","0,932942"
1449,"0,008905","0,042972","0,051910","0,039044",60,"142,831595","0,865166"
1450,"0,012552","0,039358","0,051783","0,039213",59,"142,905423","0,877673"
1451,"0,008965","0,043941","0,053836","0,038180",62,"144,922074","0,868323"
1452,"0,006646","0,046210","0,051195","0,034343",58,"138,393636","0,882666"
1453,"0,007178","0,049795","0,051068","0,040328",61,"148,369694","0,837187"
1454,"0,008861","0,039804","0,051683","0,043909",63,"144,257059","0,820370"
1455,"0,012042","0,042913","0,052950","0,049132",61,"157,037219","0,868036"
1456,"0,011569","0,038795","0,055880","0,053563",62,"159,806477","0,901285"
1457,"0,008679","0,045826","0,058651","0,052062",60,"165,217431","0,977512"
1458,"0,009762","0,045031","0,059129","0,036113",62,"150,035035","0,953694"
1459,"0,006541","0,049719","0,051587","0,031763",62,"139,609296","0,832043"
1460,"0,006445","0,043734","0,049944","0,041319",61,"141,442198","0,818755"
1461,"0,010655","0,042943","0,052474","0,027180",59,"133,252994","0,889387"
1462,"0,009325","0,040970","0,048469","0,048967",61,"147,731331","0,794573"
1463,"0,010608","0,040163","0,053642","0,049922",61,"154,334653","0,879371"
1464,"0,005438","0,039361","0,057305","0,038997",59,"141,101161","0,971263"
1465,"0,008919","0,039583","0,060132","0,043095",59,"151,728027","1,019179"
1466,"0,008835","0,040840","0,052357","0,035551",59,"137,584324","0,887414"
1467,"0,008359","0,057565","0,048467","0,050588",60,"164,978605","0,807776"
1468,"0,008880","0,055345","0,055623","0,034096",59,"153,944493","0,942758"
1469,"0,005823","0,058461","0,048426","0,043097",60,"155,806899","0,807097"
1470,"0,005794","0,042786","0,050487","0,027874",61,"126,941716","0,827663"
1471,"0,008774","0,048309","0,047889","0,038550",62,"143,521636","0,772398"
1472,"0,007623","0,050609","0,053278","0,046022",60,"157,531477","0,887972"
1473,"0,006959","0,041800","0,052621","0,032839",60,"134,219974","0,877024"
1474,"0,008132","0,055634","0,049277","0,029906",59,"142,949711","0,835211"
1475,"0,008534","0,051773","0,052688","0,038102",57,"151,096547","0,924349"
1476,"0,009690","0,052050","0,052430","0,031237",57,"145,407819","0,919826"
1477,"0,005433","0,049630","0,051593","0,033096",60,"139,751862","0,859884"
1478,"0,010462","0,041020","0,051697","0,035102",62,"138,280157","0,833816"
1479,"0,008046","0,052256","0,052590","0,033572",63,"146,464211","0,834759"
1480,"0,009712","0,038555","0,049079","0,041177",61,"138,522791","0,804571"
1481,"0,005577","0,041592","0,054617","0,052989",60,"154,775661","0,910288"
