Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess
283,"0,00657","0,018534","0,01161","0,013198",4,0,0,0,"2,383947","8,233786","4,21524"
284,"0,006213","0,01903","0,009414","0,012457",4,0,0,0,"2,358913","10,023117","3,922701"
285,"0,006773","0,01822","0,007514","0,011584",4,0,0,0,"4,204035","7,136345","3,475189"
286,"0,009974","0,016391","0,011266","0,013935",4,0,0,0,"2,671719","7,564068","3,490686"
287,"0,007533","0,018677","0,007441","0,011228",4,0,0,0,"5,380154","6,850958","3,561258"
288,"0,007096","0,015978","0,0103","0,01129",4,0,0,0,"2,595425","6,789446","3,506184"
289,"0,005921","0,017215","0,007176","0,012749",4,0,0,0,"3,484249","6,756544","3,919363"
290,"0,006071","0,017526","0,007625","0,012183",4,0,0,0,"2,667189","7,074594","3,527641"
291,"0,006946","0,015139","0,00868","0,010188",4,0,0,0,"2,261162","6,16765","3,671408"
292,"0,005905","0,019727","0,005385","0,010678",4,0,0,0,"5,542517","5,817413","4,486561"
293,"0,006518","0,021442","0,009007","0,0101",4,0,0,0,"7,609129","5,974531","4,594088"
294,"0,007262","0,022144","0,008784","0,014291",4,0,0,0,"6,626844","6,272793","3,654718"
295,"0,005418","0,017161","0,006709","0,010421",4,0,0,0,"2,812862","6,525517","4,812002"
296,"0,006223","0,021786","0,007177","0,010687",4,0,0,0,"7,950306","6,575108","3,981113"
297,"0,005816","0,019151","0,010131","0,01262",3,0,0,0,"3,199577","7,350683","4,581928"
298,"0,0064","0,020143","0,008597","0,012045",3,0,0,0,"6,269693","6,828785","4,179001"
299,"0,006869","0,016325","0,00999","0,015218",3,0,0,0,"2,119303","8,021832","3,434658"
300,"0,00832","0,017174","0,009141","0,007846",3,0,0,0,"2,105474","7,656336","4,122019"
301,"0,005839","0,022824","0,008069","0,012345",3,0,0,0,"6,046295","6,094933","3,63183"
302,"0,006005","0,016422","0,007955","0,012055",3,0,0,0,"2,091646","6,244898","3,499031"
303,"0,006049","0,019007","0,007249","0,011809",3,0,0,0,"3,864527","6,751776","3,524065"
304,"0,005301","0,015192","0,008403","0,011366",3,0,0,0,"2,91729","5,865097","3,388882"
305,"0,00843","0,016934","0,010038","0,010686",4,0,0,0,"2,367258","7,287264","4,401922"
306,"0,007761","0,016766","0,007157","0,009318",4,0,0,0,"2,271652","6,822824","4,818201"
307,"0,006556","0,017812","0,007753","0,009193",4,0,0,0,"2,475023","7,809162","3,583431"
308,"0,006239","0,015499","0,010325","0,010879",4,0,0,0,"2,296448","6,414652","3,993988"
309,"0,005309","0,018802","0,006618","0,011459",4,0,0,0,"3,855228","7,911682","4,118681"
310,"0,006558","0,016327","0,010343","0,009688",4,0,0,0,"3,475428","6,399155","3,556252"
311,"0,005309","0,018731","0,006671","0,009083",4,0,0,0,"2,511024","8,342266","4,937649"
312,"0,008283","0,018507","0,007265","0,007963",4,0,0,0,"2,882004","6,916523","4,38571"
313,"0,005719","0,018253","0,006687","0,011039",4,0,0,0,"3,770113","6,816387","3,76296"
314,"0,006375","0,016728","0,009042","0,008908",4,0,0,0,"2,199411","6,802559","4,49872"
315,"0,006723","0,019258","0,015804","0,011899",4,0,0,0,"2,477884","6,938457","5,423546"
316,"0,007759","0,021226","0,013019","0,010415",4,0,0,0,"3,004789","8,41856","6,775141"
317,"0,006834","0,021573","0,018077","0,010403",6,0,0,0,"2,228975","7,677317","8,110762"
318,"0,006533","0,023435","0,008341","0,009821",6,0,0,0,"4,458666","7,167578","8,733749"
319,"0,00605","0,018141","0,008868","0,012908",5,0,0,0,"2,585173","8,832216","3,657818"
320,"0,005424","0,018493","0,014826","0,011016",6,0,0,0,"2,928495","7,287025","4,027843"
321,"0,006436","0,021994","0,014781","0,010119",7,0,0,0,"5,089521","7,199049","5,586386"
322,"0,005447","0,021171","0,008493","0,011858",7,0,0,0,"2,150297","10,112286","5,531311"
323,"0,007274","0,018653","0,0096","0,014276",7,0,0,0,"3,814697","7,672548","4,016876"
324,"0,005747","0,017174","0,009608","0,008836",6,0,0,0,"2,634048","7,615566","3,81875"
325,"0,006369","0,019686","0,007892","0,014203",6,0,0,0,"4,569292","7,835865","3,753901"
326,"0,006423","0,015032","0,010718","0,012877",6,0,0,0,"2,143621","6,310225","3,648043"
327,"0,005379","0,017522","0,011066","0,013014",5,0,0,0,"2,305746","7,652283","4,808664"
328,"0,0053","0,019463","0,011905","0,015528",5,0,0,0,"2,502441","7,770061","6,211281"
329,"0,005455","0,018351","0,008945","0,014257",5,0,0,0,"3,16906","8,05378","4,137039"
330,"0,006905","0,01743","0,0082","0,01285",5,0,0,0,"2,47097","6,228209","4,952669"
331,"0,006617","0,017317","0,007458","0,012459",5,0,0,0,"2,858162","7,066011","4,145145"
332,"0,006926","0,01827","0,008154","0,012256",5,0,0,0,"3,360033","7,39789","4,187822"
333,"0,00538","0,016693","0,011177","0,010809",5,0,0,0,"2,532959","7,60293","3,644228"
334,"0,005514","0,018622","0,007462","0,008496",5,0,0,0,"2,404451","9,53722","3,949642"
335,"0,00619","0,017705","0,010004","0,008457",5,0,0,0,"3,340483","7,720709","3,512144"
336,"0,006985","0,018005","0,009415","0,009066",5,0,0,0,"3,002167","7,062197","3,577232"
337,"0,006662","0,017964","0,009335","0,009882",5,0,0,0,"2,139091","7,810354","3,603458"
338,"0,006761","0,016288","0,01254","0,009615",5,0,0,0,"2,723694","7,080078","3,593206"
339,"0,007124","0,019682","0,010404","0,013041",5,0,0,0,"4,315853","8,048058","4,650354"
340,"0,006895","0,017663","0,007375","0,013176",5,0,0,0,"2,420902","7,987499","4,191637"
341,"0,00582","0,016649","0,007496","0,009837",5,0,0,0,"2,438307","7,025242","4,249811"
342,"0,006665","0,014875","0,008617","0,012287",5,0,0,0,"2,525568","6,244421","3,469706"
343,"0,005714","0,017418","0,011645","0,016236",5,0,0,0,"2,044201","9,052992","3,418684"
344,"0,006582","0,0197","0,008146","0,008903",5,0,0,0,"2,976418","8,347034","4,427195"
345,"0,005307","0,02248","0,006422","0,012542",5,0,0,0,"5,297661","7,667542","3,941536"
346,"0,00598","0,016729","0,009869","0,014855",5,0,0,0,"2,378941","6,371737","5,031824"
347,"0,006003","0,017956","0,008569","0,007921",5,0,0,0,"2,927542","8,570671","3,756762"
348,"0,008256","0,017748","0,007624","0,007966",5,0,0,0,"2,30813","7,507086","4,432201"
349,"0,008069","0,018369","0,008767","0,011053",5,0,0,0,"3,301382","7,084608","3,538132"
350,"0,005309","0,018227","0,006999","0,008568",5,0,0,0,"3,72386","8,367777","3,36957"
351,"0,005221","0,019554","0,007648","0,008154",5,0,0,0,"2,863646","7,692814","3,558874"
352,"0,008563","0,019025","0,007992","0,008813",6,0,0,0,"6,023169","5,769491","3,668547"
353,"0,006285","0,018422","0,007494","0,014652",6,0,0,0,"2,89607","7,273197","4,688025"
354,"0,006482","0,015666","0,007905","0,010455",6,0,0,0,"2,265453","5,830288","4,190922"
355,"0,006672","0,017856","0,009698","0,009108",6,0,0,0,"2,305508","8,29339","4,199266"
356,"0,007853","0,017767","0,007204","0,009013",6,0,0,0,"3,129482","6,798029","4,473448"
357,"0,005639","0,021815","0,007775","0,01223",6,0,0,0,"7,088661","7,4296","4,387856"
358,"0,005265","0,017545","0,00799","0,009517",5,0,0,0,"2,098083","8,945704","3,890514"
359,"0,006506","0,017239","0,008862","0,010346",5,0,0,0,"2,770662","8,091211","3,537178"
360,"0,005929","0,016634","0,009419","0,00924",5,0,0,0,"2,264261","7,94363","3,537893"
361,"0,006091","0,01731","0,00971","0,011728",6,0,0,0,"3,075123","7,29537","3,371239"
362,"0,005576","0,020554","0,008492","0,01166",6,0,0,0,"7,896185","5,763769","3,388882"
363,"0,005833","0,017446","0,007669","0,008628",6,0,0,0,"2,785444","6,442547","4,434586"
364,"0,005599","0,0169","0,011003","0,010199",6,0,0,0,"2,748251","7,173777","3,936052"
365,"0,005748","0,026112","0,010031","0,009849",6,0,0,0,"10,529995","7,137775","3,923178"
366,"0,00613","0,017459","0,01165","0,013037",6,0,0,0,"2,442598","7,391453","4,407406"
367,"0,005335","0,018496","0,012565","0,010757",6,0,0,0,"2,4755","8,470774","4,769802"
368,"0,006461","0,020891","0,012253","0,010651",6,0,0,0,"4,301071","7,646322","4,812002"
369,"0,005296","0,019703","0,009355","0,010122",6,0,0,0,"2,53582","9,769917","4,480124"
370,"0,006199","0,018627","0,007468","0,008372",6,0,0,0,"3,051043","8,444071","4,065037"
371,"0,007809","0,018423","0,007789","0,01052",6,0,0,0,"2,87199","7,857561","4,386187"
372,"0,005775","0,016246","0,009593","0,013108",6,0,0,0,"2,64883","6,855011","3,787279"
373,"0,005618","0,018569","0,010488","0,010574",6,0,0,0,"2,841711","9,361267","3,646374"
374,"0,006422","0,018619","0,011573","0,008636",6,0,0,0,"5,572081","6,859779","3,48711"
375,"0,005949","0,018534","0,00701","0,008135",6,0,0,0,"3,028631","8,331299","4,31776"
376,"0,007608","0,01632","0,009452","0,008699",6,0,0,0,"2,565861","6,864548","3,441811"
377,"0,005599","0,017386","0,01211","0,009917",6,0,0,0,"4,164219","6,188393","3,507614"
378,"0,005584","0,021615","0,008488","0,009623",6,0,0,0,"2,42877","7,787466","8,134127"
379,"0,007324","0,01714","0,008053","0,010574",6,0,0,0,"2,510548","7,025957","3,988504"
380,"0,005587","0,016744","0,009185","0,009765",6,0,0,0,"2,709389","6,826162","3,851175"
381,"0,006268","0,017606","0,007868","0,010193",6,0,0,0,"2,501726","7,369757","4,831076"
382,"0,006293","0,017018","0,00779","0,007426",6,0,0,0,"3,036976","7,58028","3,586054"
383,"0,006315","0,019626","0,01129","0,008756",6,0,0,0,"2,300739","8,420944","4,111528"
384,"0,007815","0,018203","0,010185","0,009438",6,0,0,0,"2,293348","8,563757","4,530668"
385,"0,007141","0,017637","0,008192","0,010653",6,0,0,0,"2,131462","9,083986","3,801584"
386,"0,006412","0,017064","0,00666","0,008483",6,0,0,0,"2,705574","8,071184","3,692627"
387,"0,005918","0,017229","0,008921","0,010833",6,0,0,0,"2,316713","7,811785","3,572702"
388,"0,00613","0,016333","0,011115","0,008869",6,0,0,0,"2,845526","6,758451","3,780365"
389,"0,005349","0,018295","0,008364","0,010589",6,0,0,0,"2,359629","8,54969","4,437923"
390,"0,006013","0,017222","0,008624","0,007833",6,0,0,0,"4,018307","6,19626","3,68762"
391,"0,006044","0,017987","0,008656","0,007965",6,0,0,0,"3,076553","7,239819","3,52788"
392,"0,00536","0,021565","0,015944","0,009194",6,0,0,0,"5,586147","5,970001","5,317211"
393,"0,006464","0,020779","0,010802","0,008897",6,0,0,0,"2,063274","6,572008","8,942604"
394,"0,006446","0,019045","0,010059","0,01213",6,0,0,0,"2,861261","9,127378","4,103899"
395,"0,006301","0,017337","0,009669","0,007544",6,0,0,0,"2,661943","7,231236","4,298449"
396,"0,006643","0,019109","0,00738","0,010075",6,0,0,0,"4,709482","7,284641","3,589153"
397,"0,006574","0,015413","0,010817","0,0104",6,0,0,0,"2,740622","5,784988","4,001856"
398,"0,007222","0,019095","0,008096","0,007906",6,0,0,0,"2,709866","7,695198","4,835367"
399,"0,006559","0,017595","0,007495","0,009451",6,0,0,0,"2,319336","7,258415","3,615141"
400,"0,007806","0,016396","0,010298","0,009188",6,0,0,0,"2,660513","5,877495","3,927231"
401,"0,007714","0,017868","0,008512","0,008719",6,0,0,0,"2,631426","7,512569","4,595757"
402,"0,006004","0,019295","0,007413","0,007642",6,0,0,0,"3,216743","5,760431","4,106283"
403,"0,006692","0,017974","0,006727","0,007161",6,0,0,0,"3,453732","6,064892","4,148006"
404,"0,006336","0,01872","0,00664","0,007914",6,0,0,0,"3,055334","6,907701","5,274773"
405,"0,005808","0,016354","0,006657","0,007943",6,0,0,0,"2,252579","6,953955","3,789186"
406,"0,006093","0,018115","0,012023","0,009903",6,0,0,0,"2,45738","7,71451","3,991842"
407,"0,006169","0,019335","0,012017","0,010005",6,0,0,0,"3,924608","7,927656","4,555225"
408,"0,005912","0,019305","0,009827","0,009371",6,0,0,0,"2,611637","8,99148","4,646301"
409,"0,005355","0,019956","0,011202","0,009797",6,0,0,0,"4,090071","6,278515","5,967379"
410,"0,005591","0,01817","0,011425","0,008882",6,0,0,0,"2,165318","6,381989","6,116152"
411,"0,007458","0,018245","0,01117","0,009535",6,0,0,0,"2,491236","8,886099","4,230022"
412,"0,007345","0,017893","0,01354","0,008437",6,0,0,0,"2,75135","8,209229","3,389359"
413,"0,006481","0,020003","0,010122","0,008681",5,0,0,0,"3,271341","9,177685","4,757166"
414,"0,006225","0,019815","0,008522","0,009244",5,0,0,0,"2,432823","9,107828","5,290747"
415,"0,005388","0,015932","0,00989","0,009263",5,0,0,0,"2,862215","6,356001","3,635645"
416,"0,005742","0,017464","0,010129","0,008718",5,0,0,0,"3,122568","7,737637","4,038334"
417,"0,005405","0,017899","0,012369","0,008454",5,0,0,0,"2,351761","8,424282","4,261732"
418,"0,00539","0,018786","0,008274","0,008304",5,0,0,0,"2,366304","7,83515","5,135775"
419,"0,005481","0,016974","0,009037","0,008924",4,0,0,0,"3,301144","6,81138","3,730774"
420,"0,005336","0,016758","0,007563","0,008628",4,0,0,0,"2,857924","6,829739","4,304886"
421,"0,00577","0,018449","0,010295","0,009574",4,0,0,0,"4,278898","5,857944","3,685474"
422,"0,005318","0,017331","0,009879","0,010536",4,0,0,0,"2,7349","6,540298","5,13196"
423,"0,005409","0,018253","0,010129","0,010043",4,0,0,0,"2,686262","7,914305","4,545689"
424,"0,005333","0,017579","0,00866","0,008276",4,0,0,0,"3,103018","8,33416","3,504276"
425,"0,00527","0,018965","0,006718","0,007391",4,0,0,0,"4,120111","8,212805","3,628492"
426,"0,00689","0,017138","0,011444","0,011298",4,0,0,0,"3,317595","6,860971","3,459692"
427,"0,00525","0,018086","0,008327","0,009925",4,0,0,0,"2,96092","7,867336","4,59981"
428,"0,005317","0,018372","0,009246","0,008428",4,0,0,0,"2,905846","7,699966","4,828453"
429,"0,005785","0,017112","0,010065","0,00731",4,0,0,0,"3,48115","6,942511","3,816128"
430,"0,005599","0,020498","0,006708","0,009938",4,0,0,0,"4,522562","7,328749","3,522396"
431,"0,005853","0,016205","0,008844","0,008215",4,0,0,0,"2,108335","6,434202","3,854275"
432,"0,005651","0,017137","0,00804","0,011485",4,0,0,0,"2,635956","7,249355","3,660917"
433,"0,006672","0,016328","0,008564","0,008999",4,0,0,0,"2,568483","6,524086","3,783464"
434,"0,005435","0,018485","0,006651","0,007374",4,0,0,0,"3,313303","7,533073","4,257679"
435,"0,005294","0,017822","0,006983","0,006793",4,0,0,0,"2,482176","5,859375","3,923178"
436,"0,007221","0,016614","0,009895","0,008952",4,0,0,0,"2,231598","6,314516","3,650427"
437,"0,006912","0,018104","0,009267","0,007374",4,0,0,0,"2,447605","7,078171","5,274534"
438,"0,005325","0,0173","0,007894","0,007093",4,0,0,0,"2,872944","7,609367","3,791571"
439,"0,005845","0,019465","0,006836","0,006972",4,0,0,0,"3,789663","7,659674","4,125357"
440,"0,005406","0,019857","0,00736","0,00728",4,0,0,0,"2,830982","7,330418","3,926992"
441,"0,006995","0,016551","0,006606","0,007192",4,0,0,0,"3,446341","6,257296","3,569841"
442,"0,005617","0,019783","0,007207","0,006426",4,0,0,0,"4,027843","6,02746","5,244017"
443,"0,005643","0,015841","0,00858","0,00793",4,0,0,0,"2,568483","6,247997","3,440619"
444,"0,005738","0,018694","0,006039","0,007699",4,0,0,0,"2,686501","8,326054","3,811359"
445,"0,006274","0,016948","0,008028","0,007227",4,0,0,0,"3,731728","5,838394","4,295349"
446,"0,005999","0,019153","0,007446","0,007492",5,0,0,0,"4,298687","5,733252","5,053759"
447,"0,005869","0,017592","0,00605","0,007645",5,0,0,0,"2,655983","5,758524","4,974127"
448,"0,005694","0,015734","0,006706","0,007202",5,0,0,0,"2,38061","5,782843","4,104376"
449,"0,005454","0,018282","0,006875","0,007412",5,0,0,0,"4,004717","6,167889","5,038738"
450,"0,006181","0,018841","0,006511","0,007999",5,0,0,0,"3,306389","6,843805","4,155397"
451,"0,005697","0,018518","0,008077","0,010131",5,0,0,0,"3,189325","7,565975","3,853798"
452,"0,006315","0,017655","0,009211","0,009401",5,0,0,0,"2,209187","8,491993","4,140139"
453,"0,006718","0,018395","0,010219","0,009595",5,0,0,0,"4,285097","7,717848","3,490686"
454,"0,005939","0,018268","0,007002","0,008029",5,0,0,0,"3,129482","6,837606","5,008698"
455,"0,006257","0,016614","0,007405","0,008377",5,0,0,0,"2,6474","7,133961","3,538132"
456,"0,005902","0,017419","0,009488","0,010273",5,0,0,0,"2,422333","6,305933","4,506826"
457,"0,00649","0,015996","0,009582","0,00969",5,0,0,0,"2,33078","6,155729","4,084826"
458,"0,005605","0,01867","0,007513","0,008242",5,0,0,0,"2,653122","7,80654","3,952265"
459,"0,005323","0,017329","0,00723","0,006807",5,0,0,0,"3,783226","5,897522","4,363537"
460,"0,005756","0,019338","0,006939","0,007678",5,0,0,0,"3,807783","5,886555","5,103111"
461,"0,00666","0,017571","0,006881","0,007872",5,0,0,0,"2,542973","5,798817","4,609108"
462,"0,00627","0,018683","0,00705","0,00751",5,0,0,0,"3,554106","6,947041","4,128933"
463,"0,005302","0,018838","0,010375","0,01023",5,0,0,0,"3,023148","7,667065","3,913403"
464,"0,006165","0,01785","0,011853","0,009195",5,0,0,0,"2,564192","8,284807","3,900528"
465,"0,006447","0,020972","0,006917","0,007438",5,0,0,0,"2,539873","9,871006","5,280256"
466,"0,005732","0,018342","0,006351","0,008142",5,0,0,0,"2,58708","7,01642","3,680706"
467,"0,005994","0,015289","0,00954","0,007875",5,0,0,0,"2,658606","5,834579","3,424644"
468,"0,007192","0,022907","0,007175","0,00803",5,0,0,0,"5,976677","7,427931","4,770994"
469,"0,005331","0,019953","0,010125","0,008929",5,0,0,0,"4,776001","6,908894","3,949642"
470,"0,00718","0,017437","0,007792","0,008512",5,0,0,0,"2,838612","7,969618","3,813028"
471,"0,005976","0,018724","0,008709","0,009546",5,0,0,0,"3,115416","7,669926","3,857851"
472,"0,00554","0,015982","0,00892","0,014699",5,0,0,0,"2,17557","7,192373","3,664494"
473,"0,005976","0,018442","0,013777","0,007392",5,0,0,0,"3,642321","7,925749","4,089355"
474,"0,005845","0,022905","0,010701","0,009181",5,0,0,0,"6,558418","7,787704","4,92692"
475,"0,005321","0,017493","0,007327","0,007538",5,0,0,0,"2,134323","6,703854","5,275726"
476,"0,005656","0,018291","0,006533","0,008426",5,0,0,0,"3,256321","6,543875","3,642559"
477,"0,005853","0,016558","0,006993","0,008772",5,0,0,0,"2,474546","6,760836","4,061937"
478,"0,00694","0,018703","0,007264","0,008425",5,0,0,0,"2,839804","7,03311","4,616976"
479,"0,006479","0,015857","0,008151","0,009478",6,0,0,0,"2,358198","6,892443","3,585815"
480,"0,005841","0,017278","0,008292","0,008409",6,0,0,0,"2,610683","7,858276","3,638744"
481,"0,005253","0,018755","0,007195","0,009506",6,0,0,0,"4,33898","7,095337","3,567934"
482,"0,006853","0,016993","0,007744","0,007787",6,0,0,0,"2,689838","7,75671","3,554344"
483,"0,00776","0,016652","0,009544","0,007628",6,0,0,0,"2,373934","6,211281","4,030466"
484,"0,005314","0,017932","0,008871","0,010216",6,0,0,0,"4,324675","6,604671","3,522873"
485,"0,005307","0,017478","0,008991","0,007587",6,0,0,0,"2,778769","7,113218","4,395962"
486,"0,009356","0,01741","0,006718","0,010827",6,0,0,0,"4,138947","6,432772","3,402233"
487,"0,00647","0,015962","0,012958","0,009842",6,0,0,0,"2,124548","5,996943","4,09174"
488,"0,005542","0,019762","0,015262","0,008386",6,0,0,0,"4,4415","6,800413","5,2073"
489,"0,005549","0,02158","0,007405","0,007494",6,0,0,0,"2,8193","8,281708","7,70545"
490,"0,005788","0,019518","0,006849","0,007307",6,0,0,0,"2,531767","8,316755","3,948927"
491,"0,006692","0,01855","0,007894","0,007608",6,0,0,0,"3,211975","7,191181","3,586054"
492,"0,005876","0,019905","0,00816","0,008696",6,0,0,0,"5,335093","7,165432","3,809929"
493,"0,006099","0,015436","0,008721","0,009093",6,0,0,0,"2,414942","6,298065","3,958941"
494,"0,009902","0,017437","0,009662","0,008472",7,0,0,0,"3,031731","8,037329","3,537655"
495,"0,008627","0,017556","0,010889","0,010211",7,0,0,0,"4,74453","6,25658","3,511429"
496,"0,005542","0,01991","0,013208","0,009304",6,0,0,0,"6,798983","6,23703","3,830671"
497,"0,005309","0,020777","0,0138","0,009625",8,0,0,0,"2,645731","6,806612","7,916212"
498,"0,005719","0,02077","0,009853","0,01183",8,0,0,0,"2,625465","9,900808","5,472183"
499,"0,005296","0,018065","0,009472","0,010031",9,0,0,0,"2,810001","8,594275","3,570795"
500,"0,00657","0,018777","0,010427","0,009464",9,0,0,0,"3,638506","7,611036","4,594803"
501,"0,007934","0,017657","0,011016","0,008869",9,0,0,0,"2,96545","7,564545","4,249811"
502,"0,005863","0,020046","0,013931","0,010221",10,0,0,0,"5,297661","6,951094","4,034758"
503,"0,00618","0,022684","0,010544","0,01365",10,0,0,0,"2,802134","7,00593","8,533716"
504,"0,006081","0,020913","0,012375","0,012862",10,0,0,0,"3,74198","8,087635","5,475998"
505,"0,006397","0,022895","0,013154","0,009943",10,0,0,0,"7,596731","7,359028","4,019976"
506,"0,006781","0,021005","0,009969","0,009995",10,0,0,0,"3,671408","6,509542","7,748842"
507,"0,005594","0,017615","0,009428","0,011185",10,0,0,0,"2,434969","7,977247","3,87454"
508,"0,006669","0,01802","0,009339","0,009252",10,0,0,0,"2,6474","8,630276","3,853083"
509,"0,005415","0,017071","0,00947","0,008147",10,0,0,0,"2,56443","7,767916","4,047155"
510,"0,007168","0,018733","0,013489","0,00864",10,0,0,0,"4,112244","7,849216","3,44491"
511,"0,006193","0,01956","0,009061","0,010979",10,0,0,0,"2,820253","7,671356","6,041288"
512,"0,005443","0,016892","0,009809","0,010644",10,0,0,0,"3,611326","6,798506","3,75843"
513,"0,009082","0,018284","0,012423","0,011982",10,0,0,0,"2,803564","6,237507","5,442381"
514,"0,007025","0,018891","0,010322","0,010153",10,0,0,0,"2,42424","8,146763","4,72331"
515,"0,007251","0,018837","0,010279","0,010004",11,0,0,0,"3,563881","7,906199","3,937483"
516,"0,006673","0,018198","0,011383","0,011029",12,0,0,0,"3,623247","7,008791","4,390478"
517,"0,005585","0,019469","0,0144","0,011255",12,0,0,0,"4,42028","7,77483","4,090071"
518,"0,005685","0,022477","0,015012","0,010705",12,0,0,0,"2,764225","8,423328","7,550955"
519,"0,005379","0,023504","0,013996","0,011096",12,0,0,0,"2,264738","7,695436","8,478165"
520,"0,005904","0,021314","0,014234","0,013454",12,0,0,0,"2,17557","9,45878","5,581141"
521,"0,006458","0,024441","0,013719","0,010567",12,0,0,0,"2,059937","10,083675","8,102417"
522,"0,009375","0,022021","0,012117","0,011011",13,0,0,0,"2,445459","7,476807","8,481026"
523,"0,0066","0,020094","0,009719","0,011959",13,0,0,0,"5,553961","7,343292","4,023075"
524,"0,006494","0,019319","0,010223","0,011133",13,0,0,0,"2,378702","8,549929","4,739761"
525,"0,005319","0,019413","0,013795","0,010258",13,0,0,0,"2,279758","7,897139","4,415035"
526,"0,005729","0,021521","0,018197","0,012808",12,0,0,0,"3,000736","7,53665","7,303476"
527,"0,005972","0,024472","0,011733","0,013638",12,0,0,0,"2,099514","10,451078","8,399963"
528,"0,005445","0,021295","0,010061","0,013171",12,0,0,0,"3,670454","7,254362","6,214619"
529,"0,005291","0,01787","0,011927","0,012051",12,0,0,0,"4,042625","6,04558","4,276276"
530,"0,006821","0,020422","0,011026","0,01134",12,0,0,0,"2,402782","8,375406","5,301476"
531,"0,00589","0,022007","0,016874","0,011361",13,0,0,0,"6,596088","7,40242","4,757404"
532,"0,00536","0,022874","0,016711","0,010332",13,0,0,0,"2,924442","7,603884","9,16481"
533,"0,005941","0,023255","0,015439","0,014853",13,0,0,0,"2,219915","8,989334","8,452892"
534,"0,008321","0,023416","0,018654","0,0119",13,0,0,0,"2,330303","8,892298","8,454561"
535,"0,007193","0,023933","0,016077","0,014192",14,0,0,0,"2,432108","7,427692","10,12516"
536,"0,005494","0,021983","0,014885","0,011043",13,0,0,0,"2,330542","7,265568","9,028435"
537,"0,005301","0,021558","0,016373","0,011625",13,0,0,0,"2,323389","7,817268","7,833242"
538,"0,006252","0,022888","0,012792","0,01147",14,0,0,0,"2,115726","7,719517","9,934664"
539,"0,00773","0,021824","0,012729","0,01327",14,0,0,0,"6,491661","7,625341","4,092455"
540,"0,005644","0,020705","0,020662","0,0112",14,0,0,0,"3,019571","8,083344","5,819321"
541,"0,005848","0,026693","0,01635","0,011709",14,0,0,0,"5,479813","8,029461","9,349346"
542,"0,006563","0,023271","0,012811","0,011088",13,0,0,0,"2,233744","8,251429","9,398222"
543,"0,006102","0,021435","0,011744","0,016778",13,0,0,0,"2,418756","7,884264","7,182121"
544,"0,005394","0,019927","0,010585","0,010263",13,0,0,0,"3,059149","6,925106","6,487846"
545,"0,008722","0,027179","0,012008","0,010212",13,0,0,0,"4,421949","7,658482","9,963036"
546,"0,005439","0,019779","0,010107","0,013784",13,0,0,0,"2,099991","5,859852","6,872654"
547,"0,006538","0,019002","0,014805","0,010965",13,0,0,0,"3,991604","8,114338","3,665447"
548,"0,006668","0,023057","0,01601","0,009961",13,0,0,0,"7,397413","7,83515","3,781796"
549,"0,005953","0,024059","0,016701","0,01252",14,0,0,0,"2,359629","8,358717","9,502411"
550,"0,006467","0,023073","0,011627","0,010927",14,0,0,0,"2,25544","7,71904","9,882689"
551,"0,007838","0,020396","0,015259","0,011526",15,0,0,0,"5,389214","7,311583","4,156351"
552,"0,005438","0,023677","0,016048","0,010796",15,0,0,0,"2,728701","6,817341","9,475231"
553,"0,005781","0,023617","0,011928","0,014476",15,0,0,0,"2,01273","8,763552","7,843733"
554,"0,006283","0,020109","0,014404","0,012114",14,0,0,0,"3,60322","6,879807","5,365133"
555,"0,005517","0,022067","0,014868","0,012835",15,0,0,0,"2,562046","6,728172","9,365797"
556,"0,006844","0,022452","0,012986","0,011144",14,0,0,0,"2,77257","6,366491","10,064602"
557,"0,005573","0,019323","0,014315","0,010897",14,0,0,0,"3,953457","7,573843","4,499435"
558,"0,006915","0,02167","0,011344","0,01271",14,0,0,0,"2,739906","8,351326","6,586075"
559,"0,005299","0,020154","0,019097","0,012467",14,0,0,0,"2,914667","7,954597","5,653381"
560,"0,005285","0,024559","0,014636","0,012229",14,0,0,0,"2,212763","8,584976","10,405302"
561,"0,007321","0,023587","0,016659","0,011332",14,0,0,0,"2,831459","9,146929","7,829189"
562,"0,00607","0,023397","0,016586","0,012261",15,0,0,0,"2,944231","8,546114","8,659124"
563,"0,00565","0,024177","0,017752","0,013203",15,0,0,0,"2,216101","8,064985","9,663343"
564,"0,005343","0,023385","0,012978","0,00982",15,0,0,0,"2,038002","8,64625","8,893013"
565,"0,005508","0,020866","0,013084","0,011858",16,0,0,0,"2,601862","9,211779","5,632639"
566,"0,010195","0,021857","0,017876","0,01181",16,0,0,0,"3,915548","7,151842","6,213427"
567,"0,00577","0,024318","0,018816","0,01236",17,0,0,0,"3,10111","7,384539","9,154558"
568,"0,005649","0,025777","0,015305","0,011921",19,0,0,0,"2,341509","9,059429","9,98807"
569,"0,00652","0,023478","0,021114","0,018431",19,0,0,0,"3,437042","7,086039","8,789539"
570,"0,00695","0,028452","0,021058","0,013308",19,0,0,0,"2,034426","7,87425","10,903597"
571,"0,005417","0,029669","0,01559","0,0142",18,0,0,0,"7,031202","8,013487","8,577585"
