Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess,Frames Per Second
395,"0,005278","0,022113","0,015298","0,015790",14,"58,479878","1,092719","2,237797","8,140326","5,331516",
396,"0,006038","0,029932","0,008669","0,009379",14,"54,018904","0,619223","1,931906","6,720304","5,692720",
396,"0,006038","0,029932","0,008669","0,009379",14,"54,018904","0,619223","1,931906","6,720304","5,692720",
397,"0,006359","0,029014","0,010550","0,011237",14,"57,160881","0,753594","2,380610","6,853580","4,693747",
397,"0,006359","0,029014","0,010550","0,011237",14,"57,160881","0,753594","2,380610","6,853580","4,693747",
398,"0,005457","0,023228","0,011790","0,010865",13,"51,339433","0,906924","8,692503","6,629944","12,110949",
398,"0,005457","0,023228","0,011790","0,010865",13,"51,339433","0,906924","8,692503","6,629944","12,110949",
399,"0,005304","0,028706","0,009850","0,010432",13,"54,292497","0,757710","2,596617","10,260105","5,325556",
399,"0,005304","0,028706","0,009850","0,010432",13,"54,292497","0,757710","2,596617","10,260105","5,325556",
400,"0,005406","0,032441","0,009349","0,010072",13,"57,267866","0,719146","2,022982","5,814791","5,421877",
400,"0,005406","0,032441","0,009349","0,010072",13,"57,267866","0,719146","2,022982","5,814791","5,421877",
401,"0,005402","0,023131","0,008241","0,016518",13,"53,291672","0,633913","2,045393","6,594896","4,965782",
401,"0,005402","0,023131","0,008241","0,016518",13,"53,291672","0,633913","2,045393","6,594896","4,965782",
402,"0,006263","0,035143","0,008093","0,009697",12,"59,195781","0,674399","2,090693","6,844997","11,100769",
402,"0,006263","0,035143","0,008093","0,009697",12,"59,195781","0,674399","2,090693","6,844997","11,100769",
403,"0,005811","0,027643","0,007388","0,009304",12,"50,146782","0,615687","7,083654","7,720709","7,022142",
403,"0,005811","0,027643","0,007388","0,009304",12,"50,146782","0,615687","7,083654","7,720709","7,022142",
404,"0,005694","0,026917","0,008712","0,009813",12,"51,135318","0,726014","7,083654","7,720709","7,022142",
404,"0,005694","0,026917","0,008712","0,009813",12,"51,135318","0,726014","7,083654","7,720709","7,022142",
405,"0,006529","0,029824","0,007813","0,009019",12,"53,184653","0,651093","10,088921","9,941339","10,047674",
405,"0,006529","0,029824","0,007813","0,009019",12,"53,184653","0,651093","10,088921","9,941339","10,047674",
406,"0,005320","0,029132","0,007915","0,008830",12,"51,197467","0,659560","6,382942","10,867596","7,975578",
406,"0,005320","0,029132","0,007915","0,008830",12,"51,197467","0,659560","6,382942","10,867596","7,975578",
407,"0,006044","0,031679","0,008405","0,009871",12,"55,999145","0,700436","6,382942","10,867596","7,975578",
407,"0,006044","0,031679","0,008405","0,009871",12,"55,999145","0,700436","6,382942","10,867596","7,975578",
408,"0,007459","0,043052","0,008269","0,008422",12,"67,202480","0,689067","3,401518","8,433104","7,425308",
408,"0,007459","0,043052","0,008269","0,008422",12,"67,202480","0,689067","3,401518","8,433104","7,425308",
409,"0,005772","0,036057","0,009065","0,009270",12,"60,164348","0,755452","3,401518","8,433104","7,425308",
409,"0,005772","0,036057","0,009065","0,009270",12,"60,164348","0,755452","3,401518","8,433104","7,425308",
410,"0,005678","0,036300","0,010326","0,010226",13,"62,528622","0,794286","8,917570","8,593798","4,424810",
410,"0,005678","0,036300","0,010326","0,010226",13,"62,528622","0,794286","8,917570","8,593798","4,424810",
411,"0,011182","0,035696","0,008839","0,011484",13,"67,200781","0,679901","8,308411","6,968260","3,826141",
411,"0,011182","0,035696","0,008839","0,011484",13,"67,200781","0,679901","8,308411","6,968260","3,826141",
412,"0,008950","0,030211","0,009671","0,009140",12,"57,972727","0,805957","3,810644","6,464481","4,153728",
412,"0,008950","0,030211","0,009671","0,009140",12,"57,972727","0,805957","3,810644","6,464481","4,153728",
413,"0,005521","0,026033","0,008674","0,010398",14,"50,625511","0,619541","2,357244","8,219004","7,709026",
413,"0,005521","0,026033","0,008674","0,010398",14,"50,625511","0,619541","2,357244","8,219004","7,709026",
414,"0,006110","0,029392","0,010531","0,010684",14,"56,716388","0,752243","3,424644","6,129503","9,822130",
414,"0,006110","0,029392","0,010531","0,010684",14,"56,716388","0,752243","3,424644","6,129503","9,822130",
415,"0,005273","0,027268","0,013175","0,011090",14,"56,805772","0,941060","2,097130","7,835627","4,073143",
415,"0,005273","0,027268","0,013175","0,011090",14,"56,805772","0,941060","2,097130","7,835627","4,073143",
416,"0,005319","0,023292","0,009737","0,015145",14,"53,493220","0,695532","5,134583","8,566380","5,164862",
416,"0,005319","0,023292","0,009737","0,015145",14,"53,493220","0,695532","5,134583","8,566380","5,164862",
417,"0,006341","0,034414","0,011298","0,009643",14,"61,696512","0,807016","2,536058","12,001753","9,409189",
417,"0,006341","0,034414","0,011298","0,009643",14,"61,696512","0,807016","2,536058","12,001753","9,409189",
418,"0,006349","0,035215","0,009408","0,009391",13,"60,362761","0,723678","2,149582","5,795717","3,971100",
418,"0,006349","0,035215","0,009408","0,009391",13,"60,362761","0,723678","2,149582","5,795717","3,971100",
419,"0,005408","0,023290","0,009860","0,009974",15,"48,532138","0,657354","2,149582","5,795717","3,971100",
419,"0,005408","0,023290","0,009860","0,009974",15,"48,532138","0,657354","2,149582","5,795717","3,971100",
420,"0,006522","0,040499","0,010751","0,014848",14,"72,620495","0,767954","11,911869","5,824089","4,012108",
420,"0,006522","0,040499","0,010751","0,014848",14,"72,620495","0,767954","11,911869","5,824089","4,012108",
421,"0,006457","0,033644","0,009438","0,012393",13,"61,931733","0,726014","2,197266","10,316610","10,356903",
421,"0,006457","0,033644","0,009438","0,012393",13,"61,931733","0,726014","2,197266","10,316610","10,356903",
422,"0,005376","0,025109","0,008088","0,013043",14,"51,615707","0,577720","2,125502","7,519960","6,633997",
422,"0,005376","0,025109","0,008088","0,013043",14,"51,615707","0,577720","2,125502","7,519960","6,633997",
423,"0,006301","0,034699","0,008196","0,023851",14,"73,046451","0,585419","2,172232","7,402658","5,754232",
423,"0,006301","0,034699","0,008196","0,023851",14,"73,046451","0,585419","2,172232","7,402658","5,754232",
424,"0,005606","0,037723","0,007783","0,012780",12,"63,891843","0,648551","11,923075","8,236647","9,639263",
424,"0,005606","0,037723","0,007783","0,012780",12,"63,891843","0,648551","11,923075","8,236647","9,639263",
425,"0,006789","0,034610","0,012075","0,024255",11,"77,729238","1,097718","3,791571","12,525320","8,001804",
425,"0,006789","0,034610","0,012075","0,024255",11,"77,729238","1,097718","3,791571","12,525320","8,001804",
426,"0,010117","0,038842","0,011269","0,011658",11,"71,886220","1,024464","3,519297","11,989832","4,097700",
426,"0,010117","0,038842","0,011269","0,011658",11,"71,886220","1,024464","3,519297","11,989832","4,097700",
427,"0,006407","0,023914","0,012826","0,014781",11,"57,927759","1,165975","2,340078","6,073713","6,793737",
427,"0,006407","0,023914","0,012826","0,014781",11,"57,927759","1,165975","2,340078","6,073713","6,793737",
428,"0,010846","0,035256","0,009979","0,022967",11,"79,048299","0,907179","7,483959","6,981373","4,938364",
428,"0,010846","0,035256","0,009979","0,022967",11,"79,048299","0,907179","7,483959","6,981373","4,938364",
429,"0,009416","0,038859","0,008449","0,022404",11,"79,127666","0,768124","3,293514","8,753300","10,720491",
429,"0,009416","0,038859","0,008449","0,022404",11,"79,127666","0,768124","3,293514","8,753300","10,720491",
430,"0,005835","0,032051","0,010504","0,012917",11,"61,306907","0,954892","2,310276","7,111073","11,321068",
430,"0,005835","0,032051","0,010504","0,012917",11,"61,306907","0,954892","2,310276","7,111073","11,321068",
431,"0,006601","0,038286","0,018326","0,019160",11,"82,373172","1,665990","6,326675","15,550852","6,551504",
431,"0,006601","0,038286","0,018326","0,019160",11,"82,373172","1,665990","6,326675","15,550852","6,551504",
432,"0,005352","0,031300","0,009867","0,009762",11,"56,281532","0,897040","2,695084","7,312775","7,149696",
432,"0,005352","0,031300","0,009867","0,009762",11,"56,281532","0,897040","2,695084","7,312775","7,149696",
433,"0,006045","0,031514","0,012466","0,016039",11,"66,064517","1,133279","2,677202","8,929014","6,817818",
433,"0,006045","0,031514","0,012466","0,016039",11,"66,064517","1,133279","2,677202","8,929014","6,817818",
434,"0,013581","0,032846","0,014406","0,022055",12,"82,888129","1,200539","2,229691","7,276058","6,654978",
434,"0,013581","0,032846","0,014406","0,022055",12,"82,888129","1,200539","2,229691","7,276058","6,654978",
435,"0,017175","0,026722","0,011744","0,013392",13,"69,033005","0,903394","2,342463","7,092476","8,719683",
435,"0,017175","0,026722","0,011744","0,013392",13,"69,033005","0,903394","2,342463","7,092476","8,719683",
436,"0,006378","0,023923","0,010899","0,013721",14,"54,920418","0,778472","3,119469","6,651402","4,905462",
436,"0,006378","0,023923","0,010899","0,013721",14,"54,920418","0,778472","3,119469","6,651402","4,905462",
437,"0,012309","0,025126","0,009731","0,023542",14,"70,707811","0,695075","5,645275","7,126093","5,051613",
437,"0,012309","0,025126","0,009731","0,023542",14,"70,707811","0,695075","5,645275","7,126093","5,051613",
438,"0,010241","0,027229","0,010709","0,011468",14,"59,646439","0,764914","2,867937","10,660648","4,402876",
438,"0,010241","0,027229","0,010709","0,011468",14,"59,646439","0,764914","2,867937","10,660648","4,402876",
439,"0,006413","0,025840","0,011389","0,012091",14,"55,732426","0,813510","2,248764","5,952120","7,687330",
439,"0,006413","0,025840","0,011389","0,012091",14,"55,732426","0,813510","2,248764","5,952120","7,687330",
440,"0,006603","0,021793","0,010324","0,016869",12,"55,589562","0,860370","2,279758","6,597519","4,979849",
440,"0,006603","0,021793","0,010324","0,016869",12,"55,589562","0,860370","2,279758","6,597519","4,979849",
441,"0,008653","0,020020","0,009846","0,015505",12,"54,024751","0,820489","2,164602","5,842209","5,186319",
441,"0,008653","0,020020","0,009846","0,015505",12,"54,024751","0,820489","2,164602","5,842209","5,186319",
442,"0,007893","0,021786","0,011081","0,015704",14,"56,464936","0,791533","2,090931","7,019043","4,069805",
442,"0,007893","0,021786","0,011081","0,015704",14,"56,464936","0,791533","2,090931","7,019043","4,069805",
443,"0,005372","0,024470","0,009103","0,012291",16,"51,235991","0,568933","2,139091","6,138325","4,629374",
443,"0,005372","0,024470","0,009103","0,012291",16,"51,235991","0,568933","2,139091","6,138325","4,629374",
444,"0,006458","0,025393","0,008985","0,010660",16,"51,495694","0,561534","2,094507","7,908821","4,805326",
444,"0,006458","0,025393","0,008985","0,010660",16,"51,495694","0,561534","2,094507","7,908821","4,805326",
445,"0,009441","0,035079","0,009720","0,011601",16,"65,841100","0,607512","2,080917","9,135723","15,979528",
445,"0,009441","0,035079","0,009720","0,011601",16,"65,841100","0,607512","2,080917","9,135723","15,979528",
446,"0,007682","0,028050","0,011491","0,009322",14,"56,544719","0,820791","3,326893","10,280371","3,992558",
446,"0,007682","0,028050","0,011491","0,009322",14,"56,544719","0,820791","3,326893","10,280371","3,992558",
447,"0,006730","0,029712","0,008501","0,010576",15,"55,519283","0,566751","2,701044","8,172274","4,032135",
447,"0,006730","0,029712","0,008501","0,010576",15,"55,519283","0,566751","2,701044","8,172274","4,032135",
448,"0,007926","0,022140","0,008330","0,010027",13,"48,423005","0,640786","4,485130","6,456375","3,726482",
448,"0,007926","0,022140","0,008330","0,010027",13,"48,423005","0,640786","4,485130","6,456375","3,726482",
449,"0,009496","0,025835","0,009978","0,011528",13,"56,836584","0,767502","3,838539","9,016037","5,589962",
449,"0,009496","0,025835","0,009978","0,011528",13,"56,836584","0,767502","3,838539","9,016037","5,589962",
450,"0,007351","0,025951","0,008310","0,010902",13,"52,514664","0,639250","5,695343","6,676912","5,439520",
450,"0,007351","0,025951","0,008310","0,010902",13,"52,514664","0,639250","5,695343","6,676912","5,439520",
451,"0,010298","0,034164","0,009092","0,012762",13,"66,316245","0,699376","2,737284","6,974936","8,174419",
451,"0,010298","0,034164","0,009092","0,012762",13,"66,316245","0,699376","2,737284","6,974936","8,174419",
452,"0,005388","0,031024","0,012339","0,009384",11,"58,135420","1,121749","3,756762","7,945061","7,492304",
452,"0,005388","0,031024","0,012339","0,009384",11,"58,135420","1,121749","3,756762","7,945061","7,492304",
453,"0,005685","0,023822","0,011419","0,010404",11,"51,331165","1,038076","2,480030","6,642580","5,151510",
453,"0,005685","0,023822","0,011419","0,010404",11,"51,331165","1,038076","2,480030","6,642580","5,151510",
454,"0,008210","0,026109","0,007869","0,011211",11,"53,399254","0,715377","2,501726","12,115240","5,437136",
454,"0,008210","0,026109","0,007869","0,011211",11,"53,399254","0,715377","2,501726","12,115240","5,437136",
455,"0,005425","0,025673","0,007825","0,010093",10,"49,016174","0,782457","2,030373","6,984949","8,800030",
455,"0,005425","0,025673","0,007825","0,010093",10,"49,016174","0,782457","2,030373","6,984949","8,800030",
456,"0,006566","0,039533","0,007036","0,010133",10,"63,268741","0,703573","2,314329","14,262676","6,133080",
456,"0,006566","0,039533","0,007036","0,010133",10,"63,268741","0,703573","2,314329","14,262676","6,133080",
457,"0,007585","0,028859","0,006706","0,010254",10,"53,404630","0,670626","6,283760","7,187605","3,945112",
457,"0,007585","0,028859","0,006706","0,010254",10,"53,404630","0,670626","6,283760","7,187605","3,945112",
458,"0,005384","0,024880","0,007629","0,011956",10,"49,849723","0,762932","3,951073","7,882833","5,326748",
458,"0,005384","0,024880","0,007629","0,011956",10,"49,849723","0,762932","3,951073","7,882833","5,326748",
459,"0,005599","0,024234","0,010854","0,014509",11,"55,195861","0,986712","2,085686","6,895542","6,471395",
459,"0,005599","0,024234","0,010854","0,014509",11,"55,195861","0,986712","2,085686","6,895542","6,471395",
460,"0,005426","0,023551","0,007468","0,010032",10,"46,476460","0,746809","4,681826","6,551266","4,411936",
460,"0,005426","0,023551","0,007468","0,010032",10,"46,476460","0,746809","4,681826","6,551266","4,411936",
461,"0,005367","0,021964","0,007967","0,008577",11,"43,875301","0,724315","2,174854","5,833387","6,056786",
461,"0,005367","0,021964","0,007967","0,008577",11,"43,875301","0,724315","2,174854","5,833387","6,056786",
462,"0,005407","0,022949","0,007719","0,008895",11,"44,970151","0,701686","1,982212","7,892132","4,565239",
462,"0,005407","0,022949","0,007719","0,008895",11,"44,970151","0,701686","1,982212","7,892132","4,565239",
463,"0,005507","0,020150","0,010375","0,009287",10,"45,319175","1,037520","1,982212","7,892132","4,565239",
463,"0,005507","0,020150","0,010375","0,009287",10,"45,319175","1,037520","1,982212","7,892132","4,565239",
464,"0,005805","0,031422","0,008099","0,008653",9,"53,979370","0,899881","9,608746","5,870104","5,913734",
464,"0,005805","0,031422","0,008099","0,008653",9,"53,979370","0,899881","9,608746","5,870104","5,913734",
465,"0,006859","0,028899","0,006691","0,008295",8,"50,743785","0,836330","2,267122","6,119490","3,752947",
465,"0,006859","0,028899","0,006691","0,008295",8,"50,743785","0,836330","2,267122","6,119490","3,752947",
466,"0,005305","0,020412","0,008606","0,017970",8,"52,292436","1,075716","2,633333","6,515741","4,074574",
466,"0,005305","0,020412","0,008606","0,017970",8,"52,292436","1,075716","2,633333","6,515741","4,074574",
467,"0,005620","0,018818","0,013303","0,009638",8,"47,379486","1,662824","2,012014","6,989002","7,394075",
467,"0,005620","0,018818","0,013303","0,009638",8,"47,379486","1,662824","2,012014","6,989002","7,394075",
468,"0,005609","0,023346","0,008225","0,008861",8,"46,039558","1,028064","2,583027","7,979155","4,926205",
468,"0,005609","0,023346","0,008225","0,008861",8,"46,039558","1,028064","2,583027","7,979155","4,926205",
469,"0,005834","0,023239","0,010715","0,009149",9,"48,937864","1,190506","3,295422","7,881165","4,698038",
469,"0,005834","0,023239","0,010715","0,009149",9,"48,937864","1,190506","3,295422","7,881165","4,698038",
470,"0,005482","0,026480","0,007222","0,009837",9,"49,020686","0,802443","3,103971","6,408453","4,827499",
470,"0,005482","0,026480","0,007222","0,009837",9,"49,020686","0,802443","3,103971","6,408453","4,827499",
471,"0,006989","0,023300","0,007873","0,012485",9,"50,647390","0,874830","2,784014","6,864786","3,911972",
471,"0,006989","0,023300","0,007873","0,012485",9,"50,647390","0,874830","2,784014","6,864786","3,911972",
472,"0,005347","0,022483","0,006683","0,010207",8,"44,719373","0,835350","2,293587","5,794764","4,126072",
472,"0,005347","0,022483","0,006683","0,010207",8,"44,719373","0,835350","2,293587","5,794764","4,126072",
473,"0,006806","0,027032","0,008409","0,008580",8,"50,826831","1,051090","4,297972","5,962849","4,772186",
473,"0,006806","0,027032","0,008409","0,008580",8,"50,826831","1,051090","4,297972","5,962849","4,772186",
474,"0,008779","0,020713","0,009235","0,009138",8,"47,864134","1,154323","2,217054","6,022453","4,617929",
474,"0,008779","0,020713","0,009235","0,009138",8,"47,864134","1,154323","2,217054","6,022453","4,617929",
475,"0,006499","0,029252","0,005954","0,008287",8,"49,992547","0,744222","2,875805","6,712437","5,390406",
475,"0,006499","0,029252","0,005954","0,008287",8,"49,992547","0,744222","2,875805","6,712437","5,390406",
476,"0,005958","0,027102","0,006607","0,011283",7,"50,949431","0,943833","2,995968","6,431818","3,961563",
476,"0,005958","0,027102","0,006607","0,011283",7,"50,949431","0,943833","2,995968","6,431818","3,961563",
477,"0,005635","0,031172","0,007241","0,008997",8,"53,044915","0,905085","5,461693","6,680727","4,724264",
477,"0,005635","0,031172","0,007241","0,008997",8,"53,044915","0,905085","5,461693","6,680727","4,724264",
478,"0,005437","0,023130","0,013295","0,009076",9,"50,938039","1,477191","1,967192","7,596731","6,282091",
478,"0,005437","0,023130","0,013295","0,009076",9,"50,938039","1,477191","1,967192","7,596731","6,282091",
479,"0,006237","0,019107","0,007331","0,008570",9,"41,244536","0,814601","2,001762","7,605076","8,018732",
479,"0,006237","0,019107","0,007331","0,008570",9,"41,244536","0,814601","2,001762","7,605076","8,018732",
480,"0,005527","0,023930","0,006159","0,008700",8,"44,315723","0,769929","2,868652","7,266045","4,080296",
480,"0,005527","0,023930","0,006159","0,008700",8,"44,315723","0,769929","2,868652","7,266045","4,080296",
481,"0,011654","0,025096","0,006077","0,014605",9,"57,432377","0,675193","2,152443","8,093834","6,258249",
481,"0,011654","0,025096","0,006077","0,014605",9,"57,432377","0,675193","2,152443","8,093834","6,258249",
482,"0,006339","0,025450","0,008617","0,009007",8,"49,412494","1,077124","7,223368","6,780386","5,827665",
482,"0,006339","0,025450","0,008617","0,009007",8,"49,412494","1,077124","7,223368","6,780386","5,827665",
483,"0,005665","0,026568","0,006304","0,008358",8,"46,894830","0,787958","5,015373","5,760193","4,418373",
483,"0,005665","0,026568","0,006304","0,008358",8,"46,894830","0,787958","5,015373","5,760193","4,418373",
484,"0,005580","0,027557","0,007836","0,009576",8,"50,549652","0,979535","2,954245","6,229401","3,743172",
484,"0,005580","0,027557","0,007836","0,009576",8,"50,549652","0,979535","2,954245","6,229401","3,743172",
485,"0,005764","0,029654","0,007259","0,014079",8,"56,755901","0,907373","3,172874","6,370306","10,398149",
485,"0,005764","0,029654","0,007259","0,014079",8,"56,755901","0,907373","3,172874","6,370306","10,398149",
486,"0,011621","0,026818","0,008112","0,008528",9,"55,080263","0,901374","2,302170","15,810728","6,033659",
486,"0,011621","0,026818","0,008112","0,008528",9,"55,080263","0,901374","2,302170","15,810728","6,033659",
487,"0,005386","0,020042","0,007903","0,011402",9,"44,732972","0,878140","3,471375","6,012440","5,357981",
487,"0,005386","0,020042","0,007903","0,011402",9,"44,732972","0,878140","3,471375","6,012440","5,357981",
488,"0,005631","0,025782","0,006818","0,011054",9,"49,285091","0,757589","3,471375","6,012440","5,357981",
488,"0,005631","0,025782","0,006818","0,011054",9,"49,285091","0,757589","3,471375","6,012440","5,357981",
489,"0,005323","0,033612","0,008148","0,011351",9,"58,434959","0,905346","4,200459","7,723093","4,475117",
489,"0,005323","0,033612","0,008148","0,011351",9,"58,434959","0,905346","4,200459","7,723093","4,475117",
490,"0,006439","0,025333","0,007628","0,008921",9,"48,320333","0,847521","2,398252","7,556915","3,990412",
490,"0,006439","0,025333","0,007628","0,008921",9,"48,320333","0,847521","2,398252","7,556915","3,990412",
491,"0,006551","0,039506","0,006912","0,012359",9,"65,327606","0,767969","2,156019","6,851912","6,129742",
491,"0,006551","0,039506","0,006912","0,012359",9,"65,327606","0,767969","2,156019","6,851912","6,129742",
492,"0,006330","0,033035","0,006526","0,008463",9,"54,353477","0,725145","4,878044","5,876064","6,253242",
492,"0,006330","0,033035","0,006526","0,008463",9,"54,353477","0,725145","4,878044","5,876064","6,253242",
493,"0,008780","0,023452","0,005390","0,009318",9,"46,940595","0,598866","2,874374","6,190777","5,492210",
493,"0,008780","0,023452","0,005390","0,009318",9,"46,940595","0,598866","2,874374","6,190777","5,492210",
494,"0,008975","0,024196","0,006333","0,008313",8,"47,818049","0,791638","2,522469","8,661270","6,963730",
494,"0,008975","0,024196","0,006333","0,008313",8,"47,818049","0,791638","2,522469","8,661270","6,963730",
495,"0,005364","0,023280","0,006325","0,012334",8,"47,303826","0,790650","2,083540","8,259773","5,511284",
495,"0,005364","0,023280","0,006325","0,012334",8,"47,303826","0,790650","2,083540","8,259773","5,511284",
496,"0,005466","0,025170","0,006349","0,009140",8,"46,125321","0,793667","2,447367","6,890535","5,418777",
496,"0,005466","0,025170","0,006349","0,009140",8,"46,125321","0,793667","2,447367","6,890535","5,418777",
497,"0,005413","0,023465","0,006565","0,007745",8,"43,187268","0,820565","2,326727","8,620501","5,668402",
497,"0,005413","0,023465","0,006565","0,007745",8,"43,187268","0,820565","2,326727","8,620501","5,668402",
498,"0,006752","0,022833","0,006627","0,007670",8,"43,881794","0,828354","2,124071","5,792379","8,770704",
498,"0,006752","0,022833","0,006627","0,007670",8,"43,881794","0,828354","2,124071","5,792379","8,770704",
499,"0,005646","0,026397","0,005581","0,008519",8,"46,143403","0,697662","3,162146","6,413221","9,647131",
499,"0,005646","0,026397","0,005581","0,008519",8,"46,143403","0,697662","3,162146","6,413221","9,647131",
500,"0,006786","0,023457","0,007362","0,013711",7,"51,315576","1,051746","2,211809","9,575605","7,385015",
500,"0,006786","0,023457","0,007362","0,013711",7,"51,315576","1,051746","2,211809","9,575605","7,385015",
501,"0,005464","0,024562","0,006904","0,008629",8,"45,558903","0,863025","2,211809","9,575605","7,385015",
501,"0,005464","0,024562","0,006904","0,008629",8,"45,558903","0,863025","2,211809","9,575605","7,385015",
502,"0,006508","0,023792","0,005419","0,007747",6,"43,465439","0,903115","5,959511","8,190155","4,223108",
502,"0,006508","0,023792","0,005419","0,007747",6,"43,465439","0,903115","5,959511","8,190155","4,223108",
503,"0,005395","0,029747","0,008034","0,008637",8,"51,813316","1,004273","2,628326","7,450104","4,786015",
503,"0,005395","0,029747","0,008034","0,008637",8,"51,813316","1,004273","2,628326","7,450104","4,786015",
504,"0,005362","0,021761","0,005801","0,007595",6,"40,518551","0,966870","2,628326","7,450104","4,786015",
504,"0,005362","0,021761","0,005801","0,007595",6,"40,518551","0,966870","2,628326","7,450104","4,786015",
505,"0,005303","0,020287","0,005809","0,009346",7,"40,743785","0,829788","2,676010","5,786419","4,829884",
505,"0,005303","0,020287","0,005809","0,009346",7,"40,743785","0,829788","2,676010","5,786419","4,829884",
506,"0,009031","0,025466","0,007799","0,007916",7,"50,211893","1,114083","2,083778","5,812883","4,081488",
506,"0,009031","0,025466","0,007799","0,007916",7,"50,211893","1,114083","2,083778","5,812883","4,081488",
507,"0,010071","0,028254","0,005981","0,009266",7,"53,573438","0,854481","2,083778","5,812883","4,081488",
507,"0,010071","0,028254","0,005981","0,009266",7,"53,573438","0,854481","2,083778","5,812883","4,081488",
508,"0,005373","0,017755","0,006221","0,009921",7,"39,269798","0,888660","3,143072","6,320477","3,887177",
508,"0,005373","0,017755","0,006221","0,009921",7,"39,269798","0,888660","3,143072","6,320477","3,887177",
509,"0,005377","0,022275","0,007241","0,010471",8,"45,364355","0,905177","3,246784","6,778240","5,069733",
509,"0,005377","0,022275","0,007241","0,010471",8,"45,364355","0,905177","3,246784","6,778240","5,069733",
510,"0,005420","0,024108","0,005691","0,010391",8,"45,610008","0,711339","2,287388","7,934093","3,993750",
510,"0,005420","0,024108","0,005691","0,010391",8,"45,610008","0,711339","2,287388","7,934093","3,993750",
511,"0,006090","0,026293","0,005610","0,009089",8,"47,081563","0,701258","2,305508","10,540724","6,989002",
511,"0,006090","0,026293","0,005610","0,009089",8,"47,081563","0,701258","2,305508","10,540724","6,989002",
512,"0,006177","0,026765","0,006795","0,009941",8,"49,678755","0,849436","2,238989","9,098768","3,875256",
512,"0,006177","0,026765","0,006795","0,009941",8,"49,678755","0,849436","2,238989","9,098768","3,875256",
513,"0,005425","0,020880","0,007433","0,008892",8,"42,629903","0,929067","5,265951","5,866766","5,567789",
513,"0,005425","0,020880","0,007433","0,008892",8,"42,629903","0,929067","5,265951","5,866766","5,567789",
514,"0,006370","0,024663","0,005693","0,009181",8,"45,907696","0,711675","2,621174","5,979300","3,623247",
514,"0,006370","0,024663","0,005693","0,009181",8,"45,907696","0,711675","2,621174","5,979300","3,623247",
515,"0,005568","0,020494","0,006038","0,010151",8,"42,251085","0,754787","2,621174","5,979300","3,623247",
515,"0,005568","0,020494","0,006038","0,010151",8,"42,251085","0,754787","2,621174","5,979300","3,623247",
516,"0,006890","0,033733","0,006698","0,008188",8,"55,509031","0,837274","6,686687","6,832600","5,205393",
516,"0,006890","0,033733","0,006698","0,008188",8,"55,509031","0,837274","6,686687","6,832600","5,205393",
517,"0,006372","0,026305","0,006978","0,013042",8,"52,696880","0,872230","2,653599","6,364822","4,370213",
517,"0,006372","0,026305","0,006978","0,013042",8,"52,696880","0,872230","2,653599","6,364822","4,370213",
518,"0,007288","0,024727","0,006336","0,010634",8,"48,985061","0,791978","2,219915","5,791187","4,295111",
518,"0,007288","0,024727","0,006336","0,010634",8,"48,985061","0,791978","2,219915","5,791187","4,295111",
519,"0,005883","0,027092","0,006757","0,009273",7,"49,004772","0,965233","1,925230","6,997824","9,437561",
519,"0,005883","0,027092","0,006757","0,009273",7,"49,004772","0,965233","1,925230","6,997824","9,437561",
520,"0,006962","0,026855","0,007057","0,012064",8,"52,938341","0,882186","2,115250","6,859779","10,838985",
520,"0,006962","0,026855","0,007057","0,012064",8,"52,938341","0,882186","2,115250","6,859779","10,838985",
521,"0,005366","0,025424","0,006160","0,007893",6,"44,842548","1,026630","2,036572","6,259441","9,636641",
521,"0,005366","0,025424","0,006160","0,007893",6,"44,842548","1,026630","2,036572","6,259441","9,636641",
522,"0,006029","0,022187","0,005088","0,008187",7,"41,491048","0,726821","2,181530","6,935358","5,982161",
522,"0,006029","0,022187","0,005088","0,008187",7,"41,491048","0,726821","2,181530","6,935358","5,982161",
523,"0,006084","0,021090","0,005238","0,007834",7,"40,246330","0,748323","4,913807","6,423712","3,802061",
523,"0,006084","0,021090","0,005238","0,007834",7,"40,246330","0,748323","4,913807","6,423712","3,802061",
524,"0,006610","0,026013","0,006592","0,010477",7,"49,691042","0,941652","5,213499","6,538868","4,306555",
524,"0,006610","0,026013","0,006592","0,010477",7,"49,691042","0,941652","5,213499","6,538868","4,306555",
525,"0,005347","0,020795","0,009090","0,007916",7,"43,147197","1,298547","3,394127","6,571054","3,869772",
525,"0,005347","0,020795","0,009090","0,007916",7,"43,147197","1,298547","3,394127","6,571054","3,869772",
526,"0,006435","0,023339","0,012624","0,008384",7,"50,781700","1,803379","5,239725","7,228613","4,387140",
526,"0,006435","0,023339","0,012624","0,008384",7,"50,781700","1,803379","5,239725","7,228613","4,387140",
527,"0,005522","0,025263","0,007688","0,009986",7,"48,460149","1,098324","4,012108","8,205891","6,407499",
527,"0,005522","0,025263","0,007688","0,009986",7,"48,460149","1,098324","4,012108","8,205891","6,407499",
528,"0,006598","0,024701","0,007997","0,007194",6,"46,490148","1,332903","3,755569","8,144855","5,191088",
528,"0,006598","0,024701","0,007997","0,007194",6,"46,490148","1,332903","3,755569","8,144855","5,191088",
