frame_number,capture_stage,inference_stage,tracking_stage,writing_stage
1256,0.005436,0.012093,0.044767,0.036528
1257,0.006655,0.012256,0.042931,0.033983
1258,0.005469,0.012217,0.042784,0.040085
1259,0.005405,0.011975,0.042207,0.035167
1260,0.005453,0.0121,0.042551,0.033935
1261,0.00538,0.012023,0.043545,0.033468
1262,0.005554,0.01222,0.043502,0.032864
1263,0.00541,0.013583,0.042598,0.03329
1264,0.005434,0.012397,0.042682,0.031686
1265,0.005456,0.012309,0.043056,0.032603
1266,0.005364,0.012378,0.042316,0.036682
1267,0.00538,0.013743,0.043093,0.036698
1268,0.00539,0.012429,0.042774,0.033979
1269,0.005399,0.012319,0.042895,0.033478
1270,0.005404,0.012268,0.042312,0.035331
1271,0.005426,0.012237,0.043275,0.037471
1272,0.005413,0.012135,0.04322,0.03215
1273,0.005476,0.013254,0.042785,0.032397
1274,0.005744,0.012093,0.041747,0.032921
1275,0.006352,0.012497,0.043355,0.034638
1276,0.006002,0.012442,0.044262,0.035944
1277,0.006263,0.012399,0.044208,0.034395
1278,0.005538,0.013994,0.043211,0.039258
1279,0.005482,0.012037,0.043895,0.035149
1280,0.006808,0.012289,0.043335,0.035807
1281,0.005532,0.012248,0.045093,0.035309
1282,0.005655,0.01213,0.043488,0.036487
1283,0.005511,0.012148,0.043678,0.035676
1284,0.005536,0.012128,0.042488,0.034728
1285,0.005361,0.012331,0.042294,0.033789
1286,0.007508,0.012114,0.042615,0.037434
1287,0.005436,0.012345,0.043993,0.164275
1288,0.00545,0.012374,0.043572,0.033172
1289,0.007403,0.012332,0.043615,0.033456
1290,0.005463,0.012381,0.043968,0.0381
1291,0.005483,0.013788,0.042354,0.033309
1292,0.005503,0.01238,0.042884,0.037666
1293,0.006325,0.012172,0.042422,0.03483
1294,0.00753,0.012269,0.044726,0.032632
1295,0.005404,0.012198,0.04478,0.036492
1296,0.00647,0.01491,0.043173,0.042382
1297,0.005497,0.012342,0.043018,0.036185
1298,0.006576,0.012238,0.043863,0.033218
1299,0.005618,0.012295,0.043257,0.033443
1300,0.005577,0.012325,0.04382,0.037188
1301,0.006189,0.012598,0.044429,0.037023
1302,0.005513,0.012289,0.043631,0.038131
1303,0.00553,0.012706,0.043526,0.036949
1304,0.005442,0.012307,0.044395,0.040219
1305,0.00547,0.012314,0.046619,0.038342
1306,0.00554,0.017643,0.045883,0.038336
1307,0.005506,0.013273,0.045316,0.039549
1308,0.005518,0.012524,0.045697,0.037328
1309,0.006227,0.013237,0.045342,0.04006
1310,0.005471,0.01229,0.046708,0.038283
1311,0.005471,0.0128,0.044193,0.038145
1312,0.005524,0.012775,0.044841,0.03738
1313,0.009221,0.012403,0.043755,0.036156
1314,0.005544,0.012439,0.043419,0.040437
1315,0.005407,0.012456,0.042058,0.036102
1316,0.005406,0.012625,0.042171,0.03568
1317,0.005295,0.012234,0.040215,0.036567
1318,0.005432,0.012301,0.040721,0.035476
1319,0.005408,0.012297,0.041743,0.03534
1320,0.005753,0.01223,0.041809,0.035592
1321,0.005396,0.012587,0.040456,0.037436
1322,0.005446,0.012393,0.041914,0.03926
1323,0.007585,0.012523,0.040027,0.03189
1324,0.00543,0.012461,0.039978,0.034026
1325,0.005741,0.012686,0.040159,0.037561
1326,0.005394,0.012944,0.041196,0.033333
1327,0.005602,0.012228,0.040086,0.037971
1328,0.005358,0.012362,0.03895,0.031762
1329,0.005419,0.012511,0.038996,0.033921
1330,0.005494,0.012434,0.039084,0.0357
1331,0.005437,0.012322,0.039409,0.032734
1332,0.005383,0.013208,0.039515,0.034007
1333,0.006447,0.012437,0.037839,0.038854
1334,0.0061,0.012596,0.038717,0.035482
1335,0.005364,0.01232,0.039636,0.031867
1336,0.005418,0.013377,0.039249,0.033675
1337,0.008271,0.012824,0.039299,0.033874
1338,0.005445,0.01246,0.039791,0.035495
1339,0.00547,0.012497,0.040912,0.035678
1340,0.005274,0.012341,0.040246,0.036988
1341,0.00549,0.012203,0.040596,0.03465
1342,0.005408,0.012273,0.038707,0.031984
1343,0.005371,0.012177,0.038254,0.03429
1344,0.00538,0.012232,0.038601,0.035627
1345,0.006305,0.01227,0.040275,0.033857
1346,0.005496,0.012293,0.03981,0.033433
1347,0.005427,0.012362,0.03921,0.031129
1348,0.005416,0.012537,0.039839,0.033864
1349,0.005377,0.012307,0.040991,0.03004
1350,0.005311,0.012168,0.039362,0.031461
1351,0.005392,0.012317,0.037727,0.030935
1352,0.006346,0.012658,0.039049,0.032617
1353,0.005421,0.012186,0.040092,0.033046
1354,0.00548,0.012258,0.040041,0.032026
1355,0.00538,0.012107,0.039739,0.035845
1356,0.005398,0.012076,0.039924,0.031985
1357,0.005395,0.01214,0.040147,0.031368
1358,0.005367,0.01236,0.040198,0.032673
1359,0.005944,0.01244,0.040787,0.03345
1360,0.005468,0.012635,0.039301,0.028752
1361,0.005497,0.012371,0.039798,0.029826
1362,0.00538,0.012916,0.040699,0.0291
1363,0.005409,0.012254,0.040286,0.031549
1364,0.005383,0.012274,0.039065,0.033832
1365,0.005446,0.01249,0.038924,0.031469
1366,0.006176,0.012122,0.039301,0.031681
1367,0.005513,0.012243,0.039658,0.030758
1368,0.005394,0.012136,0.04028,0.031199
1369,0.007307,0.012238,0.039202,0.034343
1370,0.005421,0.016344,0.040434,0.032623
1371,0.005379,0.012964,0.040909,0.038118
1372,0.006084,0.012534,0.041905,0.033823
1373,0.005762,0.012082,0.043652,0.033984
1374,0.005423,0.012442,0.044353,0.040544
1375,0.005377,0.012382,0.043784,0.034376
1376,0.005354,0.012333,0.042802,0.035828
1377,0.005595,0.015589,0.042719,0.036228
1378,0.005688,0.012348,0.043576,0.036193
1379,0.005403,0.012866,0.043719,0.039989
1380,0.005379,0.012088,0.044095,0.034659
1381,0.007701,0.012157,0.042263,0.0372
1382,0.005372,0.012171,0.042451,0.034164
1383,0.005731,0.012336,0.041424,0.031929
1384,0.005378,0.012143,0.040296,0.038317
1385,0.006274,0.012496,0.040772,0.032209
1386,0.005331,0.012409,0.039216,0.0334
1387,0.005311,0.01269,0.038022,0.033978
1388,0.005302,0.012339,0.03938,0.030958
1389,0.010384,0.012128,0.035982,0.03205
1390,0.005371,0.01207,0.036098,0.033741
1391,0.00536,0.014894,0.036699,0.031713
1392,0.005694,0.012195,0.036008,0.029877
1393,0.005639,0.012201,0.035171,0.034812
1394,0.005405,0.01215,0.033141,0.029374
1395,0.005455,0.012349,0.033684,0.025446
1396,0.006457,0.012151,0.033356,0.035281
1397,0.005388,0.012154,0.035166,0.03298
1398,0.005329,0.01224,0.032738,0.028051
1399,0.005349,0.017206,0.031015,0.029509
1400,0.005321,0.012185,0.031504,0.030109
1401,0.005387,0.012165,0.031782,0.028517
1402,0.007331,0.014453,0.032325,0.027003
1403,0.005432,0.012395,0.03188,0.028349
1404,0.00564,0.012069,0.032053,0.022932
1405,0.005848,0.012448,0.032048,0.024152
1406,0.006198,0.012213,0.032201,0.027225
1407,0.006173,0.012028,0.032355,0.02181
1408,0.005374,0.012195,0.032208,0.026138
1409,0.006155,0.012165,0.032595,0.025181
1410,0.006841,0.012151,0.032228,0.025974
1411,0.005368,0.01212,0.032916,0.02559
1412,0.00539,0.012192,0.032493,0.024568
1413,0.005428,0.012128,0.031509,0.02565
1414,0.005422,0.012961,0.030342,0.02311
1415,0.005441,0.012424,0.030623,0.021619
1416,0.006442,0.01232,0.030351,0.022399
1417,0.005397,0.012293,0.031024,0.022661
1418,0.005398,0.012355,0.030374,0.021154
1419,0.005323,0.012328,0.030139,0.021175
1420,0.006144,0.012285,0.028937,0.020146
1421,0.005418,0.012143,0.029742,0.02411
1422,0.005361,0.013295,0.029935,0.021022
1423,0.005397,0.012806,0.030087,0.021892
1424,0.00541,0.012203,0.03032,0.022177
1425,0.005379,0.01234,0.029266,0.02188
1426,0.00619,0.01256,0.029194,0.021139
1427,0.006998,0.012315,0.029708,0.021418
1428,0.005395,0.012956,0.029915,0.022272
1429,0.006165,0.012186,0.029415,0.021321
1430,0.005354,0.012323,0.03042,0.021799
1431,0.006178,0.012296,0.030399,0.020996
1432,0.005356,0.012251,0.030564,0.021939
1433,0.005337,0.012606,0.019075,0.016161
1434,0.005564,0.012315,0.019236,0.01306
1435,0.005358,0.012122,0.018431,0.010249
1436,0.005212,0.012381,0.018154,0.009858
1437,0.005252,0.012186,0.018151,0.018138
1438,0.00531,0.012171,0.018111,0.015778
1439,0.005323,0.012269,0.018191,0.01146
1440,0.00533,0.012318,0.018205,0.015017
1441,0.005326,0.012622,0.018063,0.018007
1442,0.00532,0.01219,0.01788,0.015981
1443,0.005325,0.012259,0.016586,0.011058
1444,0.005282,0.012389,0.016678,0.013286
1445,0.005323,0.01247,0.016658,0.014762
1446,0.005289,0.012571,0.016513,0.015942
1447,0.005323,0.012687,0.016393,0.010366
1448,0.005328,0.012668,0.016293,0.014534
1449,0.005341,0.012305,0.016196,0.01339
1450,0.005309,0.012237,0.017128,0.012492
1451,0.005299,0.012781,0.016483,0.016008
1452,0.005338,0.012342,0.016043,0.017119
1453,0.005748,0.012126,0.015112,0.011414
1454,0.00524,0.011994,0.015485,0.01135
1455,0.005368,0.01397,0.016018,0.011846
1456,0.005418,0.013481,0.015195,0.010512
1457,0.006148,0.012324,0.015554,0.012643
1458,0.005286,0.011952,0.016086,0.011593
1459,0.005296,0.013541,0.014869,0.012089
1460,0.005202,0.014545,0.014429,0.011434
1461,0.005288,0.01315,0.01447,0.013441
1462,0.006286,0.013445,0.015148,0.012833
1463,0.005461,0.012674,0.013917,0.011937
1464,0.005312,0.012231,0.014265,0.010759
1465,0.005415,0.012569,0.014697,0.014054
1466,0.005253,0.012514,0.013816,0.010907
1467,0.005384,0.012538,0.014345,0.011505
1468,0.00531,0.012541,0.013751,0.01064
1469,0.005347,0.0125,0.013639,0.012668
1470,0.005361,0.012291,0.014014,0.011283
1471,0.005268,0.012418,0.01338,0.011821
1472,0.008122,0.012327,0.013506,0.010288
1473,0.005322,0.012363,0.013671,0.011337
1474,0.006117,0.012126,0.014665,0.01065
1475,0.005301,0.012602,0.013275,0.011127
1476,0.005316,0.012463,0.013006,0.011406
1477,0.005354,0.01204,0.013146,0.01149
1478,0.00536,0.012533,0.013277,0.011713
1479,0.005315,0.012478,0.014087,0.012271
1480,0.005397,0.012319,0.012866,0.011779
1481,0.005362,0.012411,0.013269,0.012571
1482,0.005416,0.012727,0.013728,0.011505
1483,0.005268,0.012259,0.012794,0.012402
1484,0.005342,0.012364,0.01351,0.011827
1485,0.005325,0.012512,0.013849,0.012609
1486,0.005331,0.012549,0.01334,0.011065
1487,0.005234,0.012963,0.013033,0.013277
1488,0.00525,0.012232,0.012577,0.011423
1489,0.005226,0.01256,0.013132,0.011089
1490,0.005279,0.012291,0.01318,0.011575
1491,0.00564,0.012272,0.012599,0.012603
1492,0.005364,0.012191,0.012739,0.010267
1493,0.00529,0.012147,0.013006,0.009553
1494,0.005427,0.012382,0.012192,0.008963
1495,0.005265,0.012167,0.007783,0.008767
1496,0.006039,0.012275,0.007975,0.008279
1497,0.00552,0.012428,0.007995,0.008632
1498,0.005391,0.012459,0.008818,0.0091
1499,0.010079,0.012296,0.007702,0.011462
1500,0.005557,0.012558,0.007865,0.008337
1501,0.005356,0.012285,0.007986,0.008278
1502,0.005407,0.015305,0.008009,0.008025
1503,0.005234,0.013104,0.007856,0.011111
1504,0.005269,0.0129,0.008106,0.009076
1505,0.005293,0.012681,0.008036,0.008403
1506,0.010197,0.012679,0.008196,0.008073
1507,0.005726,0.012287,0.00768,0.007889
1508,0.005231,0.012701,0.007843,0.009532
1509,0.005304,0.012351,0.008062,0.011328
1510,0.005237,0.012706,0.008089,0.008292
1511,0.005256,0.013319,0.007679,0.008482
1512,0.005287,0.012523,0.008643,0.00863
1513,0.005636,0.012979,0.008324,0.010073
1514,0.005546,0.013595,0.008172,0.010445
1515,0.00537,0.012695,0.007969,0.010607
1516,0.005348,0.01261,0.007548,0.009595
1517,0.005396,0.013395,0.007413,0.009096
1518,0.005321,0.012704,0.008321,0.010593
1519,0.005461,0.012684,0.007993,0.010567
1520,0.005362,0.012678,0.007841,0.008539
1521,0.007963,0.013104,0.007628,0.009325
1522,0.005665,0.013017,0.007767,0.010294
1523,0.005459,0.01253,0.008918,0.008388
1524,0.006975,0.012691,0.007744,0.008797
1525,0.005468,0.013175,0.007598,0.009302
1526,0.005403,0.012935,0.007806,0.009636
1527,0.005751,0.012788,0.008009,0.011247
1528,0.006444,0.014151,0.00738,0.009667
1529,0.005574,0.012411,0.007528,0.010055
1530,0.006428,0.014393,0.008122,0.009492
1531,0.007356,0.01254,0.008981,0.008604
1532,0.00537,0.012949,0.007979,0.009238
1533,0.005349,0.014098,0.007855,0.008957
1534,0.005398,0.012548,0.007691,0.010141
1535,0.005403,0.012934,0.007448,0.009145
1536,0.006223,0.014446,0.007161,0.008926
1537,0.005451,0.012779,0.00717,0.011069
1538,0.005318,0.012855,0.007402,0.009309
1539,0.006348,0.013682,0.007796,0.011441
1540,0.005415,0.01343,0.007664,0.010908
1541,0.005328,0.013116,0.007587,0.010115
1542,0.005425,0.012951,0.0076,0.01052
1543,0.00578,0.013019,0.007346,0.009507
1544,0.005304,0.013845,0.007659,0.010755
1545,0.005449,0.018243,0.007452,0.011378
1546,0.0054,0.013313,0.00757,0.010454
1547,0.005426,0.013026,0.008385,0.009909
1548,0.005357,0.01283,0.007738,0.011485
1549,0.005962,0.012838,0.009156,0.011626
1550,0.005311,0.012764,0.008121,0.010801
1551,0.005477,0.013799,0.008093,0.011425
1552,0.005318,0.012791,0.008788,0.013401
1553,0.005346,0.013527,0.00881,0.010269
1554,0.005381,0.014364,0.009081,0.011381
1555,0.00542,0.012442,0.008369,0.0108
1556,0.005322,0.01503,0.008428,0.010543
1557,0.005302,0.012791,0.009212,0.010614
1558,0.005412,0.013102,0.008619,0.011091
1559,0.005449,0.01309,0.008838,0.011347
1560,0.005285,0.013935,0.009527,0.011768
1561,0.005352,0.013517,0.008839,0.012592
1562,0.005571,0.017284,0.008369,0.012604
1563,0.005435,0.013896,0.007906,0.010247
1564,0.005515,0.014327,0.008099,0.017806
1565,0.005365,0.013461,0.008573,0.014653
1566,0.005361,0.013412,0.008402,0.012816
1567,0.005412,0.01214,0.008372,0.013682
1568,0.005446,0.012057,0.008154,0.013048
1569,0.005383,0.013043,0.008025,0.012803
1570,0.005444,0.012917,0.008133,0.012924
1571,0.00535,0.012829,0.008364,0.012163
1572,0.005328,0.01318,0.008252,0.012227
1573,0.005348,0.012974,0.008846,0.010715
1574,0.005438,0.012722,0.008214,0.012097
1575,0.005501,0.012861,0.008545,0.011424
1576,0.005559,0.012714,0.007928,0.011161
1577,0.005304,0.012802,0.0096,0.010981
1578,0.005254,0.013225,0.00846,0.010876
1579,0.005297,0.013403,0.008164,0.011959
1580,0.00608,0.017808,0.00851,0.013232
1581,0.005374,0.012794,0.009173,0.016512
1582,0.005319,0.013166,0.009479,0.012214
1583,0.005312,0.012161,0.009283,0.012383
1584,0.005415,0.013307,0.007937,0.013492
1585,0.005434,0.0129,0.008205,0.01318
1586,0.008465,0.013104,0.00881,0.01472
1587,0.005398,0.012776,0.008103,0.010503
1588,0.005332,0.013144,0.008383,0.011676
1589,0.00539,0.01312,0.008873,0.012195
1590,0.005336,0.012841,0.008279,0.011819
1591,0.007511,0.013342,0.009132,0.011681
1592,0.005389,0.012686,0.008328,0.017138
1593,0.005273,0.013275,0.007974,0.011947
1594,0.005274,0.012505,0.008094,0.012559
1595,0.005265,0.012221,0.008057,0.014566
1596,0.005285,0.012523,0.00815,0.011143
1597,0.005304,0.011963,0.011217,0.009864
1598,0.005339,0.012661,0.010012,0.010675
1599,0.005256,0.013041,0.008788,0.010339
1600,0.005258,0.012791,0.009246,0.01113
1601,0.005232,0.013126,0.010037,0.010084
1602,0.005259,0.0129,0.00873,0.010558
1603,0.005293,0.012438,0.007908,0.012927
1604,0.005378,0.012584,0.007781,0.010303
1605,0.005501,0.012647,0.008268,0.009959
1606,0.005292,0.01311,0.007933,0.009987
1607,0.005391,0.012825,0.007865,0.011793
1608,0.005275,0.013323,0.007642,0.008687
1609,0.00528,0.013214,0.007784,0.009267
1610,0.005311,0.013146,0.008288,0.009884
1611,0.005326,0.012974,0.007692,0.009519
1612,0.005361,0.013044,0.007693,0.009549
1613,0.005308,0.012556,0.007706,0.009209
1614,0.005327,0.013128,0.007845,0.012729
1615,0.005363,0.012705,0.007707,0.013955
1616,0.005306,0.014374,0.008008,0.015052
1617,0.005366,0.013033,0.008403,0.014439
1618,0.005477,0.012965,0.008441,0.011319
1619,0.005504,0.012194,0.007428,0.011174
1620,0.007964,0.012682,0.007547,0.009653
1621,0.006338,0.013563,0.007922,0.010036
1622,0.005531,0.0128,0.008708,0.01168
1623,0.005358,0.013031,0.008266,0.010682
1624,0.005383,0.012844,0.009027,0.011189
1625,0.005361,0.012544,0.009987,0.013366
1626,0.00548,0.01274,0.008147,0.010702
1627,0.00539,0.012695,0.007981,0.010639
1628,0.005341,0.012872,0.008777,0.010277
1629,0.005368,0.012598,0.008977,0.01034
1630,0.006178,0.012955,0.008127,0.010052
1631,0.005251,0.012749,0.008567,0.009913
1632,0.005799,0.012509,0.009343,0.010346
1633,0.005357,0.012265,0.008873,0.009901
1634,0.005354,0.012632,0.009639,0.012224
1635,0.005376,0.012238,0.009154,0.012928
1636,0.005291,0.012868,0.008395,0.015056
1637,0.005306,0.012418,0.008441,0.013211
1638,0.005369,0.012467,0.008075,0.010727
1639,0.005339,0.012659,0.008206,0.008685
1640,0.005407,0.012762,0.008073,0.009435
1641,0.0054,0.012729,0.00779,0.01026
1642,0.005357,0.01282,0.008121,0.009747
1643,0.007787,0.012345,0.008094,0.011454
1644,0.005285,0.013406,0.008001,0.009582
1645,0.005438,0.013109,0.008087,0.00901
1646,0.008437,0.012989,0.008256,0.00971
1647,0.005276,0.013025,0.007689,0.009673
1648,0.005252,0.012499,0.007761,0.009462
1649,0.00537,0.013145,0.008405,0.009221
1650,0.005354,0.013171,0.008346,0.011259
1651,0.00539,0.013377,0.008581,0.009462
1652,0.005403,0.01317,0.009328,0.009605
1653,0.006247,0.013135,0.008245,0.009463
1654,0.005424,0.013021,0.00911,0.010326
1655,0.005433,0.012764,0.009835,0.011545
1656,0.005255,0.012513,0.008504,0.010258
1657,0.005321,0.013879,0.008036,0.014414
1658,0.005387,0.01295,0.008162,0.011748
1659,0.00529,0.013854,0.009018,0.010542
1660,0.005342,0.012783,0.007976,0.010382
1661,0.005347,0.013159,0.008865,0.011278
1662,0.005425,0.012506,0.008367,0.011356
1663,0.00538,0.01387,0.008873,0.010647
1664,0.005296,0.013091,0.009133,0.013131
1665,0.005329,0.012867,0.00818,0.010912
1666,0.005374,0.013773,0.007981,0.010979
1667,0.00526,0.012845,0.007752,0.009732
1668,0.005284,0.013073,0.008011,0.010069
1669,0.005339,0.012633,0.007659,0.00966
1670,0.005393,0.012784,0.007751,0.009613
1671,0.005373,0.012846,0.007975,0.012158
1672,0.005318,0.012971,0.007976,0.011876
1673,0.005264,0.013682,0.009035,0.011657
1674,0.005344,0.012735,0.008097,0.011988
1675,0.005339,0.013898,0.008017,0.010248
1676,0.00529,0.012891,0.008044,0.009616
1677,0.00638,0.012832,0.008859,0.01104
1678,0.007716,0.012601,0.008634,0.011016
1679,0.005334,0.01363,0.009392,0.010017
1680,0.005372,0.012769,0.007749,0.00934
1681,0.005353,0.013075,0.009247,0.010094
1682,0.005406,0.012301,0.009381,0.010246
1683,0.005369,0.012704,0.010859,0.01097
1684,0.008218,0.012259,0.010656,0.010805
1685,0.005286,0.012344,0.008275,0.009608
1686,0.005316,0.012373,0.008828,0.011986
1687,0.005317,0.013142,0.008679,0.009837
1688,0.005317,0.013752,0.008428,0.010315
1689,0.005339,0.012455,0.008304,0.010169
1690,0.005371,0.012687,0.008039,0.010318
1691,0.00529,0.012954,0.007992,0.009931
1692,0.006285,0.01264,0.008229,0.010509
1693,0.00538,0.01275,0.008969,0.010784
1694,0.005322,0.012366,0.008528,0.010373
1695,0.005363,0.012768,0.008948,0.010243
1696,0.00533,0.012674,0.007938,0.011123
1697,0.005326,0.012688,0.008142,0.009433
1698,0.005276,0.012663,0.008116,0.009109
1699,0.006376,0.012609,0.0086,0.009568
1700,0.005346,0.012455,0.00835,0.010462
1701,0.005315,0.012503,0.008696,0.011612
1702,0.006965,0.012808,0.008138,0.010269
1703,0.005491,0.012913,0.009409,0.010092
1704,0.005326,0.012453,0.008868,0.010041
1705,0.005336,0.012708,0.009087,0.009956
1706,0.005355,0.014964,0.008186,0.009639
1707,0.005386,0.014017,0.008144,0.010458
1708,0.009147,0.013865,0.008017,0.011821
1709,0.005557,0.019153,0.008152,0.009358
1710,0.005245,0.013175,0.008661,0.009556
1711,0.005325,0.012747,0.008787,0.010167
1712,0.005328,0.012666,0.008846,0.010936
1713,0.005336,0.013098,0.009117,0.010192
1714,0.005802,0.013901,0.008922,0.010376
1715,0.00535,0.013113,0.008274,0.012361
1716,0.005269,0.013171,0.007757,0.010318
1717,0.005276,0.014705,0.008132,0.010094
1718,0.005284,0.013141,0.007889,0.009963
1719,0.005297,0.013086,0.00792,0.010133
1720,0.00528,0.012834,0.007857,0.011953
1721,0.005343,0.01335,0.008398,0.011818
1722,0.005359,0.012852,0.009168,0.014366
1723,0.005361,0.012991,0.008456,0.012989
1724,0.005268,0.012809,0.008496,0.013747
1725,0.005375,0.014502,0.009048,0.01073
1726,0.005289,0.013039,0.008216,0.010333
1727,0.005357,0.013254,0.009027,0.010101
1728,0.005844,0.013046,0.008322,0.010601
1729,0.005338,0.012986,0.007994,0.010075
1730,0.005309,0.012826,0.008542,0.010701
1731,0.006284,0.012921,0.009104,0.011406
1732,0.005299,0.013136,0.007758,0.010315
1733,0.005375,0.012727,0.007986,0.011784
1734,0.005226,0.012643,0.007874,0.009222
1735,0.005335,0.013715,0.008525,0.010355
1736,0.005277,0.013901,0.008238,0.013417
1737,0.005349,0.014008,0.008191,0.010346
1738,0.005349,0.013576,0.008021,0.011302
1739,0.005568,0.013032,0.023085,0.019838
1740,0.005705,0.01697,0.029095,0.029707
1741,0.007953,0.012622,0.027573,0.026887
1742,0.005499,0.015406,0.027809,0.024097
1743,0.005647,0.012593,0.030509,0.022794
1744,0.005436,0.01206,0.028555,0.022692
1745,0.005475,0.016038,0.027449,0.151319
1746,0.005539,0.012416,0.028764,0.020213
1747,0.005614,0.012555,0.029427,0.02084
1748,0.005502,0.012071,0.028391,0.021092
1749,0.005518,0.012579,0.028423,0.020614
1750,0.005503,0.012574,0.027474,0.020496
1751,0.005505,0.012314,0.028632,0.020676
1752,0.005653,0.012432,0.02773,0.023925
1753,0.00549,0.013161,0.027822,0.028251
1754,0.005593,0.012461,0.028008,0.027495
1755,0.005492,0.012562,0.027376,0.023436
1756,0.005617,0.012461,0.027142,0.021312
1757,0.006607,0.012508,0.028059,0.020894
1758,0.005568,0.012378,0.028199,0.019956
1759,0.005549,0.0127,0.028287,0.02761
1760,0.005532,0.012416,0.026844,0.021444
1761,0.005597,0.01245,0.02796,0.023021
1762,0.005504,0.013367,0.027523,0.020861
1763,0.005421,0.012334,0.027501,0.022149
1764,0.009488,0.012386,0.029126,0.025562
1765,0.007349,0.012731,0.027733,0.023138
1766,0.005594,0.012017,0.027409,0.021999
1767,0.005551,0.01222,0.028138,0.024525
1768,0.00561,0.012244,0.0297,0.022668
1769,0.005591,0.012106,0.028783,0.020309
1770,0.005619,0.012608,0.028507,0.020746
1771,0.006292,0.012084,0.027676,0.023039
1772,0.00732,0.012761,0.027901,0.02343
1773,0.007663,0.013764,0.027337,0.022884
1774,0.006686,0.012664,0.027285,0.023834
1775,0.005495,0.012285,0.027285,0.024666
1776,0.006849,0.012948,0.027559,0.023169
1777,0.006299,0.012218,0.02774,0.02281
1778,0.005466,0.012457,0.027688,0.024571
1779,0.005559,0.012232,0.027402,0.026763
1780,0.005642,0.012221,0.028448,0.023772
1781,0.005662,0.012046,0.028155,0.023707
1782,0.005496,0.012387,0.029221,0.02363
1783,0.005462,0.014482,0.028801,0.023588
1784,0.005467,0.013448,0.027815,0.0233
1785,0.005652,0.012461,0.027445,0.026717
1786,0.00552,0.012823,0.027107,0.023998
1787,0.005528,0.012353,0.028033,0.022681
1788,0.005439,0.012236,0.027754,0.024585
1789,0.006515,0.012376,0.028414,0.024268
1790,0.005493,0.012604,0.028038,0.024212
1791,0.005395,0.012358,0.028405,0.025767
1792,0.005447,0.012418,0.027776,0.021439
1793,0.005397,0.012132,0.027612,0.021553
1794,0.006243,0.01222,0.027411,0.021257
1795,0.006645,0.012484,0.029363,0.023481
1796,0.005464,0.012221,0.028583,0.022644
1797,0.00547,0.012552,0.028876,0.02197
1798,0.005506,0.013132,0.027673,0.025444
1799,0.005445,0.013497,0.028197,0.021556
1800,0.005443,0.013504,0.02731,0.020411
1801,0.005454,0.012824,0.026535,0.020916
1802,0.005482,0.012923,0.02689,0.023923
1803,0.005455,0.012216,0.026382,0.024656
1804,0.005467,0.012249,0.026718,0.021472
1805,0.005453,0.012212,0.027786,0.024113
1806,0.007098,0.013229,0.027305,0.023284
1807,0.005518,0.012459,0.026759,0.022586
1808,0.005414,0.01225,0.02683,0.02435
1809,0.005441,0.012258,0.026622,0.023875
1810,0.005454,0.012478,0.027479,0.022978
1811,0.005397,0.011965,0.027434,0.022931
1812,0.005442,0.012195,0.02681,0.022354
1813,0.005562,0.012163,0.027172,0.024986
1814,0.005512,0.012045,0.027459,0.024229
1815,0.005503,0.012062,0.027469,0.024476
1816,0.005522,0.01234,0.026693,0.023801
1817,0.005575,0.01229,0.027013,0.024807
1818,0.005639,0.012352,0.027616,0.022984
1819,0.005498,0.012363,0.026515,0.024119
1820,0.006348,0.012208,0.026402,0.023468
1821,0.005827,0.012153,0.026955,0.022487
1822,0.005456,0.012201,0.026828,0.023676
1823,0.005535,0.012283,0.026627,0.024422
1824,0.005674,0.012182,0.026612,0.024331
1825,0.00539,0.012278,0.027083,0.024993
1826,0.005431,0.012253,0.028267,0.024536
1827,0.005466,0.01231,0.027878,0.026331
1828,0.005452,0.012187,0.027327,0.024619
1829,0.005513,0.012396,0.028604,0.027005
1830,0.00598,0.01224,0.02772,0.023623
1831,0.005476,0.013109,0.027348,0.021691
1832,0.005452,0.012914,0.027048,0.024537
1833,0.005473,0.012106,0.027302,0.021222
1834,0.005517,0.012005,0.026767,0.02259
1835,0.005517,0.012183,0.026984,0.022916
1836,0.005822,0.012232,0.02659,0.024098
1837,0.005581,0.012488,0.027829,0.019868
1838,0.005815,0.012569,0.026915,0.02193
1839,0.006011,0.012125,0.026497,0.024166
1840,0.005543,0.012158,0.026574,0.026775
1841,0.005468,0.012113,0.026782,0.02357
1842,0.005615,0.012256,0.026658,0.024751
1843,0.005564,0.012093,0.026633,0.022184
1844,0.005594,0.012633,0.026355,0.022611
1845,0.005611,0.012595,0.027168,0.024979
1846,0.005569,0.012491,0.027045,0.0244
1847,0.005557,0.012374,0.026843,0.027717
1848,0.005545,0.012325,0.026945,0.025472
1849,0.005535,0.012308,0.02755,0.023944
1850,0.005532,0.012306,0.026506,0.02299
1851,0.005513,0.012025,0.026559,0.024457
1852,0.005487,0.012749,0.027437,0.029156
1853,0.006735,0.011963,0.027455,0.023728
1854,0.005433,0.011949,0.026584,0.023415
1855,0.006207,0.01192,0.027606,0.027918
1856,0.007248,0.012229,0.027992,0.029946
1857,0.005856,0.012511,0.028178,0.026211
1858,0.005458,0.011966,0.027452,0.025993
1859,0.005402,0.012387,0.028458,0.025862
1860,0.005424,0.012231,0.027699,0.025916
1861,0.005425,0.012123,0.02698,0.024303
1862,0.005756,0.012081,0.027929,0.025191
