Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess,FPS
1778,"0,005384","0,012649","0,001273","0,004613",0,"23,919106",0,"2,206087","5,813599","1,914501",
1779,"0,005331","0,012483","0,00226","0,006341",0,"26,414258",0,"2,278805","5,889416","1,854658",
1780,"0,00538","0,01305","0,001306","0,00385",0,"23,585758",0,"2,225637","6,379128","1,960754",
1781,"0,005318","0,015414","0,00127","0,003889",0,"25,890759",0,"2,399683","5,962372","1,874924",
1782,"0,00532","0,013182","0,002628","0,003809",0,"24,938838",0,"2,314806","5,890846","2,719879",
1783,"0,005779","0,015041","0,001183","0,003915",0,"25,918505",0,"2,277136","6,058216","2,900362",
1784,"0,005934","0,015201","0,001168","0,004442",0,"26,743576",0,"2,677917","7,802486","1,881838",
1785,"0,010145","0,012689","0,002301","0,003736",0,"28,869984",0,"2,206087","6,199837","1,817703",
1786,"0,005369","0,012292","0,00116","0,00373",0,"22,551242",0,"2,216816","5,774498","1,898766",
1787,"0,005397","0,012159","0,00143","0,003794",0,"22,779854",0,"2,232075","5,755186","1,909971",
1788,"0,006483","0,012345","0,001852","0,004781",0,"25,460415",0,"2,376318","5,777836","1,802683",
1789,"0,005386","0,012171","0,001205","0,004598",0,"23,360344",0,"2,184153","5,771637","1,787186",
1790,"0,005441","0,01241","0,001149","0,005984",0,"24,984631",0,"2,202272","5,904436","1,939774",
1791,"0,005634","0,012936","0,00208","0,005935",0,"26,584917",0,"2,213717","5,817652","2,38061",
1792,"0,006983","0,01207","0,001241","0,005006",0,"25,299739",0,"2,189398","5,800009","1,856804",
1793,"0,0054","0,012415","0,001143","0,003887",0,"22,844719",0,"2,386808","5,827904","1,842976",
1794,"0,00534","0,013943","0,002508","0,003723",0,"25,514816",0,"3,36957","5,947351","2,078772",
1795,"0,005412","0,012834","0,001212","0,006432",0,"25,891113",0,"2,201319","6,327629","1,876831",
1796,"0,005299","0,012621","0,001243","0,00421",0,"23,372824",0,"2,187252","5,891562","1,91021",
1797,"0,00542","0,014087","0,004137","0,004143",0,"27,787533",0,"2,517939","5,83005","1,982927",
1798,"0,006046","0,013592","0,001243","0,005155",0,"26,036012",0,"2,821922","5,958557","1,831293",
1799,"0,005307","0,013311","0,001106","0,003624",0,"23,348538",0,"2,321482","6,482363","1,990795",
1800,"0,00552","0,014335","0,002109","0,004027",0,"25,990058",0,"3,498793","5,822182","1,861572",
1801,"0,005429","0,013031","0,001106","0,003678",0,"23,243829",0,"2,39253","6,288052","1,987934",
1802,"0,00541","0,012321","0,001181","0,003743",0,"22,655946",0,"2,260685","5,849123","1,914024",
1803,"0,005299","0,013866","0,001301","0,005935",0,"26,400657",0,"2,289534","5,947828","2,751589",
1804,"0,005348","0,012362","0,002512","0,00546",0,"25,68282",0,"2,215624","5,823135","1,896143",
1805,"0,006153","0,012442","0,001137","0,003689",0,"23,420858",0,"2,355337","5,795717","1,8332",
1806,"0,00553","0,013053","0,001201","0,004504",0,"24,28881",0,"2,283573","6,333351","1,822948",
1807,"0,005333","0,012411","0,001951","0,003716",0,"23,411386",0,"2,32482","5,825043","1,870632",
1808,"0,006002","0,01241","0,001232","0,003652",0,"23,295288",0,"2,305031","5,779743","1,924515",
1809,"0,005565","0,01203","0,002218","0,003644",0,"23,456378",0,"2,209902","5,76973","1,786709",
1810,"0,007123","0,013644","0,001034","0,003604",0,"25,405024",0,"2,269745","6,878853","1,946926",
1811,"0,005469","0,012414","0,002409","0,003587",0,"23,878818",0,"2,231359","5,859852","1,796007",
1812,"0,005312","0,012627","0,001059","0,003959",0,"22,956466",0,"2,345324","5,8465","2,135038",
1813,"0,005367","0,014989","0,001203","0,00437",0,"25,929257",0,"2,439499","6,843805","1,994133",
1814,"0,00534","0,014482","0,001056","0,004411",0,"25,288061",0,"2,733707","5,903006","3,455877",
1815,"0,005977","0,013735","0,002479","0,00593",0,"28,121297",0,"2,59304","6,970167","1,805067",
1816,"0,005536","0,012571","0,001144","0,005459",0,"24,710609",0,"2,328873","5,986929","1,845121",
1817,"0,00582","0,012074","0,001302","0,003741",0,"22,936305",0,"2,250433","5,776167","1,769543",
1818,"0,006724","0,012298","0,002146","0,003623",0,"24,790612",0,"2,339363","5,818605","1,851797",
1819,"0,0053","0,012934","0,00108","0,005083",0,"24,396652",0,"2,13027","5,833626","2,651691",
1820,"0,005347","0,012201","0,001225","0,004836",0,"23,609085",0,"2,235174","5,756378","1,780272",
1821,"0,005376","0,015705","0,001949","0,004466",0,"27,496934",0,"4,703522","6,547689","1,867533",
1822,"0,005373","0,014721","0,001195","0,004225",0,"25,513792",0,"2,309322","6,392241","3,642321",
1823,"0,005419","0,01422","0,001116","0,004082",0,"24,83714",0,"2,829313","6,979465","1,893759",
1824,"0,00645","0,015966","0,002061","0,004719",0,"29,196134",0,"2,233744","8,796692","2,553701",
1825,"0,005566","0,01444","0,001139","0,004209",0,"25,354143",0,"2,582788","7,368803","1,954079",
1826,"0,00603","0,013442","0,001045","0,004774",0,"25,291678",0,"2,202988","6,799459","1,955509",
1827,"0,005639","0,013556","0,002036","0,006397",0,"27,627784",0,"2,253056","6,016493","2,605915",
1828,"0,00543","0,01543","0,001113","0,005227",0,"27,200576",0,"3,140926","7,646561","2,229214",
1829,"0,00568","0,014461","0,002022","0,004151",0,"26,313585",0,"2,861023","6,108046","2,45142",
1830,"0,005302","0,012883","0,002211","0,003905",0,"24,300138",0,"2,655268","5,850792","1,893997",
1831,"0,005343","0,012463","0,001095","0,00417",0,"23,071827",0,"2,340078","5,837917","2,014637",
1832,"0,005433","0,012219","0,001147","0,004606",0,"23,404729",0,"2,283812","5,720615","1,800299",
1833,"0,00584","0,012603","0,0027","0,004191",0,"25,333372",0,"2,255678","5,960703","1,790762",
1834,"0,005945","0,012801","0,001192","0,004283",0,"24,221063",0,"2,285242","6,069183","2,041578",
1835,"0,005789","0,013458","0,001081","0,003996",0,"24,324458",0,"2,326012","6,72102","1,863003",
1836,"0,006349","0,012428","0,001756","0,004591",0,"25,124825",0,"2,31576","5,772114","1,94478",
1837,"0,005561","0,012514","0,002354","0,004069",0,"24,498157",0,"2,301931","5,785704","2,034664",
1838,"0,005368","0,012391","0,001119","0,004607",0,"23,484795",0,"2,246141","5,860329","1,838446",
1839,"0,005347","0,012603","0,001515","0,00667",0,"26,135949",0,"2,164125","5,843401","1,922131",
1840,"0,005328","0,0128","0,002077","0,004778",0,"24,983254",0,"2,369404","5,886793","1,985073",
1841,"0,005673","0,015729","0,001239","0,00413",0,"26,770744",0,"3,535271","5,937576","1,970768",
1842,"0,005384","0,01411","0,001236","0,004419",0,"25,149144",0,"2,36392","6,002426","2,202272",
1843,"0,005322","0,012939","0,001915","0,004259",0,"24,43422",0,"2,435684","5,921364","2,02179",
1844,"0,006543","0,014339","0,001095","0,004617",0,"26,593589",0,"3,511667","6,20079","2,039909",
1845,"0,005414","0,012308","0,001258","0,004693",0,"23,673694",0,"2,238989","5,770445","1,966238",
1846,"0,00543","0,012662","0,002145","0,004955",0,"25,19206",0,"2,291918","5,825758","1,97506",
1847,"0,005294","0,012179","0,001094","0,004222",0,"22,788429",0,"2,140522","5,75304","1,866341",
1848,"0,005512","0,012239","0,001019","0,00424",0,"23,010417",0,"2,116203","5,819321","1,864433",
1849,"0,005334","0,0172","0,002387","0,004717",0,"29,637487",0,"2,205849","6,300449","3,681421",
1850,"0,005497","0,017202","0,004598","0,005209",2,"32,505669","2,299147","2,980471","5,795717","3,86548",
1851,"0,007175","0,016901","0,004501","0,006582",3,"35,158966","1,500476","2,549887","5,784035","3,730297",
1852,"0,005467","0,021672","0,004105","0,00692",3,"38,164817","1,36841","5,828857","5,711794","3,715992",
1853,"0,005722","0,017044","0,005475","0,006925",3,"35,165879","1,824834","2,233028","5,774498","3,843784",
1854,"0,006256","0,021403","0,005208","0,007036",5,"39,901968","1,041543","3,462315","6,910801","4,032612",
1855,"0,007798","0,019212","0,005039","0,005733",5,"37,782087","1,007763","2,510071","5,789518","5,129814",
1856,"0,005365","0,019504","0,006715","0,00705",6,"38,633559","1,119232","2,289534","5,895853","4,657984",
1857,"0,005341","0,021737","0,005501","0,005869",6,"38,448565","0,916844","3,269672","8,714914","4,290819",
1858,"0,005337","0,017563","0,007301","0,005599",8,"35,799843","0,912569","2,592564","6,882429","3,76749",
1859,"0,005386","0,017436","0,007611","0,005948",10,"36,380558","0,761093","2,441883","6,956816","3,667831",
1860,"0,005358","0,016288","0,006507","0,006215",10,"34,367751","0,650726","2,539873","5,855799","3,588676",
1861,"0,005768","0,016603","0,012888","0,006147",11,"41,407498","1,171644","2,36249","5,849838","3,688097",
1862,"0,005374","0,017866","0,01285","0,007362",13,"43,452339","0,988489","2,470255","5,871058","3,749847",
1863,"0,005301","0,018667","0,011593","0,008953",14,"44,514374","0,828086","2,30217","5,827427","5,571127",
1864,"0,005506","0,024949","0,013945","0,009216",15,"53,616786","0,929682","4,299641","5,778074","3,71933",
1865,"0,005446","0,018449","0,011939","0,008585",15,"44,419013","0,795908","2,490759","5,856752","3,569126",
1866,"0,005934","0,022197","0,010702","0,007693",16,"46,526732","0,668905","4,385948","6,602764","4,076481",
1867,"0,007234","0,018137","0,014173","0,00912",17,"48,664372","0,833712","2,417088","5,931854","3,940105",
1868,"0,006559","0,022724","0,014442","0,008227",18,"51,951058","0,802307","2,596378","5,936384","4,936695",
1869,"0,005356","0,023499","0,013494","0,00943",20,"51,778575","0,674678","3,67713","6,907225","7,072449",
1870,"0,007368","0,023908","0,012172","0,010166",22,"53,614704","0,553261","2,223492","5,785942","3,929853",
1871,"0,005423","0,017639","0,012823","0,011548",20,"47,432893","0,641156","3,283978","5,771875","3,701687",
1872,"0,005428","0,017908","0,010493","0,00875",22,"42,579233","0,476953","2,254486","5,746365","7,130623",
1873,"0,007689","0,021269","0,011913","0,008907",22,"49,777896","0,541478","2,93231","5,846739","4,266739",
1874,"0,005656","0,026978","0,014322","0,008944",23,"55,900699","0,622689","2,528191","5,882502","3,725052",
1875,"0,005616","0,01945","0,011555","0,010944",23,"47,564959","0,502408","5,546331","5,914927","4,260302",
1876,"0,005463","0,0181","0,016209","0,014605",22,"54,376734","0,736788","2,33531","5,741596","3,866434",
1877,"0,010333","0,021294","0,013464","0,014096",24,"59,18777","0,561007","2,529383","7,311583","3,669262",
1878,"0,005446","0,021713","0,012587","0,012517",25,"52,262935","0,503465","2,717733","5,876541","5,563498",
1879,"0,005405","0,017744","0,013112","0,011931",24,"48,192683","0,546334","3,252268","8,621216","9,549856",
1880,"0,005507","0,019784","0,013136","0,013327",25,"51,753102","0,525429","2,835035","6,677628","5,78618",
1881,"0,007442","0,022189","0,013162","0,011982",25,"54,774439","0,526461","2,386808","7,808208","4,6525",
1882,"0,005473","0,028339","0,013813","0,013413",27,"61,038588","0,511597","2,049446","10,139227","6,211758",
1883,"0,006102","0,023493","0,015622","0,012378",28,"57,595804","0,557934","2,16651","8,54373","9,893894",
1884,"0,006334","0,021148","0,013121","0,012049",26,"52,651616","0,504653","2,339363","7,062912","9,424925",
1885,"0,005332","0,021564","0,01332","0,013274",27,"53,489433","0,49332","3,344059","8,540154","8,631468",
1886,"0,006119","0,026805","0,014021","0,012178",27,"59,122723","0,519283","2,198696","8,253813","4,055023",
1887,"0,005313","0,029391","0,013827","0,014667",27,"63,198367","0,512101","3,63493","6,175995","5,547047",
1888,"0,005418","0,026382","0,012935","0,012238",27,"56,9725","0,479089","2,520323","9,394884","3,802776",
1889,"0,005437","0,032379","0,014835","0,012335",27,"64,986871","0,549453","2,937078","7,999182","3,854275",
1890,"0,005384","0,026785","0,012623","0,015385",26,"60,17629","0,485509","2,307653","8,622885","6,55818",
1891,"0,006311","0,024505","0,014219","0,018395",27,"63,430205","0,526641","2,87056","6,798983","6,878138",
1892,"0,00539","0,026809","0,015462","0,016037",29,"63,697278","0,533159","2,176762","7,907629","3,813744",
1893,"0,012356","0,025563","0,019327","0,014883",29,"72,129361","0,666435","2,390146","5,833149","6,365776",
1894,"0,010976","0,02319","0,016355","0,014609",29,"65,129992","0,563955","2,803802","5,786657","7,504463",
1895,"0,00645","0,023268","0,015152","0,014659",31,"59,529271","0,488774","2,584934","8,816719","3,87764",
1896,"0,005448","0,02534","0,016687","0,018552",31,"66,026946","0,538301","2,382994","6,699324","9,962082",
1897,"0,005537","0,027654","0,01772","0,014348",33,"65,26008","0,536978","2,497435","10,007858","4,652739",
1898,"0,005589","0,029853","0,019196","0,01341",31,"68,048917","0,619235","2,619982","8,831739","9,750366",
1899,"0,0055","0,026331","0,016564","0,013476",33,"61,871003","0,501946","2,2223","8,007526","4,80938",
1900,"0,011882","0,028463","0,016457","0,0156",34,"72,401724","0,484035","11,848927","7,01189","7,815123",
1901,"0,007475","0,023647","0,016114","0,016272",34,"63,508214","0,473954","2,240896","7,309914","4,086971",
1902,"0,00582","0,025336","0,016669","0,013337",34,"61,161988","0,490266","2,14529","7,599831","4,340172",
1903,"0,005342","0,026173","0,015991","0,014578",34,"62,083887","0,470317","2,347946","8,119583","10,071993",
1904,"0,006637","0,032036","0,022173","0,016555",34,"77,402164","0,652149","3,968","8,212328","3,819227",
1905,"0,008122","0,029139","0,019934","0,025551",36,"82,745811","0,553721","1,991749","7,592678","8,393049",
1906,"0,007123","0,036776","0,019489","0,020085",36,"83,473209","0,541364","2,113819","5,702734","3,824711",
1907,"0,00559","0,02966","0,019326","0,019741",36,"74,318039","0,536841","6,471157","6,254911","3,889084",
1908,"0,006801","0,030185","0,021831","0,021765",36,"80,581852","0,606416","2,226353","5,871534","7,674694",
1909,"0,005544","0,021236","0,018488","0,016832",36,"62,100995","0,513569","1,975536","6,220341","3,822088",
1910,"0,005711","0,027221","0,017985","0,016748",36,"67,66434","0,499576","1,975536","6,220341","3,822088",
1911,"0,00577","0,025444","0,025002","0,013425",35,"69,641842","0,714351","1,975536","6,220341","3,822088",
1912,"0,005662","0,026958","0,01749","0,014773",35,"64,88228","0,499725","1,968622","6,291151","10,829687",
1913,"0,007221","0,030032","0,016988","0,014552",36,"68,792258","0,471888","2,542257","6,156445","6,994247",
1914,"0,006468","0,021188","0,017393","0,017998",37,"63,047091","0,470084","2,274275","6,013155","5,579233",
1915,"0,007575","0,026604","0,016091","0,016701",37,"66,970596","0,434882","2,037764","5,692959","3,684521",
1916,"0,010723","0,0269","0,016151","0,016885",37,"70,658783","0,436522","2,453566","5,75304","3,848791",
1917,"0,006884","0,023854","0,017896","0,01619",37,"64,82554","0,483687","2,597094","8,555889","3,970861",
1918,"0,005569","0,021746","0,017944","0,016563",38,"61,822051","0,472202","2,725363","5,791664","3,825665",
1919,"0,005397","0,031018","0,017238","0,015362",37,"69,015407","0,465895","2,20871","5,74708","3,753901",
1920,"0,005455","0,029487","0,017833","0,017564",37,"70,339698","0,481977","2,390385","5,670309","3,678322",
1921,"0,005873","0,022387","0,024193","0,015249",36,"67,701589","0,672024","2,788544","5,687714","3,757",
1922,"0,005428","0,020694","0,016671","0,015731",38,"58,524657","0,438723","2,506018","5,783081","3,784657",
1923,"0,005594","0,025632","0,018181","0,013068",37,"62,474736","0,491368","2,920389","7,703543","5,836248",
1924,"0,009457","0,01849","0,019575","0,025448",39,"72,969677","0,501923","2,552986","5,831242","3,884315",
1925,"0,005506","0,019749","0,020437","0,018288",39,"63,979169","0,524025","2,652884","5,755424","4,04501",
1926,"0,007056","0,025173","0,016521","0,016133",37,"64,88231","0,446518","2,492905","5,677223","4,247427",
1927,"0,006424","0,019214","0,016255","0,015636",38,"57,52847","0,42775","4,473925","8,299828","5,365133",
1928,"0,011272","0,018392","0,017354","0,017457",37,"64,474152","0,469027","4,843473","5,817652","4,091978",
1929,"0,01328","0,018897","0,020043","0,021608",36,"73,827685","0,556743","2,057552","8,357286","4,209995",
1930,"0,00537","0,019607","0,016361","0,015358",37,"56,696971","0,442201","2,614737","5,660772","3,593206",
1931,"0,005687","0,019539","0,017856","0,017678",37,"60,760573","0,48259","2,850533","5,838633","3,989458",
1932,"0,005438","0,025073","0,015784","0,016106",37,"62,400414","0,426592","4,071712","6,155252","3,783464",
1933,"0,006836","0,019441","0,021788","0,016808",37,"64,873271","0,588858","3,477573","5,783081","3,56698",
1934,"0,006013","0,021757","0,017638","0,016124",36,"61,532825","0,489953","2,429962","5,720377","3,752947",
1935,"0,00545","0,020086","0,019772","0,012823",36,"58,131129","0,549229","2,104282","5,722046","4,174471",
1936,"0,005428","0,02648","0,016341","0,019105",36,"67,354484","0,453925","2,690077","5,836487","4,11129",
1937,"0,006701","0,02324","0,018751","0,015356",35,"64,049015","0,535745","2,307415","5,778551","5,197048",
1938,"0,005353","0,02086","0,015895","0,014943",35,"57,051015","0,454148","2,134562","5,725384","3,641844",
1939,"0,005407","0,01819","0,015485","0,015083",34,"54,164556","0,455448","2,544403","8,811235","6,309509",
1940,"0,007925","0,020604","0,014576","0,01459",34,"57,694617","0,4287","2,810478","7,866621","3,713608",
1941,"0,005378","0,021939","0,016588","0,014228",34,"58,132751","0,487887","2,605677","5,772352","3,886461",
1942,"0,005411","0,019746","0,014512","0,014734",33,"54,40335","0,439766","2,013206","5,707979","3,889799",
1943,"0,005594","0,018366","0,016486","0,014161",32,"54,607109","0,515198","2,485037","5,726099","4,190445",
1944,"0,005378","0,022431","0,017251","0,014465",32,"59,524729","0,53908","2,472878","5,739689","4,387856",
1945,"0,005393","0,022697","0,015619","0,014932",31,"58,640022","0,503824","2,532005","5,682468","3,756285",
1946,"0,006705","0,020365","0,014355","0,01641",30,"57,835163","0,478509","3,693819","5,796909","3,725767",
1947,"0,005449","0,018144","0,015261","0,011821",29,"50,675325","0,526247","2,977848","5,815268","3,805399",
1948,"0,005423","0,032021","0,014227","0,014379",31,"66,050119","0,458946","2,321005","6,070614","3,565311",
1949,"0,005383","0,021424","0,01403","0,013486",30,"54,322895","0,467657","2,542496","5,87368","3,665686",
1950,"0,005549","0,018277","0,014833","0,013506",31,"52,165356","0,478473","2,147198","5,702972","3,78871",
1951,"0,005497","0,017664","0,015497","0,018519",30,"57,177127","0,516567","2,223969","5,70941","3,831625",
1952,"0,005424","0,019305","0,014632","0,017293",31,"56,653886","0,472013","2,351761","5,858421","3,819704",
1953,"0,006787","0,02062","0,014698","0,013603",28,"55,708246","0,524925","2,435923","5,860806","3,767729",
1954,"0,005309","0,018296","0,015292","0,013297",30,"52,194155","0,509722","2,387047","7,745028","4,190207",
1955,"0,009587","0,021176","0,015712","0,013607",30,"60,081475","0,523727","3,965855","6,146431","4,04048",
1956,"0,006815","0,02204","0,014886","0,014791",30,"58,530923","0,496187","4,50182","6,277084","3,71933",
1957,"0,005337","0,01919","0,014334","0,014294",30,"53,154773","0,477789","2,482176","6,112576","4,01926",
1958,"0,005331","0,019903","0,016215","0,015453",30,"56,901775","0,540494","2,438307","5,787849","3,674746",
1959,"0,005416","0,017799","0,014324","0,0116",30,"49,13785","0,477455","1,988411","5,696774","3,713131",
1960,"0,00538","0,017783","0,015017","0,013725",30,"51,905419","0,500571","3,056049","8,830309","4,085064",
1961,"0,005349","0,017846","0,013947","0,015699",30,"52,840786","0,464904","2,495527","5,777121","3,721952",
1962,"0,005318","0,017826","0,015816","0,015223",31,"54,182134","0,510191","2,492666","5,861282","3,780842",
1963,"0,005408","0,02358","0,016699","0,013977",32,"59,663638","0,521829","2,695322","5,792856","5,140305",
1964,"0,006077","0,024588","0,01912","0,015903",33,"65,686843","0,579394","2,871275","6,763697","4,53496",
1965,"0,006409","0,021047","0,016503","0,017078",32,"61,035931","0,515707","2,508879","5,84054","3,699541",
1966,"0,007303","0,020816","0,017048","0,013397",32,"58,563714","0,532748","2,607584","8,045435","4,108429",
1967,"0,006158","0,018533","0,018514","0,013266",31,"56,471459","0,597231","2,497673","5,782604","3,87311",
1968,"0,005447","0,017231","0,017884","0,014165",35,"54,726783","0,510971","3,499508","7,903576","4,658699",
1969,"0,005459","0,027521","0,017373","0,014068",35,"64,420317","0,496369","2,327919","7,995129","3,747702",
1970,"0,005419","0,02031","0,016874","0,013411",34,"56,014618","0,496296","2,676964","5,723476","3,720522",
1971,"0,005414","0,019102","0,017993","0,013935",36,"56,443929","0,499799","2,776146","5,740404","4,774809",
1972,"0,005512","0,019866","0,019415","0,015271",36,"60,063402","0,539301","2,742052","7,658243","4,020452",
1973,"0,007491","0,022075","0,017695","0,013376",36,"60,636758","0,491526","4,332542","5,77569","3,802538",
1974,"0,006772","0,020087","0,019273","0,014998",35,"61,128922","0,550645","5,394936","6,422043","3,894567",
1975,"0,005541","0,025645","0,017201","0,013694",37,"62,081154","0,464883","2,539396","6,430626","4,051685",
1976,"0,00818","0,018561","0,015691","0,014467",36,"56,900251","0,435867","2,470493","5,800009","4,593849",
1977,"0,005355","0,022795","0,016506","0,013362",36,"58,018129","0,458489","4,039288","6,420612","5,07021",
1978,"0,00545","0,020668","0,016608","0,015045",36,"57,771005","0,461329","3,20673","5,731583","3,819704",
1979,"0,006727","0,018509","0,018598","0,016575",37,"60,409509","0,502657","3,339291","8,910179","3,534794",
1980,"0,011011","0,022248","0,018294","0,018873",38,"70,426552","0,481431","2,621174","5,885363","3,769636",
1981,"0,005472","0,024425","0,01732","0,017018",38,"64,233954","0,455778","3,185034","6,711245","3,75247",
1982,"0,00535","0,021243","0,02133","0,01628",38,"64,202783","0,561324","2,609491","7,654667","3,609657",
1983,"0,005434","0,025657","0,018824","0,014316",36,"64,231489","0,522901","2,298117","6,052017","4,080296",
1984,"0,005371","0,02022","0,020066","0,016137",38,"61,79393","0,528047","3,216267","7,8578","3,837109",
1985,"0,005465","0,020655","0,019122","0,015732",39,"60,974029","0,490306","2,659798","5,831957","4,553795",
1986,"0,006482","0,023624","0,018986","0,015465",40,"64,556761","0,47465","2,572536","6,541729","5,973339",
1987,"0,005441","0,018976","0,020054","0,014844",39,"59,31469","0,514208","3,60465","5,793333","3,992796",
1988,"0,008861","0,021792","0,01737","0,015258",38,"63,281037","0,457111","2,551794","5,898952","3,900766",
1989,"0,005767","0,017998","0,018185","0,015601",37,"57,549789","0,491477","2,313852","5,760908","3,865719",
1990,"0,005437","0,020091","0,016036","0,01544",38,"57,004278","0,422003","6,22201","7,031441","3,733158",
1991,"0,005445","0,022181","0,017327","0,014735",35,"59,687583","0,495046","3,210306","5,934","4,850864",
1992,"0,008359","0,020698","0,017067","0,014378",36,"60,500988","0,474083","2,619505","5,823851","3,76296",
1993,"0,005408","0,021843","0,016981","0,015007",39,"59,238845","0,435403","2,68507","5,903721","3,723383",
1994,"0,006584","0,025467","0,017077","0,014642",38,"63,771217","0,449401","2,543449","5,769491","4,225731",
1995,"0,005631","0,022579","0,017033","0,013546",38,"58,788284","0,448234","2,275229","5,769491","3,701687",
1996,"0,006545","0,020021","0,017734","0,015761",38,"60,060859","0,466693","2,523899","5,846739","3,693581",
1997,"0,006289","0,01996","0,018033","0,014629",41,"58,910085","0,439828","2,962112","5,765676","3,715277",
1998,"0,007341","0,019001","0,017807","0,014775",42,"58,923904","0,423974","2,469778","6,259441","4,06909",
1999,"0,005587","0,024407","0,01965","0,015835",41,"65,477512","0,479258","5,156517","7,606268","4,83942",
2000,"0,005783","0,024401","0,01814","0,015362",41,"63,686081","0,442436","2,774","5,863905","5,934954",
2001,"0,005469","0,019736","0,018275","0,015333",42,"58,813973","0,435125","2,36249","5,775213","3,89123",
2002,"0,005492","0,022259","0,018594","0,017797",42,"64,141827","0,442721","2,57659","5,736113","3,836632",
2003,"0,006432","0,020476","0,017554","0,015415",42,"59,876837","0,417947","2,659798","5,776167","3,71623",
2004,"0,009119","0,018382","0,018611","0,020251",43,"66,362379","0,432804","2,789259","5,75757","4,159927",
2005,"0,006533","0,018025","0,019545","0,018866",42,"62,968651","0,465355","5,61142","5,994081","3,542185",
2006,"0,005606","0,021539","0,018233","0,016219",44,"61,597702","0,414387","2,40159","6,681442","3,800154",
2007,"0,005723","0,020645","0,019209","0,013583",43,"59,159757","0,446724","2,755642","5,927086","5,450487",
2008,"0,005871","0,024467","0,02061","0,017489",43,"68,43767","0,479301","2,684116","6,963015","4,262686",
2009,"0,005353","0,02239","0,022562","0,015397",43,"65,70252","0,524709","2,494812","7,756948","4,246235",
2010,"0,005495","0,019223","0,019897","0,017498",44,"62,113131","0,452199","2,75445","5,74398","3,769159",
2011,"0,00774","0,018448","0,019664","0,017265",43,"63,117875","0,457312","5,932331","5,722046","3,577709",
2012,"0,006483","0,020185","0,020382","0,017776",44,"64,825492","0,463224","2,16341","7,773876","4,117727",
2013,"0,005394","0,020436","0,0203","0,019143",44,"65,272054","0,461355","2,766609","5,868435","4,083633",
2014,"0,005403","0,02132","0,02351","0,030873",44,"81,106059","0,534316","2,774954","5,784988","3,830194",
2015,"0,005597","0,019405","0,027417","0,018652",45,"71,070421","0,609266","4,220247","6,694794","3,900051",
2016,"0,005593","0,02155","0,020216","0,022834",45,"70,19343","0,449253","2,67601","5,787373","4,128933",
2017,"0,005565","0,020324","0,02147","0,01882",46,"66,177482","0,466729","6,169558","6,696463","3,964663",
2018,"0,005616","0,022009","0,023576","0,024944",47,"76,145808","0,501615","6,169558","6,696463","3,964663",
2019,"0,006061","0,018586","0,020843","0,014741",47,"60,231375","0,443477","2,295256","5,819559","3,610611",
2020,"0,005572","0,023015","0,021478","0,018013",49,"68,077977","0,438331","2,766132","5,838156","3,990173",
2021,"0,005522","0,022254","0,020551","0,019917",49,"68,243428","0,4194","2,30217","5,835533","3,747463",
2022,"0,005482","0,019474","0,021277","0,016652",48,"62,885843","0,443268","2,412558","6,713629","3,855228",
2023,"0,005416","0,019118","0,020731","0,018987",49,"64,251962","0,423087","2,994299","5,769968","3,850937",
2024,"0,005459","0,022962","0,020873","0,017667",49,"66,960421","0,42597","3,856182","7,041216","3,605843",
2025,"0,005383","0,020015","0,021127","0,016754",48,"63,278929","0,440149","2,597094","6,90341","4,642963",
2026,"0,005424","0,033334","0,02234","0,016583",49,"77,680123","0,455911","2,531767","5,981684","4,799128",
2027,"0,005391","0,042046","0,021847","0,022489",50,"91,77282","0,436936","3,581285","5,82242","3,780365",
2028,"0,008078","0,019983","0,021638","0,019779",49,"69,479383","0,441596","2,492666","5,818129","4,469633",
2029,"0,005979","0,022492","0,021171","0,016564",48,"66,206691","0,44107","2,84338","5,826235","4,050732",
2030,"0,005395","0,018347","0,022556","0,017744",49,"64,042082","0,460322","3,041506","5,895138","4,236698",
2031,"0,00551","0,019708","0,020458","0,015582",49,"61,257331","0,417501","4,756451","5,998611","4,11725",
2032,"0,007099","0,019483","0,020706","0,016716",50,"64,003745","0,41411","2,497196","5,900383","3,777027",
2033,"0,005479","0,022269","0,021392","0,016879",50,"66,01919","0,427847","2,788782","5,941629","4,451752",
2034,"0,005434","0,023309","0,020904","0,017591",50,"67,238096","0,418071","2,432823","5,848408","3,855944",
2035,"0,006315","0,020679","0,020323","0,017829",50,"65,146099","0,406457","2,594471","8,956671","4,195213",
2036,"0,005897","0,020026","0,019231","0,017157",49,"62,310528","0,392466","2,690554","5,80883","5,867004",
2037,"0,006918","0,019395","0,019323","0,017042",50,"62,67734","0,386458","3,454447","6,438971","4,296541",
2038,"0,021248","0,020278","0,019253","0,016631",49,"77,409541","0,392909","2,419472","7,739067","3,791571",
2039,"0,005548","0,021048","0,019494","0,018446",50,"64,536038","0,389883","2,233982","5,861044","3,679991",
2040,"0,005674","0,024742","0,019427","0,01845",48,"68,292597","0,404733","2,514124","5,782127","3,641367",
2041,"0,005434","0,019423","0,022092","0,01813",49,"65,078526","0,450857","3,730059","5,838871","3,561735",
2042,"0,005458","0,020282","0,020283","0,017998",49,"64,020464","0,413935","2,394915","12,384892","4,196167",
