CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,mJ,Total_mJ,Total_J,Total_Time_s,average_mW,average_GPU_Usage_%,average_CPU_Usage_%,CV_mW
0,0,0,0,100,0,0,0,2261,2264,2264,2264,2264,2265,2264,2262,0,318,773,2630,2630,464,3120,9617,57,,,,,,,0.0
33,0,0,0,66,0,0,25,2264,2265,2264,2263,2264,2264,2264,2264,49,318,928,2476,2630,464,3160,9658,58,,,,,,,0.0
0,33,0,0,100,0,25,0,2264,2262,2265,2265,2267,2264,2262,2268,69,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
0,25,33,0,75,0,0,33,2263,2260,2263,2264,2264,2264,2264,2260,0,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
33,0,0,25,50,0,0,0,2263,2264,2264,2264,2263,2263,2260,2264,73,318,928,2476,2630,464,3160,9658,58,,,,,,,0.0
33,0,0,0,100,0,0,0,2264,2263,2270,2264,2260,2264,2264,2267,0,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
33,50,0,66,66,0,0,33,2264,2265,2264,2263,2263,2264,2263,2265,0,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
33,25,0,0,100,0,0,0,2264,2265,2266,2265,2263,2264,2264,2264,94,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
25,0,0,0,100,0,0,0,2264,2265,2264,2265,2261,2264,2265,2259,0,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
0,25,0,0,50,0,25,0,2264,2257,2264,2260,2264,2261,2264,2261,21,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2263,2264,2260,2264,2265,2264,2261,89,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
0,33,0,0,100,0,0,0,2263,2264,2265,2262,2264,2262,2264,2261,0,318,773,2630,2630,464,3120,9617,57,,,,,,,0.0
33,0,25,25,66,0,0,0,2264,2261,2264,2265,2264,2264,2264,2265,45,318,928,2630,2630,464,3160,9812,59,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2265,2264,2262,2263,2264,2262,2264,2,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
33,25,0,0,66,0,0,0,2265,2252,2264,2262,2263,2261,2261,2263,0,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
33,33,40,0,66,0,0,0,2264,2264,2264,2262,2265,2263,2255,2263,69,318,928,2630,2630,464,3160,9812,59,,,,,,,0.0
0,33,0,0,100,0,0,0,2264,2265,2263,2274,2265,2262,2264,2264,0,318,773,2630,2630,464,3120,9617,57,,,,,,,0.0
0,0,0,0,66,0,0,0,2264,2264,2254,2262,2264,2259,2254,2264,0,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
33,0,40,0,75,0,0,0,2267,2263,2269,2267,2267,2266,2265,2264,94,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2262,2264,2271,2265,2264,2263,2265,0,318,773,2630,2630,464,3120,9617,57,,,,,,,0.0
25,0,0,25,50,0,0,0,2264,2264,2265,2262,2264,2263,2272,2264,6,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
0,25,0,50,100,0,0,0,2264,2262,2264,2264,2265,2264,2258,2264,16,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
50,0,0,0,100,25,0,0,2264,2264,2264,2266,2264,2264,2263,2263,0,318,773,2630,2630,464,3120,9617,57,,,,,,,0.0
0,0,0,0,50,0,0,0,2259,2264,2263,2261,2265,2264,2264,2262,29,318,928,2476,2630,464,3160,9658,58,,,,,,,
33,25,25,0,100,0,0,0,2265,2265,2264,2264,2263,2266,2268,2264,5,318,773,2630,2630,464,3160,9657,58,,,,,,,
33,0,0,25,100,25,0,0,2264,2264,2263,2259,2264,2263,2264,2261,0,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
0,0,0,0,66,0,0,0,2264,2264,2263,2264,2264,2263,2263,2265,51,318,928,2476,2630,464,3160,9658,58,,,,,,,0.0
0,25,33,0,100,0,0,0,2263,2264,2265,2264,2265,2266,2265,2262,1,318,773,2476,2630,464,3120,9463,57,,,,,,,0.0
0,0,25,0,50,0,0,33,2264,2261,2269,2265,2264,2264,2263,2262,0,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
25,0,0,0,100,0,0,0,2262,2265,2261,2264,2264,2263,2262,2264,46,318,774,2476,2630,464,3160,9504,57,,,,,,,0.0
0,0,0,0,100,0,33,0,2260,2265,2264,2264,2263,2271,2264,2263,0,318,774,2476,2630,309,3120,9309,56,,,,,,,0.0
25,25,0,25,50,0,0,0,2264,2263,2266,2263,2262,2264,2264,2265,1,318,928,2476,2630,464,3160,9658,58,,,,,,,0.0
0,0,0,33,100,0,0,0,2264,2262,2265,2263,2263,2262,2264,2265,25,318,774,2476,2630,464,3160,9504,57,,,,,,,0.0
0,0,0,50,75,0,0,0,2264,2262,2264,2261,2264,2261,2264,2265,0,318,774,2631,2631,464,3120,9620,57,,,,,,,0.0
25,0,0,0,50,0,33,0,2264,2264,2264,2267,2263,2264,2264,2263,22,318,928,2476,2630,464,3160,9658,58,,,,,,,0.0
0,0,25,33,100,0,0,0,2256,2264,2264,2266,2264,2262,2264,2264,8,318,774,2477,2631,464,3120,9466,57,,,,,,,
0,0,0,0,66,0,0,0,2264,2264,2264,2265,2265,2263,2262,2267,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
25,0,33,0,75,0,0,0,2263,2263,2265,2264,2263,2260,2268,2264,69,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2267,2261,2264,2264,2258,2264,2264,2264,2,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
50,0,0,0,50,0,0,0,2266,2263,2264,2265,2261,2263,2265,2259,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,25,0,0,100,0,0,0,2264,2263,2265,2260,2264,2264,2264,2260,47,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
33,0,33,0,100,0,75,33,2264,2264,2263,2256,2265,2264,2264,2264,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,25,25,0,50,0,100,0,2265,2267,2264,2265,2263,2255,2260,2266,0,318,928,2785,2630,464,3160,9967,60,,,,,,,0.0
0,33,0,0,100,0,33,33,2261,2263,2264,2264,2262,2265,2264,2263,33,318,773,2785,2630,464,3160,9812,59,,,,,,,0.0
33,33,0,0,100,0,0,0,2261,2265,2264,2265,2263,2259,2264,2264,0,318,773,2785,2630,464,3160,9812,59,,,,,,,
0,0,0,0,66,0,0,0,2264,2263,2257,2264,2261,2263,2264,2263,85,318,928,2785,2630,464,3160,9967,60,,,,,,,
33,0,0,0,100,0,33,0,2264,2263,2262,2265,2268,2265,2264,2263,34,318,773,2785,2630,464,3160,9812,59,,,,,,,0.0
0,33,0,0,66,0,0,0,2264,2263,2264,2269,2263,2263,2263,2258,0,318,773,2785,2630,464,3160,9812,59,,,,,,,
25,0,0,0,75,0,0,0,2262,2264,2264,2263,2264,2263,2264,2265,98,318,773,2785,2630,464,3160,9812,59,,,,,,,0.0
0,25,0,0,100,0,0,0,2263,2263,2264,2264,2264,2271,2265,2261,0,318,774,2785,2630,464,3160,9813,59,,,,,,,
0,33,0,0,50,0,0,25,2264,2261,2269,2264,2263,2264,2263,2260,0,318,774,2785,2630,464,3160,9813,59,,,,,,,0.0
40,0,0,0,100,0,0,0,2264,2264,2261,2265,2262,2264,2262,2265,85,318,774,2630,2630,464,3160,9658,58,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2263,2264,2264,2264,2263,2266,2265,0,318,774,2630,2631,309,3120,9464,57,,,,,,,0.0
33,33,0,0,33,0,0,0,2264,2261,2267,2263,2264,2266,2264,2262,33,318,928,2630,2630,464,3160,9812,59,,,,,,,0.0
40,0,0,0,100,0,0,0,2263,2262,2264,2267,2264,2265,2262,2264,81,318,774,2630,2631,464,3160,9659,58,,,,,,,
33,0,0,25,100,0,0,0,2265,2264,2265,2258,2264,2262,2264,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,50,0,0,33,0,0,0,2264,2263,2265,2265,2264,2264,2265,2262,51,318,928,2630,2631,464,3160,9813,59,,,,,,,0.0
25,0,0,25,100,0,0,0,2264,2260,2264,2262,2256,2264,2264,2259,1,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,0,33,0,100,0,0,0,2265,2264,2264,2260,2264,2264,2262,2264,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,33,0,33,50,0,0,0,2264,2264,2258,2264,2264,2264,2263,2267,68,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,25,100,0,0,0,2263,2265,2264,2263,2263,2264,2271,2264,1,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,50,33,0,66,0,25,0,2264,2262,2263,2263,2261,2264,2260,2263,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,75,0,0,0,2263,2263,2264,2264,2272,2264,2262,2265,81,318,774,2631,2631,464,3160,9660,58,,,,,,,
25,25,0,0,100,0,0,0,2264,2264,2266,2265,2263,2263,2264,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,0,0,0,50,0,0,0,2262,2264,2258,2264,2264,2264,2259,2264,6,318,774,2631,2631,464,3160,9660,58,,,,,,,
0,50,0,0,100,25,0,0,2260,2264,2264,2264,2263,2259,2265,2265,16,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
25,0,33,0,100,0,0,0,2264,2265,2264,2265,2264,2263,2264,2261,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,0,0,0,50,0,0,0,2264,2264,2257,2264,2263,2263,2264,2258,25,318,928,2631,2631,464,3160,9814,59,,,,,,,0.0
0,40,0,25,100,0,0,0,2264,2272,2266,2264,2263,2265,2265,2268,7,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,0,0,2263,2265,2265,2263,2268,2264,2259,2264,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,0,33,0,66,0,0,0,2265,2264,2264,2262,2264,2263,2264,2261,44,318,928,2631,2631,464,3160,9814,59,,,,,,,0.0
0,25,0,0,100,0,0,0,2264,2270,2261,2265,2262,2263,2265,2264,2,318,774,2631,2631,464,3120,9620,57,,,,,,,0.0
40,0,0,0,50,0,0,0,2264,2266,2266,2260,2264,2263,2262,2258,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,33,0,0,100,0,0,0,2264,2264,2263,2259,2265,2263,2261,2265,62,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
25,25,0,0,100,0,0,0,2266,2266,2265,2264,2265,2263,2263,2264,1,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,33,0,0,33,0,0,0,2264,2264,2264,2264,2262,2264,2264,2259,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,33,0,0,100,0,0,0,2257,2264,2264,2265,2264,2255,2265,2263,37,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,25,0,0,100,0,0,40,2264,2263,2264,2264,2263,2264,2261,2262,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
50,0,0,0,50,0,25,0,2265,2262,2264,2262,2263,2264,2262,2261,2,318,928,2631,2631,464,3160,9814,59,,,,,,,0.0
40,33,0,0,100,0,33,0,2264,2264,2262,2264,2264,2256,2265,2261,20,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,0,0,0,100,0,0,0,2261,2264,2264,2264,2253,2265,2263,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,0,25,0,33,0,0,0,2264,2268,2261,2264,2262,2264,2264,2262,4,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
25,33,0,0,100,0,0,0,2264,2261,2268,2264,2263,2260,2263,2263,19,318,774,2631,2631,464,3120,9620,57,,,,,,,0.0
0,0,25,0,66,0,0,0,2263,2262,2264,2263,2259,2264,2262,2264,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,25,0,0,100,0,0,0,2264,2264,2264,2263,2260,2264,2263,2260,90,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
25,33,0,0,100,0,0,0,2266,2264,2265,2265,2265,2263,2264,2263,8,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
33,0,0,0,50,0,0,0,2264,2263,2264,2261,2263,2252,2264,2259,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,0,25,2261,2264,2263,2264,2263,2257,2265,2264,80,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
40,0,0,0,100,0,0,0,2264,2264,2265,2263,2260,2263,2262,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,33,0,0,50,0,0,0,2267,2260,2264,2263,2263,2263,2264,2265,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,25,0,0,100,0,0,0,2265,2264,2265,2263,2265,2264,2264,2266,69,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,33,0,0,75,0,0,0,2268,2264,2264,2266,2264,2263,2265,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
25,0,0,0,50,25,0,0,2269,2256,2264,2265,2264,2264,2260,2264,62,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2259,2264,2264,2264,2263,2263,2264,2264,56,318,774,2631,2631,464,3120,9620,57,,,,,,,
33,50,0,0,100,0,0,0,2264,2263,2263,2264,2264,2264,2264,2264,0,318,774,2631,2631,464,3120,9620,57,,,,,,,0.0
25,0,0,33,33,0,0,0,2264,2263,2264,2263,2264,2263,2263,2263,71,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2264,2265,2264,2265,2265,2262,2264,0,318,774,2631,2631,464,3120,9620,57,,,,,,,0.0
33,0,0,0,100,0,25,0,2264,2265,2265,2264,2264,2262,2264,2263,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,25,25,0,66,0,0,0,2266,2263,2263,2264,2260,2264,2262,2264,83,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,0,0,0,100,0,0,0,2263,2264,2265,2265,2264,2264,2264,2263,0,318,774,2631,2631,464,3120,9620,57,,,,,,,
0,33,0,25,33,0,0,0,2268,2258,2264,2262,2261,2262,2259,2264,0,318,774,2631,2631,464,3160,9660,58,,,,,,,
25,25,0,0,100,25,0,0,2265,2259,2264,2263,2263,2265,2264,2259,92,318,774,2631,2631,464,3160,9660,58,,,,,,,
0,0,25,25,100,0,0,0,2264,2265,2264,2263,2269,2264,2263,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,50,0,0,50,0,0,0,2263,2256,2264,2263,2253,2261,2260,2263,8,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
40,0,0,0,100,0,0,0,2264,2264,2264,2264,2263,2264,2270,2265,12,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2260,2264,2264,2265,2264,2264,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,0,0,0,33,0,0,0,2265,2268,2261,2263,2264,2264,2273,2264,22,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,0,0,0,100,0,0,0,2265,2260,2264,2263,2268,2264,2263,2273,8,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,0,33,2264,2271,2256,2264,2265,2265,2264,2262,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,25,0,0,50,0,0,0,2265,2263,2264,2262,2263,2262,2263,2261,30,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,33,0,25,100,0,0,0,2265,2263,2263,2264,2265,2263,2264,2265,5,318,774,2631,2631,464,3120,9620,57,,,,,,,
0,0,0,0,75,0,0,0,2262,2263,2263,2264,2263,2264,2263,2263,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,25,25,0,75,0,0,0,2262,2262,2263,2265,2264,2264,2263,2266,84,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
25,0,0,0,100,0,0,0,2264,2263,2264,2265,2264,2264,2261,2264,5,318,774,2631,2631,464,3120,9620,57,,,,,,,
0,33,33,0,66,25,0,0,2264,2264,2265,2265,2263,2264,2264,2262,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,75,0,0,0,2262,2263,2264,2266,2265,2264,2262,2264,77,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
25,33,0,0,100,0,0,0,2264,2261,2262,2264,2264,2263,2264,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,
33,0,0,0,66,0,0,0,2264,2264,2262,2264,2259,2264,2261,2265,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,25,0,0,100,0,0,25,2265,2264,2264,2265,2264,2263,2264,2262,77,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,33,0,0,100,0,33,0,2267,2264,2264,2262,2265,2264,2264,2263,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
33,0,0,0,33,0,0,0,2263,2264,2262,2264,2262,2255,2264,2263,0,318,774,2631,2631,464,3160,9660,58,,,,,,,
25,0,0,33,100,0,0,0,2263,2264,2262,2260,2264,2264,2261,2264,68,318,774,2631,2631,464,3120,9620,57,,,,,,,
33,33,0,0,100,0,0,0,2262,2264,2264,2263,2262,2264,2264,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,0,0,0,66,0,0,0,2261,2265,2264,2264,2263,2264,2264,2259,59,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
25,25,33,25,100,0,0,0,2265,2263,2262,2264,2264,2265,2263,2265,59,318,774,2631,2631,464,3120,9620,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2263,2260,2264,2264,2260,2265,2262,2265,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
33,25,25,0,50,0,0,0,2269,2265,2263,2264,2264,2263,2263,2272,64,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,0,0,2262,2264,2264,2265,2264,2264,2264,2265,1,318,774,2631,2631,464,3120,9620,57,,,,,,,0.0
50,33,0,25,75,0,0,0,2265,2263,2264,2264,2264,2264,2263,2263,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,25,0,2264,2263,2261,2264,2263,2264,2264,2260,74,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
25,0,0,0,100,0,0,0,2262,2264,2264,2257,2264,2264,2263,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,0,25,0,33,25,0,50,2263,2264,2264,2264,2260,2264,2264,2263,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,0,0,0,100,0,0,0,2263,2264,2263,2251,2265,2263,2268,2265,81,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,0,25,2264,2261,2264,2264,2264,2264,2264,2264,0,318,774,2631,2631,309,3160,9505,57,,,,,,,0.0
33,33,0,0,50,0,0,0,2264,2260,2264,2264,2262,2265,2267,2264,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,25,0,0,100,0,0,0,2263,2265,2263,2260,2263,2264,2264,2265,28,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,33,0,0,100,25,0,0,2263,2264,2264,2262,2265,2264,2259,2264,0,318,774,2631,2631,309,3160,9505,57,,,,,,,
60,0,33,0,33,0,0,0,2264,2264,2265,2265,2265,2264,2262,2264,6,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,0,100,0,0,25,2265,2266,2267,2265,2264,2262,2264,2263,15,318,774,2631,2631,464,3160,9660,58,,,,,,,
33,0,33,0,100,0,0,33,2264,2264,2263,2268,2258,2265,2264,2261,0,318,774,2631,2631,309,3160,9505,57,,,,,,,
0,0,25,0,33,0,0,0,2263,2264,2263,2258,2264,2261,2263,2264,21,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,25,50,100,0,0,0,2264,2264,2262,2264,2265,2264,2265,2263,8,318,774,2631,2631,464,3160,9660,58,,,,,,,
33,0,0,0,100,25,50,0,2264,2264,2264,2264,2262,2264,2263,2261,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
33,0,0,33,66,0,0,0,2264,2264,2263,2263,2264,2266,2264,2263,84,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2264,2261,2265,2262,2267,2264,2264,5,318,774,2631,2631,309,3160,9505,57,,,,,,,0.0
33,0,0,0,50,0,0,0,2261,2264,2264,2261,2263,2262,2263,2263,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,0,33,100,0,0,33,2259,2264,2265,2258,2265,2263,2264,2264,75,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2267,2257,2264,2262,2264,2265,2264,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
33,0,0,0,66,33,33,0,2265,2263,2257,2257,2262,2263,2263,2264,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
25,0,0,25,100,0,0,0,2263,2262,2265,2264,2264,2262,2265,2260,70,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,0,100,0,0,25,2262,2264,2264,2264,2264,2263,2265,2254,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,0,0,25,50,0,0,0,2264,2263,2256,2263,2262,2264,2265,2264,56,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,0,100,0,25,0,2265,2260,2264,2264,2265,2265,2265,2264,62,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
33,0,25,33,100,0,0,25,2265,2262,2263,2264,2262,2264,2264,2264,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
25,0,0,0,66,0,0,33,2264,2264,2264,2263,2265,2263,2264,2264,64,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
33,0,0,0,100,0,0,0,2264,2264,2264,2264,2264,2263,2265,2263,1,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
33,0,25,33,50,0,0,0,2264,2263,2258,2263,2264,2263,2264,2264,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
0,0,33,0,66,0,0,0,2264,2265,2264,2264,2263,2264,2259,2264,73,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
33,25,33,0,100,0,0,0,2263,2265,2262,2264,2263,2266,2264,2264,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
0,0,0,0,66,0,0,33,2265,2264,2263,2264,2259,2264,2260,2260,0,318,774,2477,2631,464,3160,9506,57,,,,,,,
33,0,0,0,66,0,33,25,2265,2263,2262,2264,2264,2264,2262,2264,80,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,33,0,100,0,0,0,2264,2261,2262,2262,2263,2271,2255,2265,0,318,774,2477,2631,309,3120,9311,56,,,,,,,
33,0,0,25,66,0,0,0,2264,2264,2264,2264,2270,2267,2264,2263,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,25,33,100,0,0,0,2264,2261,2265,2262,2265,2264,2263,2258,36,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2265,2265,2258,2264,2261,2264,2265,2264,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
0,0,40,0,50,0,40,0,2264,2258,2256,2264,2265,2263,2262,2264,0,318,774,2476,2630,464,3160,9504,57,,,,,,,0.0
33,0,0,0,100,0,0,25,2263,2266,2265,2264,2264,2264,2265,2264,36,318,774,2476,2631,464,3160,9505,57,,,,,,,0.0
25,25,33,40,100,0,25,0,2263,2259,2264,2266,2264,2263,2263,2263,0,318,774,2630,2631,309,3120,9464,57,,,,,,,0.0
0,0,25,0,50,25,0,0,2259,2264,2260,2264,2271,2255,2265,2263,0,318,774,2476,2630,464,3160,9504,57,,,,,,,0.0
25,0,0,0,100,0,0,0,2263,2265,2265,2264,2265,2265,2264,2264,27,318,774,2476,2630,464,3120,9464,57,,,,,,,0.0
0,0,25,33,75,0,0,0,2264,2264,2264,2264,2264,2264,2259,2263,0,318,774,2630,2630,464,3160,9658,58,,,,,,,0.0
0,0,0,25,66,0,25,25,2264,2263,2263,2264,2261,2264,2264,2265,96,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
33,0,0,0,100,0,0,0,2265,2264,2265,2264,2264,2266,2264,2265,18,318,774,2476,2630,309,3120,9309,56,,,,,,,
33,0,0,0,66,0,0,0,2264,2263,2264,2264,2262,2266,2264,2258,0,318,773,2630,2630,464,3160,9657,58,,,,,,,0.0
25,25,25,0,100,33,0,0,2265,2263,2264,2261,2264,2261,2264,2264,98,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
33,0,0,0,100,0,0,0,2263,2259,2264,2265,2264,2263,2262,2264,0,318,774,2476,2630,309,3120,9309,56,,,,,,,0.0
0,0,0,33,0,0,25,33,2266,2265,2264,2263,2263,2264,2264,2264,0,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
25,0,0,0,100,0,0,0,2262,2260,2263,2267,2264,2262,2265,2264,88,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2264,2264,2264,2260,2265,2266,2261,0,318,773,2476,2630,309,3120,9308,56,,,,,,,
33,0,0,0,33,0,0,0,2260,2264,2264,2256,2264,2263,2264,2264,29,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2264,2263,2267,2263,2264,2262,2264,2263,84,318,773,2476,2630,464,3120,9463,57,,,,,,,0.0
33,0,0,25,100,0,0,0,2265,2264,2264,2264,2264,2259,2264,2263,0,318,773,2476,2630,309,3120,9308,56,,,,,,,0.0
0,0,0,0,66,0,0,0,2264,2263,2264,2264,2264,2267,2264,2265,45,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
25,0,0,0,100,0,0,0,2262,2264,2264,2266,2264,2262,2264,2264,3,318,773,2476,2630,464,3120,9463,57,,,,,,,0.0
0,0,0,0,66,0,33,33,2264,2260,2264,2262,2264,2262,2264,2264,0,318,774,2476,2630,464,3160,9504,57,,,,,,,0.0
25,0,0,33,66,0,0,25,2264,2264,2264,2264,2263,2261,2264,2264,57,318,773,2476,2630,464,3160,9503,57,,,,,,,0.0
0,0,0,50,100,0,0,0,2265,2266,2264,2261,2269,2261,2264,2264,1,318,774,2476,2630,464,3120,9464,57,,,,,,,0.0
0,0,0,0,66,25,0,0,2262,2264,2263,2263,2265,2265,2255,2267,0,318,774,2476,2630,464,3160,9504,57,,,,,,,0.0
33,0,0,25,100,0,0,0,2265,2261,2264,2264,2264,2264,2264,2263,62,318,774,2476,2630,464,3160,9504,57,,,,,,,0.0
0,0,0,0,100,0,0,0,2265,2267,2260,2264,2264,2263,2261,2265,1,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
