02-20-2025 09:59:59 RAM 13158/30991MB (lfb 1223x4MB) SWAP 3/15495MB (cached 0MB) CPU [23%@2261,84%@2263,23%@2265,15%@2262,16%@2264,86%@2264,41%@2264,50%@2264] EMC_FREQ 3%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@46C CPU@49C thermal@47.1C Tboard@46C AO@46C GPU@48C Tdiode@48.75C PMIC@50C GPU 2172mW/2172mW CPU 3569mW/3569mW SOC 2793mW/2793mW CV 0mW/0mW VDDRQ 465mW/465mW SYS5V 3520mW/3520mW
02-20-2025 10:00:04 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [83%@2264,54%@2264,53%@2264,33%@2265,50%@2263,18%@2264,0%@2262,42%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 44%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@50.5C thermal@49.15C Tboard@46C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 6027mW/5760mW CPU 5564mW/5731mW SOC 3709mW/3590mW CV 0mW/-13mW VDDRQ 1391mW/1281mW SYS5V 3880mW/3838mW
02-20-2025 10:00:04 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [43%@2264,53%@2263,25%@2262,25%@2262,66%@2263,33%@2264,35%@2264,84%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 46%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@49.15C Tboard@46C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 6182mW/5769mW CPU 5564mW/5727mW SOC 3709mW/3593mW CV 0mW/-12mW VDDRQ 1391mW/1284mW SYS5V 3880mW/3839mW
02-20-2025 10:00:05 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [91%@2264,50%@2265,53%@2263,25%@2263,63%@2265,25%@2264,9%@2264,23%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 46%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 6182mW/5777mW CPU 5564mW/5724mW SOC 3709mW/3595mW CV 0mW/-12mW VDDRQ 1391mW/1286mW SYS5V 3880mW/3839mW
02-20-2025 10:00:05 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [71%@2264,50%@2264,50%@2263,15%@2268,76%@2267,10%@2263,33%@2263,18%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 42%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@49.15C Tboard@47C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 6182mW/5785mW CPU 5564mW/5721mW SOC 3709mW/3597mW CV 0mW/-12mW VDDRQ 1391mW/1288mW SYS5V 3833mW/3839mW
02-20-2025 10:00:05 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [41%@2264,53%@2265,53%@2264,36%@2264,83%@2264,23%@2257,30%@2264,16%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@50.5C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 6182mW/5793mW CPU 5409mW/5715mW SOC 3709mW/3599mW CV 0mW/-12mW VDDRQ 1391mW/1290mW SYS5V 3880mW/3840mW
02-20-2025 10:00:05 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [36%@2262,50%@2263,27%@2265,53%@2263,69%@2265,50%@2264,40%@2266,25%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 30%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@50.5C thermal@49.15C Tboard@47C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 6182mW/5800mW CPU 5409mW/5709mW SOC 3709mW/3602mW CV 0mW/-11mW VDDRQ 1391mW/1292mW SYS5V 3880mW/3841mW
02-20-2025 10:00:05 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [84%@2265,53%@2266,7%@2262,46%@2264,40%@2264,38%@2265,27%@2264,18%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 44%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@48.95C Tboard@47C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 6027mW/5805mW CPU 5255mW/5700mW SOC 3709mW/3604mW CV 0mW/-11mW VDDRQ 1236mW/1291mW SYS5V 3840mW/3841mW
02-20-2025 10:00:05 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [90%@2264,50%@2262,0%@2264,50%@2263,27%@2263,18%@2261,38%@2264,38%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@50.5C thermal@48.95C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6027mW/5809mW CPU 5255mW/5692mW SOC 3556mW/3603mW CV 0mW/-11mW VDDRQ 1236mW/1290mW SYS5V 3840mW/3841mW
02-20-2025 10:00:05 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [66%@2263,58%@2264,53%@2265,50%@2263,45%@2262,25%@2264,15%@2264,0%@2260] EMC_FREQ 23%@2133 GR3D_FREQ 42%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@50.5C thermal@48.95C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6027mW/5813mW CPU 5255mW/5684mW SOC 3556mW/3602mW CV 0mW/-11mW VDDRQ 1236mW/1289mW SYS5V 3840mW/3841mW
02-20-2025 10:00:05 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [50%@2265,41%@2264,8%@2264,50%@2263,75%@2264,36%@2264,36%@2264,46%@2265] EMC_FREQ 23%@2133 GR3D_FREQ 41%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@48.95C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6027mW/5817mW CPU 5255mW/5676mW SOC 3709mW/3604mW CV 0mW/-11mW VDDRQ 1391mW/1291mW SYS5V 3833mW/3841mW
02-20-2025 10:00:06 RAM 13196/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [33%@2265,42%@2264,7%@2266,57%@2264,84%@2265,30%@2264,45%@2264,58%@2265] EMC_FREQ 23%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@48.95C Tboard@47C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 6182mW/5823mW CPU 5255mW/5669mW SOC 3709mW/3606mW CV 0mW/-10mW VDDRQ 1391mW/1292mW SYS5V 3840mW/3841mW
02-20-2025 10:00:06 RAM 13196/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [33%@2265,35%@2264,0%@2263,50%@2264,81%@2264,66%@2264,16%@2261,41%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 37%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@50C thermal@48.95C Tboard@47C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 6182mW/5829mW CPU 5255mW/5662mW SOC 3709mW/3607mW CV 0mW/-10mW VDDRQ 1391mW/1294mW SYS5V 3880mW/3841mW
02-20-2025 10:00:06 RAM 13196/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [30%@2264,36%@2263,28%@2264,30%@2264,78%@2264,50%@2259,61%@2264,38%@2262] EMC_FREQ 23%@2133 GR3D_FREQ 45%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@50.5C thermal@48.95C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6336mW/5838mW CPU 5255mW/5655mW SOC 3709mW/3609mW CV 0mW/-10mW VDDRQ 1391mW/1296mW SYS5V 3840mW/3841mW
02-20-2025 10:00:06 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [58%@2262,25%@2264,38%@2264,33%@2262,83%@2264,58%@2264,53%@2259,58%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@48.95C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5844mW CPU 5564mW/5653mW SOC 3709mW/3611mW CV 0mW/-10mW VDDRQ 1391mW/1297mW SYS5V 3873mW/3842mW
02-20-2025 10:00:06 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [30%@2262,45%@2264,50%@2263,50%@2260,66%@2264,16%@2264,36%@2263,25%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@48.95C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5849mW CPU 5409mW/5649mW SOC 3709mW/3612mW CV 0mW/-10mW VDDRQ 1391mW/1299mW SYS5V 3880mW/3842mW
02-20-2025 10:00:06 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [10%@2268,50%@2258,36%@2262,64%@2264,23%@2263,15%@2270,30%@2264,81%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5854mW CPU 5255mW/5643mW SOC 3709mW/3614mW CV 0mW/-9mW VDDRQ 1391mW/1300mW SYS5V 3873mW/3843mW
02-20-2025 10:00:06 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [25%@2263,53%@2264,50%@2264,33%@2263,45%@2264,69%@2264,18%@2264,30%@2265] EMC_FREQ 23%@2133 GR3D_FREQ 42%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5860mW CPU 5255mW/5637mW SOC 3709mW/3615mW CV 0mW/-9mW VDDRQ 1391mW/1302mW SYS5V 3840mW/3843mW
02-20-2025 10:00:06 RAM 13195/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [38%@2264,58%@2266,53%@2263,25%@2262,69%@2262,33%@2263,46%@2263,25%@2270] EMC_FREQ 23%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5865mW CPU 5255mW/5631mW SOC 3709mW/3617mW CV 0mW/-9mW VDDRQ 1391mW/1303mW SYS5V 3880mW/3843mW
02-20-2025 10:00:07 RAM 13194/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [72%@2264,46%@2262,35%@2263,15%@2263,41%@2264,18%@2264,50%@2264,45%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5870mW CPU 5255mW/5625mW SOC 3709mW/3618mW CV 0mW/-9mW VDDRQ 1391mW/1305mW SYS5V 3880mW/3844mW
02-20-2025 10:00:07 RAM 13194/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [75%@2264,33%@2264,10%@2264,50%@2264,30%@2266,26%@2263,45%@2263,42%@2261] EMC_FREQ 23%@2133 GR3D_FREQ 37%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5874mW CPU 5255mW/5619mW SOC 3709mW/3620mW CV 0mW/-9mW VDDRQ 1391mW/1306mW SYS5V 3840mW/3844mW
02-20-2025 10:00:07 RAM 13193/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [66%@2263,58%@2264,53%@2265,38%@2264,71%@2264,63%@2264,58%@2260,60%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5879mW CPU 5564mW/5619mW SOC 3709mW/3621mW CV 0mW/-9mW VDDRQ 1391mW/1307mW SYS5V 3873mW/3844mW
02-20-2025 10:00:07 RAM 13193/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [45%@2265,50%@2264,53%@2264,36%@2264,61%@2264,60%@2263,63%@2263,64%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 53%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6179mW/5883mW CPU 5873mW/5622mW SOC 3707mW/3622mW CV 0mW/-9mW VDDRQ 1390mW/1308mW SYS5V 3873mW/3845mW
02-20-2025 10:00:07 RAM 13193/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [72%@2263,45%@2263,41%@2262,36%@2263,36%@2264,36%@2263,60%@2264,69%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 55%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.15C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6025mW/5885mW CPU 6027mW/5628mW SOC 3707mW/3623mW CV 0mW/-8mW VDDRQ 1390mW/1309mW SYS5V 3873mW/3845mW
02-20-2025 10:00:07 RAM 13192/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [58%@2264,61%@2264,46%@2264,69%@2264,57%@2264,46%@2264,54%@2263,54%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 49%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.15C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 6179mW/5889mW CPU 6179mW/5636mW SOC 3707mW/3625mW CV 0mW/-8mW VDDRQ 1390mW/1311mW SYS5V 3873mW/3845mW
02-20-2025 10:00:07 RAM 13193/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [66%@2263,50%@2263,66%@2264,58%@2264,27%@2263,83%@2260,41%@2264,41%@2265] EMC_FREQ 23%@2133 GR3D_FREQ 55%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 6177mW/5894mW CPU 6334mW/5646mW SOC 3707mW/3626mW CV 0mW/-8mW VDDRQ 1389mW/1312mW SYS5V 3880mW/3846mW
02-20-2025 10:00:07 RAM 13193/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [50%@2264,76%@2263,58%@2265,38%@2263,53%@2263,50%@2264,66%@2263,58%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 50%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 6177mW/5897mW CPU 6331mW/5655mW SOC 3706mW/3627mW CV 0mW/-8mW VDDRQ 1389mW/1313mW SYS5V 3873mW/3846mW
02-20-2025 10:00:08 RAM 13194/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [57%@2264,42%@2264,42%@2264,63%@2260,27%@2263,76%@2264,83%@2264,66%@2264] EMC_FREQ 24%@2133 GR3D_FREQ 37%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 6331mW/5903mW CPU 6486mW/5667mW SOC 3706mW/3628mW CV 0mW/-8mW VDDRQ 1389mW/1314mW SYS5V 3873mW/3847mW
02-20-2025 10:00:08 RAM 13194/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [60%@2264,45%@2264,33%@2262,30%@2264,38%@2264,69%@2264,25%@2261,75%@2263] EMC_FREQ 24%@2133 GR3D_FREQ 41%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.6C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6331mW/5909mW CPU 6331mW/5676mW SOC 3706mW/3629mW CV 0mW/-8mW VDDRQ 1389mW/1315mW SYS5V 3873mW/3847mW
02-20-2025 10:00:08 RAM 13194/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [33%@2264,25%@2264,75%@2264,50%@2264,54%@2263,61%@2264,33%@2264,53%@2261] EMC_FREQ 24%@2133 GR3D_FREQ 31%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6177mW/5913mW CPU 6331mW/5684mW SOC 3706mW/3630mW CV 0mW/-8mW VDDRQ 1389mW/1316mW SYS5V 3873mW/3847mW
02-20-2025 10:00:08 RAM 13197/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [50%@2265,23%@2264,84%@2264,42%@2263,38%@2263,66%@2263,46%@2259,53%@2263] EMC_FREQ 24%@2133 GR3D_FREQ 45%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 6177mW/5916mW CPU 6177mW/5691mW SOC 3706mW/3631mW CV 0mW/-8mW VDDRQ 1389mW/1317mW SYS5V 3873mW/3848mW
02-20-2025 10:00:08 RAM 13196/30991MB (lfb 1219x4MB) SWAP 3/15495MB (cached 0MB) CPU [75%@2264,63%@2263,50%@2263,54%@2264,66%@2262,33%@2262,33%@2264,50%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 25%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6179mW/5920mW CPU 6331mW/5699mW SOC 3706mW/3632mW CV 0mW/-8mW VDDRQ 1389mW/1318mW SYS5V 3873mW/3848mW
02-20-2025 10:00:08 RAM 13186/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [41%@2265,75%@2263,33%@2262,42%@2261,41%@2263,66%@2264,8%@2264,46%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 45%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 6179mW/5923mW CPU 6179mW/5705mW SOC 3707mW/3633mW CV 0mW/-7mW VDDRQ 1390mW/1319mW SYS5V 3873mW/3848mW
02-20-2025 10:00:08 RAM 13185/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [50%@2264,78%@2263,54%@2263,33%@2264,66%@2260,38%@2263,0%@2262,53%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6179mW/5926mW CPU 6179mW/5711mW SOC 3707mW/3634mW CV 0mW/-7mW VDDRQ 1390mW/1320mW SYS5V 3880mW/3849mW
02-20-2025 10:00:08 RAM 13185/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [40%@2262,76%@2263,42%@2263,25%@2264,38%@2263,41%@2263,66%@2264,45%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6025mW/5927mW CPU 6025mW/5715mW SOC 3707mW/3635mW CV 0mW/-7mW VDDRQ 1390mW/1320mW SYS5V 3880mW/3849mW
02-20-2025 10:00:09 RAM 13185/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [35%@2263,20%@2264,54%@2263,45%@2264,25%@2265,66%@2263,80%@2261,53%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6025mW/5929mW CPU 6025mW/5719mW SOC 3707mW/3636mW CV 0mW/-7mW VDDRQ 1390mW/1321mW SYS5V 3880mW/3849mW
02-20-2025 10:00:09 RAM 13185/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [23%@2264,30%@2264,50%@2264,23%@2263,71%@2263,71%@2263,91%@2263,33%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6179mW/5932mW CPU 6025mW/5723mW SOC 3707mW/3637mW CV 0mW/-7mW VDDRQ 1390mW/1322mW SYS5V 3880mW/3850mW
02-20-2025 10:00:09 RAM 13185/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [54%@2264,61%@2264,8%@2263,53%@2261,33%@2260,71%@2264,33%@2264,75%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.6C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6179mW/5935mW CPU 6025mW/5726mW SOC 3707mW/3637mW CV 0mW/-7mW VDDRQ 1390mW/1323mW SYS5V 3840mW/3850mW
02-20-2025 10:00:09 RAM 13184/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [20%@2264,40%@2264,45%@2261,46%@2262,61%@2268,75%@2264,38%@2268,66%@2265] EMC_FREQ 23%@2133 GR3D_FREQ 47%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6179mW/5937mW CPU 6025mW/5730mW SOC 3707mW/3638mW CV 0mW/-7mW VDDRQ 1390mW/1324mW SYS5V 3873mW/3850mW
02-20-2025 10:00:09 RAM 13186/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [76%@2264,25%@2264,76%@2264,50%@2264,30%@2262,66%@2264,50%@2266,25%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 44%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6179mW/5940mW CPU 6179mW/5735mW SOC 3707mW/3639mW CV 0mW/-7mW VDDRQ 1390mW/1324mW SYS5V 3873mW/3850mW
02-20-2025 10:00:09 RAM 13186/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [54%@2264,66%@2262,46%@2264,35%@2263,50%@2263,25%@2262,61%@2262,30%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6025mW/5941mW CPU 6025mW/5739mW SOC 3707mW/3640mW CV 0mW/-7mW VDDRQ 1235mW/1323mW SYS5V 3873mW/3851mW
02-20-2025 10:00:09 RAM 13187/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [27%@2262,38%@2263,81%@2258,36%@2260,25%@2264,27%@2265,75%@2264,72%@2262] EMC_FREQ 23%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.6C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6025mW/5942mW CPU 6025mW/5742mW SOC 3707mW/3641mW CV 0mW/-7mW VDDRQ 1235mW/1322mW SYS5V 3880mW/3851mW
02-20-2025 10:00:09 RAM 13187/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [64%@2264,84%@2264,41%@2264,35%@2263,25%@2264,71%@2263,69%@2262,46%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.6C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6025mW/5943mW CPU 6179mW/5747mW SOC 3707mW/3641mW CV 0mW/-7mW VDDRQ 1390mW/1323mW SYS5V 3880mW/3851mW
02-20-2025 10:00:10 RAM 13185/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [45%@2264,76%@2263,50%@2263,61%@2262,85%@2263,36%@2263,75%@2264,50%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6025mW/5944mW CPU 6488mW/5755mW SOC 3707mW/3642mW CV 0mW/-6mW VDDRQ 1390mW/1324mW SYS5V 3873mW/3851mW
02-20-2025 10:00:10 RAM 13186/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [53%@2264,60%@2264,53%@2262,72%@2264,54%@2263,25%@2264,76%@2264,50%@2263] EMC_FREQ 23%@2133 GR3D_FREQ 47%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6025mW/5945mW CPU 6488mW/5763mW SOC 3707mW/3643mW CV 0mW/-6mW VDDRQ 1390mW/1325mW SYS5V 3873mW/3852mW
02-20-2025 10:00:10 RAM 13186/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [63%@2265,38%@2263,25%@2262,50%@2264,91%@2264,46%@2263,72%@2264,50%@2264] EMC_FREQ 23%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6025mW/5946mW CPU 6640mW/5773mW SOC 3707mW/3643mW CV 0mW/-6mW VDDRQ 1389mW/1325mW SYS5V 3880mW/3852mW
02-20-2025 10:00:10 RAM 13186/30991MB (lfb 1221x4MB) SWAP 3/15495MB (cached 0MB) CPU [46%@2264,46%@2261,66%@2264,45%@2264,83%@2262,30%@2263,53%@2261,54%@2263] EMC_FREQ 22%@2133 GR3D_FREQ 50%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6025mW/5947mW CPU 6640mW/5782mW SOC 3707mW/3644mW CV 0mW/-6mW VDDRQ 1389mW/1326mW SYS5V 3880mW/3852mW
