01-23-2025 11:55:38 RAM 13184/30991MB (lfb 2916x4MB) SWAP 0/15495MB (cached 0MB) CPU [84%@2257,41%@2257,33%@2257,28%@2257,28%@2257,28%@2257,26%@2254,15%@2255] EMC_FREQ 7%@1600 GR3D_FREQ 35%@[522] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@49C CPU@51.5C thermal@49.1C Tboard@49C AO@48.5C GPU@48.5C Tdiode@53.5C PMIC@50C GPU 930mW/930mW CPU 4809mW/4809mW SOC 2171mW/2171mW CV 1396mW/1396mW VDDRQ 775mW/775mW SYS5V 3491mW/3491mW
01-23-2025 11:56:45 RAM 13251/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2257,50%@2257,46%@2256,61%@2255,27%@2261,27%@2256,18%@2255,16%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 17%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1154mW CPU 4962mW/5113mW SOC 2326mW/2270mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:45 RAM 13248/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2257,46%@2257,81%@2255,45%@2258,0%@2257,16%@2257,8%@2258,0%@2259] EMC_FREQ 17%@1600 GR3D_FREQ 12%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1154mW CPU 4807mW/5113mW SOC 2171mW/2270mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:45 RAM 13252/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2255,36%@2256,66%@2257,30%@2257,16%@2257,16%@2252,8%@2258,0%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 6%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1154mW CPU 4652mW/5112mW SOC 2326mW/2270mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:45 RAM 13251/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2256,41%@2258,91%@2257,50%@2258,18%@2257,23%@2258,16%@2257,8%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 38%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1154mW CPU 4652mW/5111mW SOC 2171mW/2270mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:45 RAM 13248/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2255,33%@2257,50%@2256,66%@2256,23%@2257,23%@2259,23%@2257,21%@2255] EMC_FREQ 17%@1600 GR3D_FREQ 8%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1154mW CPU 4652mW/5110mW SOC 2171mW/2270mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:46 RAM 13250/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2258,61%@2258,45%@2257,30%@2256,28%@2255,8%@2258,23%@2258,28%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 44%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1153mW CPU 4652mW/5109mW SOC 2171mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:46 RAM 13249/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2258,46%@2257,23%@2256,54%@2257,16%@2257,16%@2257,7%@2257,15%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 27%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1153mW CPU 4498mW/5108mW SOC 2171mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:46 RAM 13253/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [57%@2261,53%@2258,38%@2258,75%@2257,28%@2257,50%@2257,23%@2258,40%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 42%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1153mW CPU 4962mW/5108mW SOC 2326mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3556mW
01-23-2025 11:56:46 RAM 13242/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2257,58%@2256,66%@2257,50%@2258,20%@2257,16%@2256,27%@2257,38%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 6%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1153mW CPU 5117mW/5108mW SOC 2171mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3556mW
01-23-2025 11:56:46 RAM 13242/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2256,54%@2258,45%@2257,45%@2258,0%@2257,8%@2256,23%@2254,9%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 31%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1153mW CPU 4807mW/5107mW SOC 2171mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:46 RAM 13243/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2257,38%@2258,46%@2257,75%@2257,0%@2257,9%@2256,16%@2257,18%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 12%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1153mW CPU 4807mW/5107mW SOC 2171mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:46 RAM 13244/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2258,27%@2256,66%@2257,46%@2257,15%@2255,15%@2257,8%@2258,16%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 38%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@46.5C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1153mW CPU 4654mW/5106mW SOC 2171mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:46 RAM 13242/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2258,30%@2257,69%@2257,46%@2256,16%@2257,9%@2256,28%@2256,9%@2255] EMC_FREQ 17%@1600 GR3D_FREQ 12%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52C PMIC@50C GPU 1085mW/1153mW CPU 4654mW/5105mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:47 RAM 13243/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2258,41%@2257,50%@2258,70%@2258,15%@2257,15%@2256,25%@2257,23%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 32%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52C PMIC@50C GPU 1085mW/1152mW CPU 4654mW/5104mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:47 RAM 13245/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2258,58%@2257,69%@2256,53%@2256,9%@2256,30%@2256,27%@2255,25%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 17%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1152mW CPU 4807mW/5104mW SOC 2326mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:47 RAM 13246/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2256,50%@2257,50%@2257,57%@2257,25%@2256,30%@2258,28%@2256,30%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 28%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1152mW CPU 4962mW/5103mW SOC 2326mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:47 RAM 13247/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2256,41%@2256,75%@2256,58%@2257,33%@2257,18%@2254,27%@2257,23%@2259] EMC_FREQ 17%@1600 GR3D_FREQ 39%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1152mW CPU 5117mW/5104mW SOC 2326mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3556mW
01-23-2025 11:56:47 RAM 13246/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2259,53%@2257,84%@2254,46%@2261,8%@2254,30%@2257,7%@2257,16%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 21%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.9C Tboard@47C AO@46.5C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1152mW CPU 4962mW/5103mW SOC 2326mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:47 RAM 13247/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2258,18%@2256,84%@2257,33%@2259,16%@2260,16%@2257,16%@2258,21%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 4%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1152mW CPU 4962mW/5103mW SOC 2326mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3556mW
01-23-2025 11:56:47 RAM 13247/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2257,46%@2255,50%@2254,46%@2259,21%@2254,21%@2257,8%@2256,0%@2259] EMC_FREQ 17%@1600 GR3D_FREQ 23%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1152mW CPU 4652mW/5102mW SOC 2171mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:47 RAM 13248/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2257,33%@2257,69%@2254,50%@2257,9%@2254,23%@2256,16%@2258,10%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 7%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@49.5C thermal@47.9C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1152mW CPU 4807mW/5102mW SOC 2326mW/2269mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3651mW/3556mW
01-23-2025 11:56:48 RAM 13247/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2255,41%@2260,66%@2258,58%@2256,9%@2257,15%@2255,16%@2257,21%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 27%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1151mW CPU 4652mW/5101mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3651mW/3556mW
01-23-2025 11:56:48 RAM 13246/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2258,33%@2257,63%@2255,46%@2257,41%@2255,18%@2256,30%@2255,33%@2254] EMC_FREQ 17%@1600 GR3D_FREQ 40%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1151mW CPU 4807mW/5100mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3611mW/3556mW
01-23-2025 11:56:48 RAM 13250/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [57%@2257,57%@2257,33%@2258,50%@2256,23%@2255,15%@2257,30%@2257,23%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 8%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@50C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1151mW CPU 4807mW/5100mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3611mW/3556mW
01-23-2025 11:56:48 RAM 13251/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2255,53%@2257,41%@2254,58%@2256,50%@2255,25%@2257,25%@2258,27%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 36%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52C PMIC@50C GPU 1085mW/1151mW CPU 5117mW/5100mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3611mW/3556mW
01-23-2025 11:56:48 RAM 13250/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2257,53%@2257,69%@2258,58%@2256,8%@2257,15%@2255,8%@2258,15%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 17%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@49.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52C PMIC@50C GPU 1085mW/1151mW CPU 4962mW/5100mW SOC 2326mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3556mW
01-23-2025 11:56:48 RAM 13250/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2255,41%@2257,83%@2257,36%@2257,9%@2258,8%@2258,16%@2258,0%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 29%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1151mW CPU 4962mW/5099mW SOC 2326mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3556mW
01-23-2025 11:56:48 RAM 13252/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2259,33%@2258,69%@2257,61%@2257,21%@2257,8%@2256,8%@2257,23%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 33%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1151mW CPU 4807mW/5099mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3556mW
01-23-2025 11:56:48 RAM 13252/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2257,38%@2257,81%@2257,36%@2256,18%@2256,25%@2258,7%@2257,16%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 30%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1151mW CPU 4652mW/5098mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3556mW
01-23-2025 11:56:49 RAM 13251/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2257,45%@2256,76%@2257,30%@2265,8%@2256,8%@2257,15%@2255,0%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 27%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 4654mW/5097mW SOC 2171mW/2268mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:49 RAM 13252/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2257,46%@2256,72%@2257,53%@2256,16%@2255,16%@2253,0%@2257,0%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 11%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 4498mW/5096mW SOC 2171mW/2267mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:49 RAM 13254/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2253,27%@2256,53%@2256,53%@2256,9%@2257,23%@2255,7%@2253,15%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 8%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@49.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 4498mW/5095mW SOC 2171mW/2267mW CV 1707mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:49 RAM 13254/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [57%@2257,50%@2257,85%@2258,41%@2257,18%@2257,30%@2256,18%@2254,21%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 11%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@50C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 4652mW/5094mW SOC 2326mW/2267mW CV 1706mW/1703mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3556mW
01-23-2025 11:56:49 RAM 13253/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2257,33%@2257,72%@2257,50%@2258,29%@2257,15%@2255,7%@2256,15%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 36%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@50C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 4652mW/5093mW SOC 2171mW/2267mW CV 1706mW/1703mW VDDRQ 1085mW/1080mW SYS5V 3531mW/3556mW
01-23-2025 11:56:49 RAM 13253/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [40%@2258,83%@2257,40%@2257,33%@2256,25%@2258,10%@2258,8%@2256,7%@2255] EMC_FREQ 17%@1600 GR3D_FREQ 32%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@50C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 4654mW/5093mW SOC 2327mW/2267mW CV 1706mW/1703mW VDDRQ 1085mW/1080mW SYS5V 3531mW/3556mW
01-23-2025 11:56:49 RAM 13255/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2258,69%@2262,38%@2256,46%@2256,16%@2256,21%@2256,8%@2257,0%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 34%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@50C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 4652mW/5092mW SOC 2171mW/2267mW CV 1706mW/1703mW VDDRQ 1085mW/1080mW SYS5V 3531mW/3556mW
01-23-2025 11:56:49 RAM 13253/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2257,60%@2256,41%@2258,50%@2256,41%@2257,50%@2258,46%@2256,27%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 24%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@50.5C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 4962mW/5092mW SOC 2326mW/2267mW CV 1706mW/1703mW VDDRQ 1085mW/1080mW SYS5V 3531mW/3556mW
01-23-2025 11:56:50 RAM 13254/30991MB (lfb 2906x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2256,76%@2257,72%@2257,50%@2259,90%@2259,54%@2257,91%@2258,76%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 15%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@51C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1085mW/1150mW CPU 5735mW/5093mW SOC 2325mW/2267mW CV 1705mW/1703mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3556mW
01-23-2025 11:56:50 RAM 13256/30991MB (lfb 2905x4MB) SWAP 0/15495MB (cached 0MB) CPU [84%@2258,58%@2257,54%@2258,58%@2258,100%@2258,100%@2257,50%@2257,90%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 25%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47C CPU@51C thermal@47.75C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1084mW/1149mW CPU 6507mW/5095mW SOC 2324mW/2267mW CV 1705mW/1703mW VDDRQ 1084mW/1080mW SYS5V 3571mW/3556mW
01-23-2025 11:56:50 RAM 13251/30991MB (lfb 2905x4MB) SWAP 0/15495MB (cached 0MB) CPU [61%@2258,92%@2258,78%@2259,53%@2257,76%@2258,84%@2259,76%@2257,66%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 28%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@51C thermal@48.4C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1084mW/1149mW CPU 7279mW/5099mW SOC 2323mW/2268mW CV 1704mW/1703mW VDDRQ 1084mW/1080mW SYS5V 3571mW/3556mW
01-23-2025 11:56:50 RAM 13222/30991MB (lfb 2904x4MB) SWAP 0/15495MB (cached 0MB) CPU [76%@2257,76%@2258,54%@2257,58%@2257,71%@2259,36%@2258,64%@2258,72%@2255] EMC_FREQ 17%@1600 GR3D_FREQ 18%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@51C thermal@48.4C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1084mW/1149mW CPU 7279mW/5103mW SOC 2323mW/2268mW CV 1704mW/1703mW VDDRQ 1084mW/1080mW SYS5V 3611mW/3556mW
01-23-2025 11:56:50 RAM 13218/30991MB (lfb 2905x4MB) SWAP 0/15495MB (cached 0MB) CPU [57%@2257,36%@2261,58%@2256,45%@2257,9%@2254,8%@2257,9%@2257,30%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 26%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@47.5C CPU@50C thermal@48.4C Tboard@47C AO@47C GPU@47C Tdiode@52.25C PMIC@50C GPU 1084mW/1149mW CPU 6662mW/5106mW SOC 2324mW/2268mW CV 1704mW/1703mW VDDRQ 1084mW/1080mW SYS5V 3571mW/3556mW
